Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02082024,2023117240,0002487
Trade Date <02-AUG-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,225,225,100.00
20,2,1015ECL29,NR,323,315,97.52
20,3,1018GS2026,GS,1359,1359,100.00
20,4,1025ICCL26,NT,35,35,100.00
20,5,1025NFL25,N5,134,110,82.09
20,6,1025SCL34,Z8,431,431,100.00
20,7,1025UCL25,N8,10,10,100.00
20,8,1040UCL25,N4,505,505,100.00
20,9,1049DLSL25,NX,149,149,100.00
20,10,1060ECL29,NS,60,60,100.00
20,11,1065NFL27,NC,152,152,100.00
20,12,10CAGL27,N5,170,143,84.12
20,13,10IIFL28,N4,210,180,85.71
20,14,10IIFL28A,NE,96,96,100.00
20,15,10IIFL29,N6,240,240,100.00
20,16,10NFL25,N9,2,2,100.00
20,17,10NIDO26,N6,33,33,100.00
20,18,11DLSL25,NV,70,70,100.00
20,19,182D020125,TB,200,200,100.00
20,20,182D031024,TB,300,300,100.00
20,21,182D050924,TB,100,100,100.00
20,22,182D120924,TB,100,100,100.00
20,23,182D121224,TB,700,700,100.00
20,24,182D170125,TB,200,200,100.00
20,25,182D281124,TB,300,200,66.67
20,26,182D290824,TB,100,100,100.00
20,27,20MICRONS,EQ,1741393,484979,27.85
20,28,360ONE,EQ,580705,313800,54.04
20,29,364D071124,TB,100,100,100.00
20,30,364D100725,TB,200,200,100.00
20,31,364D110425,TB,1000,1000,100.00
20,32,364D180725,TB,900,900,100.00
20,33,364D290525,TB,100,100,100.00
20,34,364D311024,TB,100,100,100.00
20,35,3IINFOLTD,EQ,1040424,613474,58.96
20,36,3MINDIA,EQ,3363,1335,39.70
20,37,3PLAND,EQ,60311,9508,15.76
20,38,522GS2025,GS,2,1,50.00
20,39,574GS2026,GS,1,1,100.00
20,40,5PAISA,EQ,44701,27325,61.13
20,41,618GS2024,GS,1,1,100.00
20,42,63MOONS,EQ,356854,141868,39.76
20,43,654GS2032,GS,3,2,66.67
20,44,667GS2050,GS,10101,10101,100.00
20,45,676GS2061,GS,4780,4780,100.00
20,46,695GS2061,GS,2040,2040,100.00
20,47,699GS2026,GS,1100,1099,99.91
20,48,699GS2051,GS,50,50,100.00
20,49,702GS2027,GS,100,100,100.00
20,50,702GS2031,GS,4000,4000,100.00
20,51,704GS2029,GS,200,200,100.00
20,52,706GS2028,GS,8400,8400,100.00
20,53,710GS2029,GS,37750,36118,95.68
20,54,717GS2030,GS,100,100,100.00
20,55,718GS2033,GS,35100,35100,100.00
20,56,718GS2037,GS,17340,17340,100.00
20,57,71GS2034,GS,7025,5220,74.31
20,58,725GS2063,GS,212111,211911,99.91
20,59,726GS2032,GS,803,803,100.00
20,60,727GS2026,GS,1,1,100.00
20,61,732GS2030,GS,5000,5000,100.00
20,62,733GS2026,GS,1119,1119,100.00
20,63,734GS2064,GS,1600,1600,100.00
20,64,735NHAI31,N9,1,1,100.00
20,65,736GS2052,GS,4002,3999,99.93
20,66,736PFCL28,N2,1,1,100.00
20,67,737GS2028,GS,600,600,100.00
20,68,737NTPC35C,NA,56,56,100.00
20,69,738GS2027,GS,116481,113381,97.34
20,70,739NHAI26,N8,490,490,100.00
20,71,73GS2053,GS,404125,404125,100.00
20,72,741GS2036,GS,9001,9001,100.00
20,73,743REC35,NH,1,1,100.00
20,74,746GS2073,GS,2410,2410,100.00
20,75,750IRFC35,NK,101,101,100.00
20,76,751HUDCO28,N5,50,50,100.00
20,77,753IRFC30,NJ,159,158,99.37
20,78,753NTPC30E,NC,344,344,100.00
