Confirmed list of securities to be auctioned in A 2024144 to be held on Aug 02 2024.

Sr No,Symbol,Series,Total Qty
1,AARVEEDEN,EQ,12
2,ABCAPITAL,EQ,100
3,ADVENZYMES,EQ,300
4,AJANTPHARM,EQ,7
5,ALMONDZ,EQ,5092
6,ALPL30IETF,EQ,163
7,APOLLOTYRE,EQ,11720
8,ARTNIRMAN,EQ,2
9,ARVINDFASN,EQ,2
10,ASTERDM,EQ,2
11,ATUL,EQ,9
12,AUTOIND,EQ,200
13,AVANTIFEED,EQ,10
14,AWL,EQ,433
15,BAJAJHIND,EQ,500
16,BALUFORGE,EQ,343
17,BANSWRAS,EQ,2
18,BATAINDIA,EQ,8
19,BEL,EQ,401
20,BHARTIARTL,EQ,102
21,BIRET,RR,241
22,BSE,EQ,1
23,CAPACITE,EQ,1
24,CDSL,EQ,1
25,CENTRUM,EQ,7
26,CEREBRAINT,EQ,10
27,CHEMBOND,EQ,12
28,CHENNPETRO,EQ,50
29,COALINDIA,EQ,1035
30,COCHINSHIP,EQ,13
31,CYBERMEDIA,EQ,132
32,DATAMATICS,EQ,2
33,DEEPAKFERT,EQ,141
34,DEVYANI,EQ,23
35,DIXON,EQ,25
36,DLF,EQ,270
37,EBBETF0431,EQ,16
38,EDELWEISS,EQ,100
39,EMAMILTD,EQ,5
40,EMBDL,EQ,27500
41,EMIL,EQ,299
42,EMSLIMITED,EQ,10
43,ENERGYDEV,EQ,2676
44,EXIDEIND,EQ,133
45,FIBERWEB,EQ,1419
46,FSL,EQ,25
47,GATECH,EQ,5000
48,GHCLTEXTIL,EQ,8
49,GLAXO,EQ,3
50,GMRINFRA,EQ,1000
51,GOACARBON,EQ,1
52,GODIGIT,EQ,490
53,GODREJCP,EQ,2
54,GPTHEALTH,EQ,2
55,GREENPLY,EQ,50
56,GREENPOWER,EQ,11
57,GRSE,EQ,34
58,GSFC,EQ,100
59,HCC,EQ,7794
60,HDFCBANK,EQ,1116
61,HDFCLIFE,EQ,1
62,HEG,EQ,23
63,HEXATRADEX,EQ,178
64,HGINFRA,EQ,199
65,HIKAL,EQ,44
66,HINDOILEXP,EQ,5200
67,HINDZINC,EQ,50
68,HIRECT,EQ,298
69,HUBTOWN,EQ,2974
