MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AR,925SCL25C,SEC RE NCD 9.25% SR II,       965.00,       980.00,       980.00,       980.00,       980.00,                    98000.00,100, ,1,      1110.00,       900.10
N,AV,990SCL26I,SEC RE NCD 9.90% SR IV,       931.79,       925.00,       925.00,       890.00,       890.00,                   103740.75,116, ,4,      1240.00,       820.30
N,AX,948SCL26I,SEC RE NCD 9.48% SR V,       887.00,       898.00,       898.00,       898.00,       898.00,                     8980.00,10, ,2,      1095.00,       670.10
N,BC,971SCL28I,SEC RE NCD 9.71% SR VIII,       880.00,       880.00,       880.00,       880.00,       880.00,                      880.00,1, ,1,      1020.00,       820.00
N,N0,965SCL25C,SEC RE NCD 9.39% SR.VIII,       925.00,       925.00,       925.00,       925.00,       925.00,                    13875.00,15, ,1,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       996.00,       995.00,       995.00,       995.00,       995.00,                     9950.00,10, ,1,      1010.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       246.15,       247.00,       247.00,       247.00,       247.00,                     4199.00,17, ,1,       261.00,       241.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       306.16,       306.40,       309.00,       306.21,       308.98,                   239679.07,778, ,5,       316.90,       295.00
N,N1,ABFL26,SEC RE NCD SR II,      1020.00,      1026.01,      1026.01,      1026.01,      1026.01,                    10260.10,10, ,1,      1215.00,       852.40
N,N2,736PFCL28,7.36% TAX FREE NCD,      1096.00,      1084.91,      1084.91,      1084.91,      1084.91,                     1084.91,1, ,1,      1179.95,      1010.60
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1134.19,      1136.00,      1136.00,      1135.00,      1135.00,                   423455.00,373, ,11,      1333.20,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       309.95,       306.55,       309.00,       306.15,       309.00,                    97223.99,317, ,7,       319.87,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1122.25,      1132.99,      1132.99,      1121.06,      1125.00,                   642728.22,569, ,4,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1095.00,      1095.00,      1095.00,      1088.00,      1088.85,                    94915.00,87, ,4,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1131.21,      1134.99,      1139.90,      1131.10,      1136.93,                  1012027.96,891, ,20,      1177.00,      1062.20
N,N2,9MMFSML,9.00% UNSECURED NCD,      1017.45,      1022.00,      1022.00,      1022.00,      1022.00,                     1022.00,1, ,1,      1131.00,       996.00
N,N3,760PFCL35,7.60% TAX FREE NCD,      1220.00,      1236.00,      1236.00,      1222.00,      1222.00,                   220838.00,179, ,5,      1277.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       411.00,       411.00,       411.00,       409.50,       411.00,                   566066.00,1378, ,9,       439.00,       392.00
N,N3,94NFL24,SEC RE NCD 9.40% SR. III,       999.00,       998.00,       998.00,       998.00,       998.00,                      998.00,1, ,1,      1010.65,       901.00
N,N3,ABFL28,SEC RE NCD SR IV,      1025.00,       985.00,       985.00,       985.00,       985.00,                    66980.00,68, ,2,      1050.00,       860.01
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       983.99,       983.99,       989.00,       983.99,       986.05,                   222234.90,225, ,18,      1018.99,       933.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,       995.00,       994.00,       995.00,       994.00,       995.00,                   502415.00,505, ,5,      1010.00,       967.50
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       960.00,       945.00,       948.00,       928.00,       941.00,                   197908.00,210, ,18,      1040.00,       920.00
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1302.00,      1300.00,      1301.00,      1300.00,      1301.00,                   551500.00,424, ,11,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1011.00,      1013.00,      1013.00,      1010.01,      1012.15,                   668862.00,661, ,18,      1018.00,       990.00
N,N4,945IFSL25,SEC RE NCD 9.45% SR.I,       971.00,       986.00,       986.00,       975.00,       977.00,                    29324.00,30, ,13,      1170.00,       941.00
N,N5,1025NFL25,SEC RE NCD 10.25% SR.II,      1000.00,      1000.00,      1000.00,       971.00,       985.31,                   130807.00,134, ,10,      1180.00,       931.35
N,N5,10CAGL27,SEC RE NCD 10% SR. V,      1022.00,      1024.45,      1024.45,      1010.05,      1016.02,                   173083.50,170, ,9,      1060.00,       888.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1085.01,      1083.02,      1083.02,      1083.02,      1083.02,                    54151.00,50, ,1,      1154.98,      1065.00
N,N5,830PFCL27,8.30% TAX FREE NCD,      1133.00,      1130.00,      1130.00,      1130.00,      1130.00,                     5650.00,5, ,1,      1179.90,      1054.00
N,N5,880IREDA29,IREDA 8.80NCDTR I SR II B,      1175.86,      1179.49,      1179.49,      1179.49,      1179.49,                     1179.49,1, ,1,      1288.00,      1130.01
N,N5,888NHB29,BOND 8.88%PA TF TR-I S 2B,      5850.00,      5880.00,      5880.00,      5850.00,      5850.00,                   152130.00,26, ,2,      6150.00,      5009.00
N,N5,96IIFL28,UNSEC RE NCD 9.60% SR.II,       931.25,       940.00,       940.00,       930.00,       930.04,                  1305645.99,1402, ,34,       997.00,       910.00
N,N5,CIFCZC28A,SEC RE NCD SR.VI,      1020.01,      1020.01,      1020.01,      1020.00,      1020.00,                    56100.05,55, ,4,      1045.00,      1004.00
N,N6,10IIFL29,UNSEC RED NCD 10.0% SR. V,       996.00,       996.00,       996.00,       996.00,       996.00,                   239040.00,240, ,2,      1050.00,       875.20
N,N6,10NIDO26,SEC RED NCD 10% SR. VI,       961.00,       961.00,       961.00,       961.00,       961.00,                    31713.00,33, ,2,      1070.00,       952.00
N,N6,875NHAI29,8.75% TAX FREE TR I S IIB,      1162.78,      1167.00,      1168.90,      1164.00,      1168.90,                   159998.10,137, ,9,      1250.00,      1130.00
N,N6,891NTPC33,8.91%S-R-NCD SERIES 3B,      1334.00,      1333.00,      1333.00,      1313.00,      1330.00,                   349820.00,264, ,6,      1379.90,      1258.00
N,N6,892NHPC33,8.92% SEC RED BOND S3B,      1292.90,      1292.50,      1399.00,      1292.50,      1394.00,                    60955.50,47, ,4,      1400.00,      1203.11
N,N6,901NHB34,BOND 9.01%PA TF TR-I S 3B,      6654.00,      6654.00,      6800.00,      6654.00,      6696.00,                   233412.00,35, ,5,      7526.00,      6433.00
N,N6,925ERFL28,SEC RED NCD 9.25% SR. VI,       930.00,       930.00,       930.00,       930.00,       930.00,                   140430.00,151, ,3,      1020.00,       833.50
N,N6,93MOFSL34,SEC RE NCD 9.30% SR VII,      1033.95,      1021.00,      1025.50,      1020.01,      1025.50,                    52096.20,51, ,4,      1043.45,       980.00
N,N6,965IFSL26,SEC RE NCD 9.65% SR.III,       970.00,       970.00,       970.00,       970.00,       970.00,                     5820.00,6, ,2,      1009.90,       961.00
N,N6,IIFLZC28C,UNSEC RE NCD 0% SR.III,      1150.00,      1111.00,      1198.00,      1111.00,      1117.30,                  1149613.00,1028, ,6,      1299.90,      1046.60
N,N7,837REC33,BOND 8.37% TAX FREE S3A,      9850.00,     11800.00,     11800.00,     11800.00,     11800.00,                    70800.00,6, ,1,     14690.00,      2425.00
N,N7,849NTPC25,8.49% SEC NON-CUM RED NCD,         5.14,         5.14,         5.17,         5.12,         5.15,                   930541.46,180631, ,108,        11.51,         5.00
N,N7,990SCL26,SEC RE NCD 9.90% SR IV,      1030.30,      1035.30,      1035.30,      1035.30,      1035.30,                     5176.50,5, ,1,      1080.00,       954.00
N,N8,1025UCL25,SEC RE NCD 10.25% SR I,       970.00,       971.00,       971.00,       971.00,       971.00,                     9710.00,10, ,1,      1050.00,       900.99
N,N8,739NHAI26,TAX FREE7.39% SR.IB,      1043.00,      1046.90,      1047.00,      1046.90,      1047.00,                   513020.00,490, ,4,      1109.90,      1010.10
N,N8,764HUDCO31,7.64% TAX FREETRI SR2B,      1145.00,      1135.00,      1135.00,      1135.00,      1135.00,                   108960.00,96, ,1,      1198.40,      1106.00
N,N8,865TCAPS27,SERENCD8.65%SR.IIICIII&IV,      1083.59,      1084.80,      1084.80,      1084.00,      1084.80,                   118236.00,109, ,3,      1170.10,      1020.00
