1,AARTIPHARM,INE0LRU01027,595.85,20
2,DEEPAKNTR,INE288B01029,3022.75,20
3,TVSSCS,INE395N01027,177.44,20
4,NFL,INE870D01012,129.77,23.94
5,MARUTI,INE585B01010,12131.1,9
6,RAJESHEXPO,INE343B01030,289.8,20
7,BLUESTARCO,INE472A01039,1589.35,20
8,SGBJAN29IX,IN0020200377,7459,10
9,ITI,INE248A01017,279.85,23.49
10,BECTORFOOD,INE495P01012,1334.7,20
11,SGBMAR25,IN0020160126,7399.99,10
12,INDIAGLYCO,INE560A01015,1136.5,20
13,PGEL,INE457L01029,428.25,20.78
14,SGBSEP27,IN0020190115,7497.79,10
15,SGBNOV25VI,IN0020170083,7501,10
16,RECLTD,INE020B01018,565.45,21.64
17,SGBAUG27,IN0020190107,7790,10
18,SGBMAY26,IN0020180033,7474.99,10
19,FLUOROCHEM,INE09N301011,3275.45,20
20,PAGEIND,INE761H01022,41036.25,20
21,EICHERMOT,INE066A01021,4653.9,9.86
22,GUJALKALI,INE186A01019,730.05,20
23,NMDC,INE584A01023,222.74,20
24,KIRLOSENG,INE146L01010,1094.45,20
25,MOIL,INE490G01020,435.7,21.78
26,ANANTRAJ,INE242C01024,499.25,20
27,TIINDIA,INE974X01010,4030.15,20
28,CHAMBLFERT,INE085A01013,492,20
29,SGBNOV25,IN0020170091,7398,10
30,RCF,INE027A01015,193.54,22.89
31,NCC,INE868B01028,311.15,21.25
32,STOVEKRAFT,INE00IN01015,575.2,20
33,VENUSPIPES,INE0JA001018,2105.6,20
34,TITAN,INE280A01028,3335.1,9.31
35,BASF,INE373A01013,5777.65,20
36,NIFTYIETF,INF109K012R6,266.33,6
37,HDFCBANK,INE040A01034,1601.2,9
38,HINDALCO,INE038A01020,610.3,13.01
39,LIQUIDBEES,INF732E01037,1000,5
40,POWERINDIA,INE07Y701011,10910.95,20
41,TATACONSUM,INE192A01025,1185.6,9.09
42,SUBEXLTD,INE754A01055,30.02,22.2
43,SGBMAR30X,IN0020210319,7650,10
44,TANLA,INE483C01032,891.2,20
45,TORNTPHARM,INE685A01028,3220.55,20
46,YESBANK,INE528G01035,23.25,20
47,COLPAL,INE259A01022,3390.65,20
48,NRBBEARING,INE349A01021,310.3,20
