MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AB,IBULHSGFIN,SEC RE NCD 9.65% SR.I,       935.20,       935.00,       940.10,       935.00,       940.10,                    46801.00,50, ,3,      1063.80,       879.45
N,AH,IBULHSGFIN,SEC RE NCD 9.90% SR.IV,       720.00,       720.00,       720.00,       720.00,       720.00,                    25200.00,35, ,1,      1052.61,       680.00
N,AT,IBULHSGFIN,SEC RE NCD SR III,      1030.55,      1023.52,      1023.52,      1023.52,      1023.52,                    10235.20,10, ,1,      1030.55,       830.10
N,AZ,IBULHSGFIN,SEC RE NCD 10.15% SR VII,      1009.20,      1009.20,      1009.20,      1009.20,      1009.20,                     4036.80,4, ,1,      1025.00,       835.00
N,BC,IBULHSGFIN,SEC RE NCD 9.71% SR VIII,      1000.00,       975.00,       975.00,       975.00,       975.00,                    11700.00,12, ,1,      1000.00,       820.00
N,BI,IBULHSGFIN,SEC RE NCD SR III,       997.86,       997.86,       997.86,       997.86,       997.86,                    89807.40,90, ,1,      1080.00,       930.00
N,N0,ABFL,SEC RE NCD 8% SR I,      1002.01,      1002.81,      1002.81,      1002.00,      1002.00,                  2310691.70,2306, ,93,      1184.40,       950.63
N,N0,CHOLAFIN,SEC RE NCD 8.25% SR.I,      1005.00,      1005.00,      1005.00,      1004.99,      1004.99,                    55274.99,55, ,4,      1075.00,      1000.00
N,N0,IBULHSGFIN,SEC RE NCD 9.39% SR.VIII,       901.88,       919.69,       920.00,       919.69,       920.00,                    24833.80,27, ,2,      1038.00,       815.00
N,N0,IIFLSAMFIN,SEC RE NCD 9.21% SR 1,       975.00,       975.00,       975.00,       975.00,       975.00,                    31200.00,32, ,3,      1050.00,       934.01
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       253.00,       254.00,       254.00,       250.00,       250.00,                   159726.00,629, ,3,       265.98,       242.78
N,N0,PEL,SEC RE NCD 9.00% SR I,      1027.50,      1027.50,      1027.50,      1027.50,      1027.50,                    30825.00,30, ,1,      1036.00,       985.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       254.00,       252.00,       252.00,       252.00,       252.00,                     2520.00,10, ,1,       263.74,       240.00
N,N1,NHIT,SEC RE NCD 7.90% STRPP A,       304.30,       302.00,       303.00,       302.00,       302.65,                   361006.69,1193, ,8,       316.90,       295.00
N,N1,PEL,SEC RE NCD 9.05% SR II,      1039.00,      1028.00,      1028.00,      1028.00,      1028.00,                    20560.00,20, ,1,      1039.00,       983.87
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1094.50,      1090.00,      1094.00,      1090.00,      1091.99,                   158319.60,145, ,7,      1209.99,      1060.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       255.00,       255.00,       255.00,       254.00,       255.00,                    38716.00,152, ,7,       262.98,       241.80
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1110.00,      1126.90,      1126.90,      1126.90,      1126.90,                    56345.00,50, ,1,      1180.00,      1065.00
N,N2,M&MFIN,9.00% UNSECURED NCD,      1081.85,      1076.10,      1077.10,      1076.10,      1077.10,                   457542.50,425, ,4,      1131.00,      1011.00
N,N2,NABARD,7.64% TAX FREE TRI SRIIB,      1135.00,      1145.00,      1145.00,      1137.99,      1137.99,                   106199.65,93, ,4,      1215.90,      1062.30
N,N2,NHAI,BOND 8.30% PA TAX FREE S2,      1126.00,      1121.30,      1121.50,      1121.30,      1121.50,                     2242.80,2, ,2,      1177.00,      1062.20
N,N2,NHIT,SEC RE NCD 7.90% STRPP B,       303.40,       301.15,       302.35,       301.15,       302.35,                   148371.10,491, ,7,       320.00,       299.00
N,N3,BRITANNIA,UNSEC RED NCD 5.50%,        30.26,        30.24,        30.34,        30.24,        30.26,                    94382.49,3120, ,92,        30.69,        25.00
N,N3,CREDITACC,SEC RE NCD 9.60% SR. III,       991.25,      1000.00,      1000.00,      1000.00,      1000.00,                    33000.00,33, ,1,      1036.70,       985.00
N,N3,IIFCL,8.66% TAX FREE NCD,      1350.00,      1338.00,      1345.00,      1108.00,      1109.00,                     9800.00,8, ,4,      1354.00,      1102.00
N,N3,IIFLSAMFIN,SEC RE NCD 10% SR 4,       996.06,      1027.95,      1028.00,      1027.95,      1028.00,                    92517.50,90, ,3,      1028.00,       973.19
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       255.00,       255.00,       255.00,       255.00,       255.00,                     2550.00,10, ,1,       268.55,       218.00
N,N3,NAVIFIN,SEC RE NCD 9.40% SR. III,      1000.00,       975.00,       975.00,       975.00,       975.00,                    78000.00,80, ,1,      1011.00,       901.00
N,N3,NHIT,SEC RE NCD 7.90% STRPP C,       405.76,       407.00,       412.50,       405.25,       412.50,                  1102756.86,2689, ,20,       428.46,       392.00
N,N3,PFC,7.60% TAX FREE NCD,      1205.62,      1205.62,      1206.54,      1205.62,      1206.54,                   101284.96,84, ,2,      1279.84,      1119.01
N,N4,IBULHSG,SEC RE NCD 10.25% SR XII,       920.15,       990.00,       990.00,       990.00,       990.00,                     4950.00,5, ,1,      1010.00,       900.00
