Confirmed list of securities to be auctioned in A 2024077 to be held on Apr 25 2024.

Sr No,Symbol,Series,Total Qty
1,AARVI,EQ,500
2,ABFRL,EQ,450
3,ADANIPORTS,EQ,2
4,AEGISCHEM,EQ,2100
5,AKI,EQ,36
6,ALKALI,EQ,269
7,ALKEM,EQ,10
8,ALLCARGO,EQ,2
9,AMBER,EQ,1
10,AMBUJACEM,EQ,27
11,ARVIND,EQ,1
12,ARVINDFASN,EQ,1
13,ASMS,EQ,292
14,ASTRAL,EQ,59
15,ATGL,EQ,18
16,AVROIND,EQ,1
17,AZAD,EQ,100
18,BAJAJFINSV,EQ,154
19,BAJEL,EQ,10
20,BAJFINANCE,EQ,1
21,BALPHARMA,EQ,1
22,BANCOINDIA,EQ,4
23,BANDHANBNK,EQ,500
24,BDL,EQ,77
25,BEARDSELL,EQ,277
26,BERGEPAINT,EQ,395
27,BHARATFORG,EQ,11
28,BHARTIARTL,EQ,637
29,BIOCON,EQ,10
30,BIRLAMONEY,EQ,7838
31,BOROLTD,EQ,100
32,BSE,EQ,180000
33,BYKE,EQ,1469
34,CAMPUS,EQ,4
35,CAPTRUST,EQ,34
36,CAREERP,EQ,304
37,CENTRALBK,EQ,100
38,CHAMBLFERT,EQ,183
39,CIPLA,EQ,339
40,COALINDIA,EQ,539
41,COFFEEDAY,EQ,1
42,COFORGE,EQ,2
43,COLPAL,EQ,22
44,COMMOIETF,EQ,152
45,COMPUSOFT,EQ,5831
46,CPSEETF,EQ,25
47,DANGEE,EQ,1794
48,DBSTOCKBRO,EQ,367
49,DCBBANK,EQ,250
50,DIVISLAB,EQ,38
51,DIXON,EQ,10
52,DMART,EQ,13
53,DPABHUSHAN,EQ,1
54,EASEMYTRIP,EQ,1
55,EBBETF0431,EQ,12
56,EICHERMOT,EQ,38
57,EIHOTEL,EQ,1
58,ELECON,EQ,200
59,EMUDHRA,EQ,5
60,ENDURANCE,EQ,25
61,ENERGYDEV,EQ,434
62,EPACK,EQ,1
63,ESILVER,EQ,9
64,ESTER,EQ,3
65,EXXARO,EQ,2
66,FINPIPE,EQ,15
67,FLAIR,EQ,183
68,FLUOROCHEM,EQ,3
69,GENSOL,EQ,4
70,GHCL,EQ,25
71,GILLETTE,EQ,11
72,GLENMARK,EQ,10
73,GLS,EQ,5
74,GMDCLTD,EQ,100
75,GMRP&UI,EQ,73568
76,GNFC,EQ,804
77,GOKEX,EQ,10
78,GUJAPOLLO,EQ,55
79,GUJGASLTD,EQ,1
80,HAL,EQ,105
81,HARIOMPIPE,EQ,1
82,HARRMALAYA,EQ,1
83,HAVELLS,EQ,26
84,HCLTECH,EQ,248
85,HDFCAMC,EQ,1
86,HDFCNEXT50,EQ,4439
87,HINDALCO,EQ,101
88,HINDMOTORS,EQ,10
89,HINDUNILVR,EQ,92
90,HINDZINC,EQ,10
91,HONDAPOWER,EQ,1
92,HUHTAMAKI,EQ,1
93,IBULHSGFIN,EQ,1000
94,ICICIBANK,EQ,2627
95,IDEA,EQ,402558
96,IEX,EQ,36
97,IFBIND,EQ,116
98,IFCI,EQ,211
99,INDOWIND,EQ,1144
100,INDUSTOWER,EQ,3
101,INSECTICID,EQ,2
102,IRCON,EQ,1009
103,IRFC,EQ,4860
104,IRMENERGY,EQ,4
105,IVZINNIFTY,EQ,7
106,JAGRAN,EQ,12
107,JAMNAAUTO,EQ,50
108,JASH,EQ,245
109,JAYBARMARU,EQ,100
110,JAYNECOIND,EQ,360
111,JISLJALEQS,EQ,12
112,JKCEMENT,EQ,1
113,JKPAPER,EQ,20
114,JWL,EQ,300
115,KAUSHALYA,EQ,5
116,KAYA,EQ,1
117,KBCGLOBAL,EQ,326214
118,KCP,EQ,1
119,KDDL,EQ,29
120,KPIGREEN,EQ,235
121,KPITTECH,EQ,9
122,LAXMICOT,EQ,500
123,LIBERTSHOE,EQ,41
124,LICI,EQ,2
125,LPDC,EQ,17781
126,LT,EQ,5
127,LTIM,EQ,13
128,LUPIN,EQ,2
129,M&M,EQ,50
130,MADRASFERT,EQ,1
131,MAFANG,EQ,30
132,MANAKCOAT,EQ,2200
133,MANKIND,EQ,1
134,MARICO,EQ,127
135,MARUTI,EQ,5
136,MAZDOCK,EQ,10
137,MEDANTA,EQ,1000
138,METROPOLIS,EQ,8
139,MFSL,EQ,12
140,MICEL,EQ,7179
141,MIDHANI,EQ,1
142,MOGSEC,EQ,5
143,MOIL,EQ,2109
144,MOL,EQ,400
145,MPHASIS,EQ,12
146,MUKANDLTD,EQ,1
147,MUTHOOTFIN,EQ,190
148,NABARD,N2,117
149,NAHARINDUS,EQ,8
150,NBCC,EQ,86
