Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,25042024,5924217026,0002428
Trade Date <25-APR-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,8146,8146,100.00
20,2,182D010824,TB,400,300,75.00
20,3,182D040724,TB,300,200,66.67
20,4,182D060624,TB,100,100,100.00
20,5,182D080824,TB,400,400,100.00
20,6,182D090524,TB,6200,6200,100.00
20,7,182D110724,TB,100,100,100.00
20,8,182D150824,TB,200,200,100.00
20,9,182D180724,TB,200,100,50.00
20,10,182D190924,TB,200,100,50.00
20,11,182D200624,TB,500,500,100.00
20,12,182D220824,TB,200,100,50.00
20,13,20MICRONS,EQ,106885,59936,56.08
20,14,360ONE,EQ,2685823,1088522,40.53
20,15,364D020524,TB,20000,20000,100.00
20,16,364D030425,TB,3700,3700,100.00
20,17,364D040724,TB,2400,1500,62.50
20,18,364D051224,TB,700,400,57.14
20,19,364D090125,TB,100,100,100.00
20,20,364D110425,TB,19200,19200,100.00
20,21,364D130225,TB,200,100,50.00
20,22,364D130325,TB,100,100,100.00
20,23,364D180425,TB,10600,10600,100.00
20,24,364D200225,TB,100,100,100.00
20,25,364D200325,TB,100,100,100.00
20,26,364D261224,TB,15000,15000,100.00
20,27,364D300125,TB,200,100,50.00
20,28,3IINFOLTD,EQ,635467,386548,60.83
20,29,3MINDIA,EQ,4976,3807,76.51
20,30,3PLAND,EQ,14232,13264,93.20
20,31,515GS2025,GS,9,9,100.00
20,32,574GS2026,GS,339,339,100.00
20,33,5PAISA,EQ,756274,187907,24.85
20,34,613GS2028,GS,10,10,100.00
20,35,618GS2024,GS,755,755,100.00
20,36,63MOONS,EQ,66158,43371,65.56
20,37,654GS2032,GS,37502,37500,99.99
20,38,667GS2035,GS,600,600,100.00
20,39,667GS2050,GS,21164,16992,80.29
20,40,669GS2024,GS,19997,19997,100.00
20,41,68GS2060,GS,3100,3100,100.00
20,42,695GS2061,GS,4075,4075,100.00
20,43,706GS2028,GS,38714,38714,100.00
20,44,710GS2029,GS,401650,401650,100.00
20,45,717GS2030,GS,20101,20101,100.00
20,46,718GS2033,GS,1601,1601,100.00
20,47,718GS2037,GS,3914,3914,100.00
20,48,71GS2034,GS,100,100,100.00
20,49,725GS2063,GS,54860,54860,100.00
20,50,726GS2029,GS,2,2,100.00
20,51,726GS2032,GS,6657,6657,100.00
20,52,732GS2030,GS,1875,1875,100.00
20,53,733GS2026,GS,5999,4100,68.34
20,54,734GS2064,GS,10500,10000,95.24
20,55,736GS2052,GS,27411,27354,99.79
20,56,737GS2028,GS,14121,14121,100.00
20,57,738GS2027,GS,111868,108998,97.43
20,58,739ML26,SG,500,500,100.00
20,59,73GS2053,GS,2350,1789,76.13
20,60,741GS2036,GS,38010,38010,100.00
20,61,746GS2073,GS,5000,5000,100.00
20,62,74GS2062,GS,3,3,100.00
20,63,754GS2036,GS,457476,437476,95.63
20,64,759GS2026,GS,2,2,100.00
