Sr. No,Symbol,Series,Security Name,From,To
1,CLOUD,SM,VARANIUM CLOUD LIMITED,10,5
2,KAPSTON,EQ,KAPSTON SERVICES LIMITED,10,5
3,SJLOGISTIC,SM,S J LOGISTICS (INDIA) LIMITED,10,5
