Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,15052024,1298205284,0002431
Trade Date <15-MAY-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IHF30A,NV,10,10,100.00
20,2,1003ISFL28,N4,199,199,100.00
20,3,1004DLSL24,NO,60,20,33.33
20,4,1015ECL29,NR,217,192,88.48
20,5,1018GS2026,GS,101,101,100.00
20,6,1025UCL25,N8,2,0,0.00
20,7,1040NFL26,NA,40,40,100.00
20,8,1040UCL25,N4,30,30,100.00
20,9,1049DLS25A,Y5,27,27,100.00
20,10,1050NFL26,N7,117,107,91.45
20,11,105IIFL29,N7,10,10,100.00
20,12,105UCL2026,NB,45,45,100.00
20,13,1061DLSL24,NG,67,67,100.00
20,14,1065NFL27,NC,101,101,100.00
20,15,1075IHF33A,N2,5,5,100.00
20,16,10IFSL26,N7,21,21,100.00
20,17,10IIFL28,N4,200,200,100.00
20,18,10IIFL28A,NE,199,199,100.00
20,19,10IIFL29,N6,651,294,45.16
20,20,10NIDO26,N6,25,25,100.00
20,21,182D031024,TB,400,200,50.00
20,22,182D040724,TB,300,300,100.00
20,23,182D050924,TB,200,200,100.00
20,24,182D060624,TB,100,100,100.00
20,25,182D080824,TB,100,100,100.00
20,26,182D110724,TB,200,100,50.00
20,27,182D130624,TB,300,300,100.00
20,28,182D150824,TB,500,500,100.00
20,29,182D180724,TB,500,500,100.00
20,30,182D200624,TB,1400,1400,100.00
20,31,182D220824,TB,200,200,100.00
20,32,182D270624,TB,500,500,100.00
20,33,182D290824,TB,400,200,50.00
20,34,182D300524,TB,100,100,100.00
20,35,20MICRONS,EQ,911903,429908,47.14
20,36,360ONE,EQ,152610,80429,52.70
20,37,364D020125,TB,200,100,50.00
20,38,364D130325,TB,200,100,50.00
20,39,364D141124,TB,27000,27000,100.00
20,40,364D191224,TB,400,200,50.00
20,41,364D230524,TB,2300,2300,100.00
20,42,364D240425,TB,300,300,100.00
20,43,364D290824,TB,1000,500,50.00
20,44,3IINFOLTD,EQ,564173,296605,52.57
20,45,3MINDIA,EQ,2795,1685,60.29
20,46,3PLAND,EQ,6330,3472,54.85
20,47,515GS2025,GS,3,3,100.00
20,48,563GS2026,GS,230,209,90.87
20,49,574GS2026,GS,110,110,100.00
20,50,585GS2030,GS,100,100,100.00
20,51,5PAISA,EQ,36721,17257,46.99
20,52,610GS2031,GS,505,505,100.00
20,53,63MOONS,EQ,46171,27689,59.97
20,54,654GS2032,GS,20102,20001,99.50
20,55,667GS2035,GS,5600,2800,50.00
20,56,667GS2050,GS,301,301,100.00
20,57,669GS2024,GS,1416,1416,100.00
20,58,676GS2061,GS,889,628,70.64
20,59,695GS2061,GS,200,200,100.00
20,60,699GS2026,GS,200,200,100.00
20,61,699GS2051,GS,40100,40100,100.00
20,62,706GS2028,GS,6000,5900,98.33
20,63,710GS2029,GS,7851,7701,98.09
20,64,716GS2050,GS,17190,13924,81.00
20,65,717GS2030,GS,99253,89253,89.92
20,66,718GS2037,GS,66250,66250,100.00
20,67,719GS2060,GS,1859,1679,90.32
20,68,71GS2034,GS,1093,1093,100.00
20,69,723GS2039,GS,100,100,100.00
20,70,725GS2063,GS,5453,5453,100.00
20,71,726GS2032,GS,7106,7104,99.97
20,72,726GS2033,GS,5500,5500,100.00
20,73,732GS2030,GS,5453,4725,86.65
20,74,733GS2026,GS,1324,1324,100.00
20,75,734GS2064,GS,1600,1600,100.00
20,76,735NHAI31,N9,107,107,100.00
20,77,736GS2052,GS,700,700,100.00
20,78,736NTPC25D,NB,205,108,52.68
20,79,737GR2054,GS,10,10,100.00
20,80,737GS2028,GS,526910,526910,100.00
20,81,738GS2027,GS,67403,67303,99.85
20,82,739NHAI26,N8,124,124,100.00
20,83,73GS2053,GS,4548,3648,80.21
20,84,741GS2036,GS,2700,2700,100.00
20,85,743REC35,NH,21,21,100.00
20,86,746GS2073,GS,86214,86214,100.00
20,87,74GS2035,GS,771,771,100.00
20,88,74GS2062,GS,1,1,100.00
20,89,751HUDCO28,N5,150,150,100.00
20,90,753IRFC30,NJ,1,1,100.00
20,91,754GS2036,GS,349895,329624,94.21
20,92,760PFCL35,N3,219,139,63.47
20,93,764HUDCO31,N8,1,1,100.00
20,94,764NABAR31,N2,200,200,100.00
20,95,769NHAI31,NE,12,12,100.00
20,96,76NHAI31,NA,122,122,100.00
20,97,772GS2049,GS,696,696,100.00
20,98,772GS2055,GS,2236,2236,100.00
20,99,774IREDA31,N7,1,1,100.00
20,100,78ABFL33,N4,1,1,100.00
20,101,79NHIT35,N1,151,151,100.00
20,102,79NHIT40,N2,394,339,86.04
20,103,79NHIT47,N3,278,139,50.00
20,104,801TCH25,N4,42,42,100.00
20,105,810IRFC27,N2,51,51,100.00
20,106,813GS2045,GS,385,385,100.00
20,107,81TCHF28,N8,4,4,100.00
20,108,825IIFL25,N7,20,20,100.00
20,109,828GS2027,GS,920,920,100.00
20,110,829LTFH24,NL,215,215,100.00
20,111,82HUDCO27,N2,301,301,100.00
20,112,82IGT31,NJ,110,110,100.00
20,113,82IHFL24,NO,49,49,100.00
20,114,830CIFC26,N2,60,60,100.00
20,115,830PFCL27,N5,507,507,100.00
20,116,833IHFL24,YX,63,63,100.00
20,117,835IFL25,NV,100,100,100.00
20,118,835PCHF23,NN,187,187,100.00
20,119,837REC33,N7,1,1,100.00
20,120,83TCHF25,N6,97,87,89.69
20,121,842IIFL26,NL,486,486,100.00
20,122,843IHFL29,NC,25,25,100.00
20,123,849NTPC25,N7,42902,42637,99.38
20,124,850NHAI29,N5,995,995,100.00
20,125,851HUDCO28,NB,494,494,100.00
20,126,85IIFL25,NO,5,5,100.00
20,127,85TCAPS24,N6,38,37,97.37
20,128,865IFL28,NZ,98,98,100.00
20,129,865IIFL28,NS,1316,799,60.71
20,130,865IRFC29,NA,1,1,100.00
20,131,865TCAPS27,N8,1380,1135,82.25
20,132,871REC28,N9,10,10,100.00
20,133,872MMFSL26,N1,20,20,100.00
20,134,875IIFL26,NM,102,100,98.04
20,135,875NHAI29,N6,814,526,64.62
20,136,876HUDCO28,ND,100,100,100.00
20,137,879NHPC28,N5,90,90,100.00
20,138,880IREDA29,N5,35,35,100.00
20,139,883GS2041,GS,567,567,100.00
20,140,885MOFSL26,N0,60,55,91.67
20,141,885TCAPS29,NC,2,0,0.00
20,142,888IRFC29,NE,50,30,60.00
20,143,888REC29,NF,500,500,100.00
20,144,889IHFL26,NS,10,10,100.00
20,145,889IHFL27,YC,8,8,100.00
20,146,88IHFL25,YZ,25,25,100.00
20,147,890ICCL23A,NZ,7,7,100.00
20,148,891NTPC33,N6,124,124,100.00
20,149,892PFCL33,N8,300,300,100.00
20,150,893NHB29,N6,164,164,100.00
20,151,894IHFL25,Z3,10,10,100.00
20,152,897MOFSL29,N4,960,960,100.00
20,153,898LTFH29,N7,3,2,66.67
20,154,901HUDCO34,NE,100,100,100.00
20,155,901NHB34,N6,142,142,100.00
20,156,905LTFH27,NF,590,590,100.00
20,157,910TCAP28,NA,343,328,95.63
20,158,91D020824,TB,300,300,100.00
20,159,91D040724,TB,300,300,100.00
20,160,91D060624,TB,400,400,100.00
20,161,91D080824,TB,400,200,50.00
20,162,91D120724,TB,300,200,66.67
20,163,91D130624,TB,500,500,100.00
20,164,91D190724,TB,800,800,100.00
20,165,91D200624,TB,1100,1000,90.91
20,166,91D230524,TB,300,300,100.00
20,167,91D270624,TB,100,100,100.00
20,168,91D300524,TB,400,400,100.00
20,169,91SFL27,ZI,15,15,100.00
20,170,925IHFL25B,Y3,140,135,96.43
20,171,925IHFL25D,N6,1,1,100.00
20,172,931SFL26,Z5,5,5,100.00
20,173,935LTFH29,N5,689,550,79.83
20,174,935MOFSL29,N5,10,10,100.00
20,175,93IHFL24,ZP,5,5,100.00
20,176,93MOFSL34,N6,827,827,100.00
20,177,943ECL28,NJ,21,21,100.00
20,178,945IFSL25,N4,78,72,92.31
20,179,948ICCL25A,NG,120,120,100.00
20,180,948IHFL26I,AX,10,10,100.00
20,181,948IHFL27,YV,10,10,100.00
20,182,94NFL24,N3,71,71,100.00
20,183,94SFL28,YL,100,100,100.00
20,184,950NFL23A,AP,76,75,98.68
20,185,955ICCL25A,NH,20,20,100.00
20,186,965IHFL25,AB,10,10,100.00
20,187,965IHFL25C,N0,5,5,100.00
20,188,965IHFL25E,BF,20,20,100.00
20,189,965IHFL26,YO,20,20,100.00
20,190,96IIFL28,N5,450,450,100.00
20,191,96IIFL28A,NF,45489,45489,100.00
20,192,96SFL24A,NB,18,18,100.00
20,193,975NFL25,N0,58,58,100.00
20,194,97SFL28,YS,66,66,100.00
20,195,985ECL28,NK,519,319,61.46
20,196,985IIFL22,NC,4,4,100.00
20,197,98ICCL26,NU,15,15,100.00
20,198,99IFCI24,NH,135,135,100.00
20,199,9IBHFL26BA,NA,277,277,100.00
20,200,AADHARHFC,EQ,71401006,37507780,52.53
20,201,AAKASH,EQ,159685,116880,73.19
20,202,AARON,EQ,4522,3196,70.68
20,203,AARTIDRUGS,EQ,66341,20688,31.18
20,204,AARTIIND,EQ,4043426,1185046,29.31
20,205,AARTIPHARM,EQ,1384675,323526,23.36
20,206,AARTISURF,EQ,20509,11485,56.00
20,207,AARVEEDEN,EQ,42264,9014,21.33
20,208,AARVI,EQ,29501,9587,32.50
20,209,AATMAJ,SM,12000,12000,100.00
20,210,AAVAS,EQ,238308,151642,63.63
20,211,ABB,EQ,460611,134266,29.15
20,212,ABBOTINDIA,EQ,6434,2607,40.52
20,213,ABCAPITAL,EQ,5033092,1290481,25.64
20,214,ABCOTS,SM,4000,3000,75.00
20,215,ABFRL,EQ,8075972,4170810,51.64
20,216,ABINFRA,SM,40000,40000,100.00
20,217,ABMINTLLTD,EQ,996,641,64.36
20,218,ABSLAMC,EQ,143290,101509,70.84
20,219,ABSLBANETF,EQ,40317,31370,77.81
20,220,ABSLLIQUID,EQ,3104,2375,76.51
