MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AB,965IHFL25,SEC RE NCD 9.65% SR.I,       980.00,       980.00,       980.00,       980.00,       980.00,                     9800.00,10, ,1,      1063.80,       911.00
N,AP,950NFL23A,SEC RE NCD 9.65% SR I,      1030.46,      1030.46,      1032.00,       980.00,      1030.00,                    78003.77,76, ,8,      1148.00,       900.10
N,AT,IBHFZC25B,SEC RE NCD SR III,      1032.30,      1032.30,      1032.30,      1032.30,      1032.30,                    11355.30,11, ,3,      1060.00,       830.10
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,       960.30,       960.50,       960.50,       960.50,       960.50,                     9605.00,10, ,1,      1065.00,       900.31
N,BF,965IHFL25E,SEC RE NCD 9.65% SR I,      1039.00,      1000.00,      1000.00,      1000.00,      1000.00,                    20000.00,20, ,2,      1039.00,       910.20
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       984.10,       990.00,       990.00,       989.00,       990.00,                    59351.00,60, ,6,       990.00,       950.00
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       919.00,       905.00,       905.00,       905.00,       905.00,                     4525.00,5, ,1,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       985.10,       986.03,       986.10,       986.03,       986.07,                    57192.04,58, ,3,      1007.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       250.00,       254.95,       254.95,       254.95,       254.95,                      509.90,2, ,2,       265.98,       242.78
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       302.99,       303.00,       303.00,       303.00,       303.00,                    45753.00,151, ,3,       316.90,       295.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1012.96,      1020.00,      1020.00,      1020.00,      1020.00,                    20400.00,20, ,1,      1145.00,       972.00
N,N1,CIFCZC25A,SEC RE NCD SR.II,      1044.00,      1051.00,      1051.00,      1050.10,      1050.10,                    52532.00,50, ,7,      1080.00,       950.00
N,N2,1075IHF33A,SEC RE NCD 10.75% SR XI,       918.00,       918.09,       918.09,       918.09,       918.09,                     4590.45,5, ,1,      1200.00,       912.20
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1136.10,      1133.00,      1133.00,      1133.00,      1133.00,                   226600.00,200, ,2,      1215.90,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       303.14,       303.14,       305.99,       303.14,       305.99,                   120007.16,394, ,4,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1116.35,      1120.00,      1120.00,      1119.00,      1119.00,                    57070.00,51, ,2,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1093.00,      1088.65,      1088.65,      1088.50,      1088.50,                   327638.65,301, ,2,      1209.99,      1060.00
N,N2,830CIFC26,SEC RE NCD 8.30% SR.III,      1024.00,      1010.00,      1010.00,      1010.00,      1010.00,                    60600.00,60, ,2,      1224.00,       990.00
N,N3,760PFCL35,7.60% TAX FREE NCD,      1208.21,      1220.00,      1234.39,      1220.00,      1234.39,                   268331.20,219, ,2,      1279.84,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       406.25,       406.25,       407.20,       406.25,       407.20,                   113061.15,278, ,3,       428.46,       392.00
N,N3,94NFL24,SEC RE NCD 9.40% SR. III,       950.50,       955.00,      1000.00,       954.00,       998.03,                    70391.00,71, ,5,      1011.00,       901.00
N,N3,BILNCD2021,UNSEC RED NCD 5.50%,        30.27,        30.27,        30.37,        30.20,        30.27,                   221690.85,7324, ,94,        30.97,        25.00
N,N3,CIFCZC26A,SEC RE NCD SR.IV,      1030.01,      1034.01,      1034.01,      1034.01,      1034.01,                     5170.05,5, ,1,      1085.00,      1000.00
N,N3,M&MFIN,UNSECURED NCD,      1980.00,      1980.00,      1980.00,      1980.00,      1980.00,                   198000.00,100, ,1,      2244.00,      1728.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       990.00,       990.00,       990.00,       980.01,       980.01,                   196260.50,199, ,3,      1018.99,       960.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,      1000.00,       991.00,       991.00,       991.00,       991.00,                    29730.00,30, ,1,      1010.00,       967.50
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       985.00,       985.00,       986.00,       985.00,       986.00,                   197010.90,200, ,3,      1085.00,       937.00
N,N4,78ABFL33,SEC RE NCD 7.80% SR V,       986.44,       987.94,       987.94,       987.94,       987.94,                      987.94,1, ,1,      1040.00,       960.00
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1003.00,      1005.00,      1005.00,      1002.00,      1002.00,                    42148.00,42, ,3,      1100.01,       951.00
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1000.00,      1000.10,      1015.00,      1000.00,      1012.50,                   970750.00,960, ,14,      1015.00,       999.00
N,N4,945IFSL25,SEC RE NCD 9.45% SR.I,       980.00,      1100.00,      1100.00,       970.00,       980.00,                    76559.00,78, ,8,      1170.00,       941.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1089.50,      1090.01,      1090.01,      1090.01,      1090.01,                   163501.50,150, ,1,      1154.98,      1065.00
N,N5,830PFCL27,8.30% TAX FREE NCD,      1120.80,      1124.00,      1126.00,      1124.00,      1125.06,                   570182.00,507, ,6,      1179.90,      1054.00
N,N5,850NHAI29,8.50% TAX FREE TR I S IIA,      1156.05,      1025.00,      1140.00,      1025.00,      1140.00,                  1076800.00,995, ,2,      1252.00,      1003.66
N,N5,879NHPC28,8.79% SEC RED BOND S2B,      1154.89,      1159.99,      1159.99,      1152.99,      1152.99,                   104017.10,90, ,5,      1299.90,      1090.53
N,N5,880IREDA29,IREDA 8.80NCDTR I SR II B,      1150.00,      1155.00,      1155.00,      1155.00,      1155.00,                    40425.00,35, ,9,      1288.00,      1130.01
N,N5,935LTFH29,SE RE NCD 9.35% SR.V OP2,      1060.00,      1060.00,      1060.00,      1050.00,      1053.01,                   724445.95,689, ,21,      1150.00,      1032.00
