Confirmed list of securities to be auctioned in A 2024137 to be held on Jul 24 2024.

Sr No,Symbol,Series,Total Qty
1,ABCAPITAL,EQ,5000
2,ABFRL,EQ,2
3,ACC,EQ,14
4,ACL,EQ,256
5,ADANIENSOL,EQ,5
6,ADANIENT,EQ,1
7,ADANIPOWER,EQ,300
8,AFIL,EQ,1
9,AGRITECH,EQ,2610
10,AGSTRA,EQ,200
11,AJMERA,EQ,1
12,AKSHAR,EQ,2347
13,ALKEM,EQ,1
14,AMBUJACEM,EQ,219
15,ARE&M,EQ,14
16,ASAHIINDIA,EQ,50
17,ASHIMASYN,EQ,2
18,ASHOKLEY,EQ,300
19,ATUL,EQ,2
20,AUBANK,EQ,42
21,AVALON,EQ,34
22,AWHCL,EQ,2
23,AWL,EQ,50
24,AXISBANK,EQ,1
25,BAJFINANCE,EQ,35
26,BANKBARODA,EQ,16
27,BBETF0432,EQ,4
28,BEL,EQ,2
29,BEML,EQ,1
30,BEPL,EQ,12
31,BHEL,EQ,1
32,BIOCON,EQ,100
33,BLUEJET,EQ,1
34,BOMDYEING,EQ,85
35,BPCL,EQ,499
36,BRITANNIA,EQ,8
37,BSLGOLDETF,EQ,300
38,CASTROLIND,EQ,14
39,CDSL,EQ,900
40,CENTENKA,EQ,50
41,CENTRALBK,EQ,400
42,CGPOWER,EQ,50
43,CHAMBLFERT,EQ,5
44,CHEMFAB,EQ,30
45,CHOLAFIN,EQ,44
46,CIGNITITEC,EQ,3
47,CIPLA,EQ,37
48,CLEAN,EQ,10
49,COCHINSHIP,EQ,1
50,CONFIPET,EQ,250
51,CROMPTON,EQ,91
52,CUB,EQ,554
53,DALBHARAT,EQ,20
54,DEEPAKFERT,EQ,185
55,DHAMPURSUG,EQ,2500
56,DLF,EQ,680
57,EBBETF0425,EQ,4
58,EBBETF0430,EQ,164
59,EICHERMOT,EQ,1
60,EKC,EQ,3
61,ELECON,EQ,45
62,ELECTCAST,EQ,500
63,EMUDHRA,EQ,27
64,ENERGYDEV,EQ,532
65,ERIS,EQ,1
66,FEDFINA,EQ,107
67,FINPIPE,EQ,635
68,FSL,EQ,9
69,GABRIEL,EQ,3
70,GANESHBE,EQ,2940
71,GENSOL,EQ,64
72,GENUSPOWER,EQ,3269
73,GINNIFILA,EQ,1942
74,GLENMARK,EQ,1
75,GMRP&UI,EQ,575
76,GODREJCP,EQ,2
77,GOLDETF,EQ,396
78,GOYALALUM,EQ,10
79,GRANULES,EQ,25
80,GRAVITA,EQ,5
81,GTLINFRA,EQ,12511
82,HARRMALAYA,EQ,1
83,HAVELLS,EQ,4
84,HAVISHA,EQ,2128
85,HCC,EQ,555
86,HDFCAMC,EQ,14
87,HDFCLIFE,EQ,80
88,HERANBA,EQ,65
89,HERITGFOOD,EQ,3159
90,HINDOILEXP,EQ,100
91,HOVS,EQ,300
92,HUDCO,EQ,313
93,HUHTAMAKI,EQ,100
94,IDFCFIRSTB,EQ,26
95,IFCI,EQ,650
96,INDIANB,EQ,25
97,INDIANHUME,EQ,1
98,INDUSINDBK,EQ,56
99,INDUSTOWER,EQ,150
100,INSPIRISYS,EQ,4
101,IREDA,EQ,550
102,IRFC,EQ,800
103,ISEC,EQ,1
104,ITC,EQ,431
105,ITI,EQ,1
106,JBMA,EQ,1
107,JINDALPOLY,EQ,50
108,JISLJALEQS,EQ,3500
109,JOCIL,EQ,5
110,JUBLFOOD,EQ,85
111,KAMDHENU,EQ,16
112,KCP,EQ,316
113,KEI,EQ,1
114,KEYFINSERV,EQ,94
115,KFINTECH,EQ,90
116,KODYTECH,SM,100
117,KONSTELEC,SM,1000
118,KPIGREEN,EQ,561
119,LANDMARK,EQ,10
120,LIBERTSHOE,EQ,50
121,LICI,EQ,25
122,LINC,EQ,4
123,LIQUIDBEES,EQ,1
124,LIQUIDBETF,EQ,10
125,LIQUIDSHRI,EQ,3
126,LOWVOL1,EQ,24
127,LT,EQ,40
128,MADRASFERT,EQ,90
129,MAHABANK,EQ,26
130,MAITHANALL,EQ,4
131,MANGLMCEM,EQ,4
132,MANINFRA,EQ,200
133,MARKSANS,EQ,2000
134,MAZDOCK,EQ,5
135,MCX,EQ,6
136,METROPOLIS,EQ,50
137,MFSL,EQ,10
138,MHLXMIRU,EQ,26
139,MINDSPACE,RR,33
140,MOTILALOFS,EQ,100
141,MOTISONS,EQ,3
142,MTNL,EQ,147982
143,NAGREEKEXP,EQ,756
144,NAHARINDUS,EQ,100
145,NATIONALUM,EQ,20
146,NAVINFLUOR,EQ,12
147,NBCC,EQ,95
148,NCLIND,EQ,90
149,NETWORK18,EQ,150
150,NEWGEN,EQ,1
151,NH,EQ,25
152,NIFTYIETF,EQ,12
153,NITINSPIN,EQ,285
154,NMDC,EQ,1861
155,OFSS,EQ,2
156,OLECTRA,EQ,1
157,ONWARDTEC,EQ,2
158,ORIENTCEM,EQ,25
159,ORIENTELEC,EQ,1
160,ORIENTHOT,EQ,50
161,PAKKA,EQ,1
162,PANAMAPET,EQ,1000
163,PATANJALI,EQ,110
164,PCJEWELLER,EQ,510601
165,PERSISTENT,EQ,3
166,PRAJIND,EQ,2
167,PRICOLLTD,EQ,1
168,QUAL30IETF,EQ,407
169,RAJESHEXPO,EQ,160
170,RAMASTEEL,EQ,2
171,RAMCOCEM,EQ,19
172,RAMKY,EQ,301
173,RANEHOLDIN,EQ,1
174,RCF,EQ,185
175,REFEX,EQ,9181
176,RELIGARE,EQ,500
177,RENUKA,EQ,200
178,RESPONIND,EQ,1
179,RITCO,EQ,5000
180,RPTECH,EQ,2
181,SANDHAR,EQ,2
182,SDL26BEES,EQ,11
183,SHALBY,EQ,9
184,SHREYAS,EQ,1702
185,SJVN,EQ,2500
186,SOBHAPP,E1,6
187,SPANDANA,EQ,18
188,STAR,EQ,1
189,STARHEALTH,EQ,10
190,SULA,EQ,2
191,SUNPHARMA,EQ,10
192,SUZLON,EQ,77758
193,SYNGENE,EQ,14
194,TATACOMM,EQ,5
195,TATAMOTORS,EQ,5
196,TATASTEEL,EQ,1819
197,TCS,EQ,6
198,TEJASNET,EQ,50
199,TEXRAIL,EQ,100
200,THOMASCOOK,EQ,8
201,TNPETRO,EQ,13
202,TRIDENT,EQ,50
203,TRU,EQ,3958
204,TTML,EQ,2584
205,UCOBANK,EQ,10
206,UDAICEMENT,EQ,489
207,UFLEX,EQ,4
208,UGROCAP,EQ,1
209,UNICHEMLAB,EQ,2
210,UTTAMSUGAR,EQ,2000
211,VAKRANGEE,EQ,1512
212,VENKEYS,EQ,1
213,VENUSREM,EQ,4
214,VIJAYA,EQ,1
215,VTL,EQ,2
216,WEL,EQ,1
217,XELPMOC,EQ,29
218,ZENSARTECH,EQ,401
219,ZIMLAB,EQ,1445
220,ZYDUSLIFE,EQ,100
