MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AV,990IHFL26I,SEC RE NCD 9.90% SR IV,       947.00,       940.00,       940.00,       926.00,       926.00,                    24174.00,26, ,2,      1240.00,       820.30
N,BI,IBHF25B,SEC RE NCD SR III,      1026.85,      1026.50,      1026.50,      1026.50,      1026.50,                     9238.50,9, ,1,      1080.00,       930.00
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       999.04,      1002.00,      1002.00,      1000.25,      1000.25,                    37056.50,37, ,4,      1003.00,       950.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       966.66,       966.65,       966.65,       966.00,       966.42,                   154630.50,160, ,4,      1050.00,       933.01
N,N0,9ICCL23A,SEC RE NCD 8.25% SR.I,      1001.00,       992.00,       992.00,       992.00,       992.00,                    99200.00,100, ,1,      1075.00,       978.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       252.00,       257.01,       257.01,       257.01,       257.01,                     5140.20,20, ,3,       261.99,       241.00
N,N1,735PFCL35,7.35% TAX FREE NCD,      1310.00,      1050.30,      1050.30,      1050.30,      1050.30,                     1050.30,1, ,1,      1691.90,      1000.10
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       306.00,       306.00,       307.20,       306.00,       307.20,                   271144.80,885, ,7,       316.90,       295.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,      1007.34,      1007.34,      1007.34,      1007.34,      1007.34,                    70513.80,70, ,2,      1032.00,       901.00
N,N1,ABFL26,SEC RE NCD SR II,      1215.00,      1215.00,      1215.00,      1215.00,      1215.00,                    12150.00,10, ,1,      1215.00,       852.40
N,N1,CIFCZC25A,SEC RE NCD SR.II,      1080.00,      1065.20,      1065.20,      1065.20,      1065.20,                     5326.00,5, ,1,      1080.00,       950.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       255.50,       254.00,       254.00,       254.00,       254.00,                     2794.00,11, ,2,       263.74,       240.00
N,N2,736PFCL28,7.36% TAX FREE NCD,      1084.00,      1122.99,      1122.99,      1122.99,      1122.99,                   224598.00,200, ,1,      1179.95,      1010.60
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1135.00,      1140.00,      1148.99,      1139.99,      1143.44,                   660322.48,577, ,11,      1330.00,      1062.30
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1123.00,      1117.31,      1130.00,      1117.00,      1123.88,                  3497012.00,3122, ,11,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1095.00,      1088.00,      1088.00,      1088.00,      1088.00,                     1088.00,1, ,1,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1132.50,      1132.00,      1132.00,      1130.30,      1131.20,                    49769.80,44, ,8,      1177.00,      1062.20
N,N2,957ISFL26,SEC RE NCD 9.57% SR 3,       985.00,       966.00,       966.00,       966.00,       966.00,                     2898.00,3, ,1,      1009.00,       927.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1017.39,      1018.00,      1018.00,      1018.00,      1018.00,                    30540.00,30, ,3,      1131.00,       996.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       254.50,       254.50,       254.50,       254.50,       254.50,                     2545.00,10, ,1,       262.00,       240.00
N,N3,10ISFL26,SEC RE NCD 10% SR 4,      1010.00,       991.82,       991.82,       991.82,       991.82,                    14877.30,15, ,1,      1028.00,       973.19
N,N3,760PFCL35,7.60% TAX FREE NCD,      1220.00,      1220.00,      1220.00,      1220.00,      1220.00,                   169580.00,139, ,2,      1277.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       409.00,       410.00,       411.00,       410.00,       411.00,                   440414.00,1074, ,9,       439.00,       392.00
N,N3,94NFL24,SEC RE NCD 9.40% SR. III,      1000.00,       992.20,       997.00,       992.20,       997.00,                   178980.00,180, ,2,      1010.65,       901.00
N,N3,960CAGL25,SEC RE NCD 9.60% SR. III,       991.10,       999.00,       999.00,       999.00,       999.00,                    10989.00,11, ,1,      1025.00,       990.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       992.30,       992.30,       992.30,       988.00,       988.00,                    49506.00,50, ,6,      1018.99,       951.00
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       933.00,       947.00,       947.00,       940.00,       940.00,                   235110.00,249, ,6,      1040.00,       922.00
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1012.00,      1009.00,      1009.00,      1009.00,      1009.00,                    20180.00,20, ,1,      1018.00,       990.00
N,N5,1050ISFL28,SEC RE NCD 10.50% SR 6,       960.66,      1010.00,      1010.00,       990.00,       990.00,                    21820.00,22, ,4,      1050.00,       936.00
N,N5,10CAGL27,SEC RE NCD 10% SR. V,      1011.07,      1014.00,      1016.00,      1014.00,      1014.23,                   568944.87,561, ,9,      1060.00,       888.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1088.47,      1085.01,      1085.01,      1085.01,      1085.01,                    54250.50,50, ,2,      1154.98,      1065.00
N,N5,81ABFL33,SEC RE NCD 8.10% SR VI,      1046.05,      1060.00,      1060.00,      1060.00,      1060.00,                    21200.00,20, ,3,      1125.00,       993.00
