Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24072024,1885121623,0002505
Trade Date <24-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0IHFL26,YR,1,1,100.00
20,2,1003ICCL28,NX,1,1,100.00
20,3,1003IIFL29,NC,1482,1415,95.48
20,4,1003ISFL28,N4,50,30,60.00
20,5,1004DLSL24,NO,2,2,100.00
20,6,1015ECL29,NR,506,358,70.75
20,7,1018GS2026,GS,1,1,100.00
20,8,1030ICCL28,NM,15,15,100.00
20,9,1050IIFL29,ND,8,8,100.00
20,10,1050ISFL28,N5,22,20,90.91
20,11,1050NFL26,N7,363,362,99.72
20,12,1050UCL25,N7,116,116,100.00
20,13,1065NFL27,NC,58,58,100.00
20,14,10CAGL27,N5,561,536,95.54
20,15,10IIFL28,N4,249,249,100.00
20,16,10IIFL28A,NE,50,50,100.00
20,17,10IIFL29,N6,10,10,100.00
20,18,10ISFL26,N3,15,15,100.00
20,19,1102NFL26,N8,295,295,100.00
20,20,1119NFL27,ND,157,157,100.00
20,21,11UCL26,NC,87,87,100.00
20,22,182D010824,TB,100,100,100.00
20,23,182D011124,TB,200,200,100.00
20,24,182D090125,TB,100,100,100.00
20,25,182D111024,TB,200,200,100.00
20,26,182D170125,TB,100,100,100.00
20,27,182D181024,TB,100,100,100.00
20,28,182D190924,TB,600,600,100.00
20,29,182D220824,TB,100,100,100.00
20,30,182D281124,TB,100,100,100.00
20,31,182D290824,TB,100,100,100.00
20,32,20MICRONS,EQ,263738,121522,46.08
20,33,360ONE,EQ,750738,580595,77.34
20,34,364D020525,TB,10000,10000,100.00
20,35,364D030725,TB,1000,1000,100.00
20,36,364D100725,TB,100,100,100.00
20,37,364D200225,TB,100,100,100.00
20,38,364D270924,TB,200,200,100.00
20,39,3IINFOLTD,EQ,705444,322523,45.72
20,40,3MINDIA,EQ,2484,966,38.89
20,41,3PLAND,EQ,98332,25178,25.61
20,42,563GS2026,GS,2,2,100.00
20,43,574GS2026,GS,2202,2202,100.00
20,44,5PAISA,EQ,84941,35419,41.70
20,45,610GS2031,GS,100,100,100.00
20,46,63MOONS,EQ,111232,70754,63.61
20,47,654GS2032,GS,3000,3000,100.00
20,48,663TN35,SG,100,100,100.00
20,49,667GS2035,GS,100,100,100.00
20,50,667GS2050,GS,10,10,100.00
20,51,676GS2061,GS,4005,4005,100.00
20,52,689GS2025,GS,15072,14990,99.46
20,53,699GS2026,GS,200,200,100.00
20,54,702GS2027,GS,200,200,100.00
20,55,702GS2031,GS,100,100,100.00
20,56,704GS2029,GS,100,100,100.00
20,57,704IRFC28,N6,364,364,100.00
20,58,706GS2028,GS,1710,1710,100.00
20,59,710GS2029,GS,20072,17758,88.47
20,60,716GS2050,GS,25,25,100.00
20,61,717GS2030,GS,272,186,68.38
20,62,718GS2033,GS,100,100,100.00
20,63,718GS2037,GS,44176,43176,97.74
20,64,723GS2039,GS,100,100,100.00
20,65,725GS2063,GS,61902,61902,100.00
20,66,726GS2032,GS,10000,10000,100.00
20,67,727GS2026,GS,7,7,100.00
20,68,732GS2030,GS,880,880,100.00
20,69,732IRFC25,NI,43,43,100.00
20,70,733GS2026,GS,20700,15700,75.85
20,71,734GS2064,GS,1800,1800,100.00
20,72,735PFCL35,N1,1,1,100.00
20,73,736GS2052,GS,500,500,100.00
20,74,736NTPC25D,NB,153,153,100.00
20,75,736PFCL28,N2,200,200,100.00
20,76,737GS2028,GS,2000,1000,50.00
20,77,738GS2027,GS,144240,134339,93.14
20,78,739NHAI26,N8,1584,1484,93.69
20,79,739NHAI31A,ND,200,200,100.00
20,80,73GS2053,GS,13344,13344,100.00
20,81,741GS2036,GS,31501,31501,100.00
20,82,743REC35,NH,215,215,100.00
20,83,74GS2062,GS,4,2,50.00
20,84,750IRFC35,NK,50,50,100.00
20,85,751HUDCO28,N5,50,50,100.00
20,86,753IRFC30,NJ,72,72,100.00
20,87,754GS2036,GS,212484,198128,93.24
20,88,760PFCL35,N3,139,139,100.00
20,89,762NTPC35F,ND,157,157,100.00
20,90,764HUDCO31,N8,210,210,100.00
20,91,764NABAR31,N2,577,550,95.32
20,92,769NHAI31,NE,76,76,100.00
20,93,76IGT26,ND,230,230,100.00
20,94,76NHAI31,NA,1110,1110,100.00
20,95,774IREDA31,N7,1122,1098,97.86
20,96,79NHIT35,N1,885,885,100.00
20,97,79NHIT47,N3,1074,1074,100.00
20,98,810IRFC27,N2,3122,3107,99.52
20,99,812REC27,NI,1200,1000,83.33
20,100,81ABFL33,N5,20,20,100.00
20,101,820IIFL27,N9,1,1,100.00
20,102,82HUDCO27,N2,1,1,100.00
20,103,82IGT31,NJ,2830,2800,98.94
20,104,830NHAI27,N2,44,35,79.55
20,105,835IFL25,NV,50,50,100.00
20,106,835IHFL23B,YM,29,29,100.00
20,107,837REC33,N7,1,1,100.00
20,108,83GS2042,GS,31,31,100.00
20,109,83TCHF25,N6,6,6,100.00
20,110,842IIFL26,NL,85,85,100.00
20,111,843IHFL29,NC,70,70,100.00
20,112,849NTPC25,N7,138108,138008,99.93
20,113,84TCHF28,NA,255,200,78.43
20,114,850IIFL27,NA,30,30,100.00
20,115,851HUDCO28,NB,2,2,100.00
20,116,85IIFL24,NJ,100,100,100.00
20,117,85IIFL25,NO,2,2,100.00
20,118,85TCAPS24,N6,100,100,100.00
20,119,860CIFCL28,NG,30,30,100.00
20,120,865IFL28,NZ,503,503,100.00
20,121,865IIFL28,NS,21,21,100.00
20,122,865IRFC29,NA,421,421,100.00
20,123,865LTF26,NN,38,38,100.00
20,124,865TCAPS27,N8,100,90,90.00
20,125,86LTF24,NJ,574,374,65.16
20,126,875IHFL26,NQ,100,100,100.00
20,127,875NHAI29,N6,3769,2500,66.33
20,128,875PCHFL26,N8,50,50,100.00
20,129,875SFL27,ZF,534,534,100.00
20,130,876HUDCO28,ND,100,100,100.00
20,131,87LTF27,NH,12,12,100.00
20,132,880IREDA29,N5,100,100,100.00
20,133,885IBHFL26,N9,3,3,100.00
