1,AARTIPHARM,INE0LRU01027,571.25,20
2,HEALTHIETF,INF109KC1Q72,134.39,20
3,JLHL,INE682M01012,1281.3,20
4,DPSCLTD,INE360C01024,20.81,22.83
5,PONNIERODE,INE838E01017,502.1,20
6,DEEPAKNTR,INE288B01029,2831.95,20
7,THANGAMAYL,INE085J01014,1882.55,20
8,NAVNETEDUL,INE060A01024,155.12,20
9,TVSSCS,INE395N01027,184.05,20
10,RELINFRA,INE036A01016,175.17,25.74
11,NFL,INE870D01012,148.65,24.25
12,PROZONER,INE195N01013,29.52,23.04
13,JAYAGROGN,INE785A01026,301.2,20
14,MARUTI,INE585B01010,12629.05,9
15,SWANENERGY,INE665A01038,669.1,22.14
16,ALBERTDAVD,INE155C01010,1200.6,20
17,ASAHISONG,INE228I01012,400.85,20
18,KMSUGAR,INE157H01023,41.02,100
19,ASHIMASYN,INE440A01010,42.83,28.46
20,SIGIND,INE529F01035,76.48,22.62
21,ESG,INF769K01GS9,41.04,20
22,YUKEN,INE384C01016,1340.1,21.62
23,RAJESHEXPO,INE343B01030,316.05,20
24,IGPL,INE204A01010,595.1,20
25,BLUESTARCO,INE472A01039,1681.35,20
26,SGBJAN29IX,IN0020200377,7630.45,10
27,ITI,INE248A01017,295,23.87
28,RUSTOMJEE,INE263M01029,702.15,20
29,BECTORFOOD,INE495P01012,1392.3,20
30,SGBMAR25,IN0020160126,7505.9,10
31,MOVALUE,INF247L01BE5,106.32,20
32,INDIAGLYCO,INE560A01015,1041.15,20
33,MIDQ50ADD,INF740KA1QL0,251.38,20
34,TRIGYN,INE948A01012,127.72,100
35,PGEL,INE457L01029,370.7,20
36,VSTTILLERS,INE764D01017,4129.85,20
37,SGBSEP27,IN0020190115,7600,10
38,SGBNOV25VI,IN0020170083,7501,10
39,RECLTD,INE020B01018,595.25,21.86
40,AXISCETF,INF846K016C7,118.38,20
41,IDFNIFTYET,INF194KA1U07,265.41,7.88
42,SGBAUG27,IN0020190107,7824,10
43,VERANDA,INE0IQ001011,284.74,100
44,PASUPTAC,INE818B01023,38.23,20
45,CENTRUM,INE660C01027,38.52,23.09
46,UCAL,INE139B01016,158.43,20
47,SGBMAY26,IN0020180033,7665.99,10
48,BLUEJET,INE0KBH01020,439.7,20
49,FLUOROCHEM,INE09N301011,3201.2,20
50,DHUNINV,INE320L01011,1268.9,21.86
51,GSEC10IETF,INF109KC18O0,234,10
52,STARPAPER,INE733A01018,249.75,20
53,GOLDCASE,INF0R8F01042,11.39,20
54,CHEMPLASTS,INE488A01050,527,20
55,PAGEIND,INE761H01022,40900.4,20
56,GOKULAGRO,INE314T01025,166.89,20
57,RUSHIL,INE573K01017,349.3,20
58,EICHERMOT,INE066A01021,4919.55,9.77
59,VISHNU,INE270I01022,412.9,20
60,GUJALKALI,INE186A01019,787.25,20
61,NMDC,INE584A01023,234.67,20
62,KIRLOSENG,INE146L01010,1221.85,20
63,DHANI,INE274G01010,57.73,24.74
64,PNC,INE392B01011,68.09,23.48
65,MOIL,INE490G01020,478.2,21.92
66,NIFMID150,INF789F1AYX9,210.66,9.62
67,ANANTRAJ,INE242C01024,515.3,20
68,CREATIVE,INE985W01018,731.45,20.69
69,TIINDIA,INE974X01010,4013.6,20
70,SENSEXIETF,INF346A01034,905.1,7.48
71,CHAMBLFERT,INE085A01013,486.15,20
72,PLASTIBLEN,INE083C01022,303.45,20
73,KIRLPNU,INE811A01020,1321.25,20
74,INFRAIETF,INF109KC16E5,93.49,20
75,SGBNOV25,IN0020170091,7600,10
76,RUCHIRA,INE803H01014,134.41,20
77,TRU,INE615R01029,48.9,23.72
78,JSWHL,INE824G01012,6913.7,20
79,HSCL,INE019C01026,408.8,20
80,RCF,INE027A01015,217.5,23.07
81,COMMOIETF,INF109KC19O8,92.32,20
82,NATHBIOGEN,INE448G01010,232.75,100
83,SANDHAR,INE278H01035,573.85,20
84,NCC,INE868B01028,337.75,21.26
85,KECL,INE134B01017,230.26,26.99
86,LORDSCHLO,INE846D01012,121.9,100
87,STOVEKRAFT,INE00IN01015,586.45,20
88,MEDICAMEQ,INE646B01010,456.15,20.06
89,AXISHCETF,INF846K01Z12,133.33,20
90,VENUSPIPES,INE0JA001018,2108.8,20
91,TITAN,INE280A01028,3466.85,9.25
92,IFGLEXPOR,INE133Y01011,613.95,21.27
93,BASF,INE373A01013,5666.9,20
94,TV18BRDCST,INE886H01027,42.87,20
95,SIL,INE173A01025,29.43,20
96,DJML,INE0B1K01014,332.45,100
97,NIFTYIETF,INF109K012R6,271.12,6
98,NAHARCAP,INE049I01012,320.05,20
99,HDFCBANK,INE040A01034,1618.4,9
100,HINDALCO,INE038A01020,653.5,12.86
101,LIQUIDBEES,INF732E01037,1000,10
102,JPOLYINVST,INE147P01019,853.2,21.56
103,ATAM,INE09KD01013,174.77,20
104,POWERINDIA,INE07Y701011,11396.8,20
105,TATACONSUM,INE192A01025,1256.9,9.19
106,SUBEXLTD,INE754A01055,31.71,22
107,VHL,INE701A01023,4026.85,20
108,MEDICO,INE630Y01024,37.93,100
109,MIDSELIETF,INF109KC10W0,17.41,9.18
