Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27052024,1871578359,0002502
Trade Date <27-MAY-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0IHFL26,YR,10,10,100.00
20,2,0MOFSL26,N1,530,530,100.00
20,3,1003ICCL28,NX,1,1,100.00
20,4,1003ISFL28,N4,160,160,100.00
20,5,1013DLSL24,NF,7,7,100.00
20,6,1015ECL29,NR,322,322,100.00
20,7,1018GS2026,GS,1113,1112,99.91
20,8,1025IHF34,Z8,391,391,100.00
20,9,1025NFL25,N5,12,12,100.00
20,10,1035UCL26,NA,11,11,100.00
20,11,1050NFL26,N7,210,210,100.00
20,12,105IIFL29,N7,288,188,65.28
20,13,1060ECL29,NS,360,300,83.33
20,14,1061DLSL24,NG,532,523,98.31
20,15,1065NFL27,NC,60,60,100.00
20,16,10CAGL27,N5,347,347,100.00
20,17,10IIFL28,N4,1460,1460,100.00
20,18,10IIFL28A,NE,351,350,99.72
20,19,10NFL25,N9,21,21,100.00
20,20,10NIDO26,N6,520,520,100.00
20,21,182D010824,TB,2800,1700,60.71
20,22,182D011124,TB,200,200,100.00
20,23,182D031024,TB,100,100,100.00
20,24,182D040724,TB,200,200,100.00
20,25,182D071124,TB,100,100,100.00
20,26,182D080824,TB,100,100,100.00
20,27,182D130624,TB,100,100,100.00
20,28,182D150824,TB,300,300,100.00
20,29,182D181024,TB,1000,1000,100.00
20,30,182D220824,TB,900,900,100.00
20,31,182D250724,TB,100,100,100.00
20,32,182D270624,TB,2500,2500,100.00
20,33,182D300524,TB,100,100,100.00
20,34,20MICRONS,EQ,105910,57385,54.18
20,35,360ONE,EQ,225646,135496,60.05
20,36,364D020525,TB,2100,2100,100.00
20,37,364D030425,TB,100,100,100.00
20,38,364D060225,TB,100,100,100.00
20,39,364D090125,TB,2100,2100,100.00
20,40,364D110724,TB,100,100,100.00
20,41,364D141124,TB,3000,3000,100.00
20,42,364D211124,TB,300,300,100.00
20,43,364D300125,TB,100,100,100.00
20,44,364D300524,TB,7000,7000,100.00
20,45,3IINFOLTD,EQ,730679,407567,55.78
20,46,3MINDIA,EQ,5199,2146,41.28
20,47,3PLAND,EQ,21215,16715,78.79
20,48,515GS2025,GS,3,1,33.33
20,49,574GS2026,GS,41,41,100.00
20,50,577GS2030,GS,1,1,100.00
20,51,5PAISA,EQ,34476,15204,44.10
20,52,63MOONS,EQ,72872,72871,100.00
20,53,654GS2032,GS,15,8,53.33
20,54,667GS2035,GS,6000,3000,50.00
20,55,667GS2050,GS,674,674,100.00
20,56,669GS2024,GS,15007,15007,100.00
20,57,676GS2061,GS,52,52,100.00
20,58,695GS2061,GS,135,135,100.00
20,59,699GS2026,GS,200,200,100.00
20,60,699GS2051,GS,25472,25472,100.00
20,61,706GS2028,GS,20000,20000,100.00
20,62,710GS2029,GS,34052,34050,99.99
20,63,716GS2050,GS,26,13,50.00
20,64,717GS2030,GS,600,600,100.00
20,65,718GS2033,GS,999,999,100.00
20,66,718GS2037,GS,401,401,100.00
