MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AC,925SFCL25,SEC RE NCD 9.25% SR.II,       965.00,       975.00,       975.00,       975.00,       975.00,                    97500.00,100, ,1,       991.00,       920.00
N,BV,10SCL30A,SEC RE NCD 9.71% SR VIII,       884.00,       825.00,       852.00,       801.30,       852.00,                     9189.60,11, ,4,      1240.00,       770.20
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,      1010.52,      1010.00,      1039.70,      1003.81,      1020.00,                   251627.38,250, ,6,      1039.70,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1050.00,      1050.00,      1065.00,      1050.00,      1062.10,                    89554.10,85, ,6,      1184.40,       901.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       990.00,       990.00,       999.00,       990.00,       999.00,                   129740.00,130, ,5,      1010.00,       912.20
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1067.80,      1080.00,      1080.00,      1055.00,      1075.00,                    12705.00,12, ,3,      1099.00,       985.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       246.75,       250.00,       250.00,       249.99,       249.99,                   148994.90,596, ,14,       260.00,       241.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       311.40,       311.50,       312.50,       311.00,       311.04,                   655178.84,2099, ,14,       318.00,       295.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1009.90,      1015.00,      1015.00,      1015.00,      1015.00,                    15225.00,15, ,1,      1145.00,       972.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,      1020.50,      1025.00,      1025.00,      1025.00,      1025.00,                   205000.00,200, ,1,      1032.00,       901.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       250.00,       249.00,       249.00,       249.00,       249.00,                     2490.00,10, ,1,       263.74,       240.00
N,N2,1075SCL33A,SEC RE NCD 10.75% SR XI,       950.00,       957.00,       957.00,       945.00,       945.00,                    24618.00,26, ,4,      1200.00,       901.80
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1095.01,      1095.05,      1095.05,      1095.05,      1095.05,                  1095050.00,1000, ,1,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1140.00,      1134.10,      1137.70,      1134.10,      1136.94,                   457056.70,402, ,8,      1333.20,      1120.00
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       310.00,       308.25,       310.00,       308.25,       310.00,                  1736979.88,5605, ,38,       319.87,       298.45
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1094.00,      1099.00,      1099.00,      1090.00,      1092.69,                  2734623.80,2502, ,19,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1160.00,      1134.90,      1144.00,      1064.00,      1068.53,                  7059752.93,6574, ,106,      1173.50,      1062.20
N,N2,957ISFL26,SEC RE NCD 9.57% SR 3,       973.00,       974.00,       974.00,       974.00,       974.00,                    59414.00,61, ,2,      1009.00,       927.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1026.00,      1027.30,      1030.00,      1027.30,      1029.52,                   429035.00,417, ,12,      1131.00,       996.00
N,N3,10ISFL26,SEC RE NCD 10% SR 4,      1013.00,       980.00,       980.00,       980.00,       980.00,                   196000.00,200, ,2,      1028.00,       973.19
N,N3,760PFCL35,7.60% TAX FREE NCD,      1223.01,      1220.01,      1224.01,      1220.01,      1224.01,                   101284.83,83, ,2,      1276.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       414.99,       412.00,       415.00,       412.00,       412.00,                   593108.00,1432, ,15,       439.00,       392.00
N,N3,866IIFC34B,8.66% TAX FREE NCD,      1329.90,      1283.00,      1283.00,      1283.00,      1283.00,                   256600.00,200, ,1,      1354.00,      1102.00
N,N3,866NTPC33,8.66%S-R-NCD SERIES 3A,      1300.00,      1300.00,      1300.00,      1300.00,      1300.00,                   169000.00,130, ,3,      1450.00,      1120.10
N,N3,935PEL33,SEC RE NCD 9.35% SR IV,      1084.80,      1090.00,      1090.00,      1088.95,      1089.42,                   240762.95,221, ,3,      1115.01,       983.00
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       250.00,       250.00,       255.50,       250.00,       255.50,                    10725.50,42, ,2,       266.50,       225.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       975.00,       981.00,       981.00,       980.00,       981.00,                   103981.00,106, ,4,      1018.99,       933.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,       990.00,       997.00,       997.00,       996.95,       996.96,                   260208.90,261, ,6,      1009.80,       967.50
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       936.29,       940.00,       940.00,       914.00,       940.00,                   635453.00,683, ,13,      1040.00,       902.00
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1106.01,      1108.00,      1108.00,      1106.40,      1106.40,                   888612.80,802, ,2,      1151.00,      1050.50
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1000.00,      1007.00,      1007.00,      1007.00,      1007.00,                   201400.00,200,XI,1,      1018.00,       990.00
