Confirmed list of securities to be auctioned in A 2024173 to be held on Sep 13 2024.

Sr No,Symbol,Series,Total Qty
1,ABFRL,EQ,5000
2,ADANIENT,EQ,2
3,ADANIPORTS,EQ,285
4,ADL,EQ,10361
5,ADVENZYMES,EQ,1
6,AEROFLEX,EQ,1069
7,AGARIND,EQ,120
8,AKASH,EQ,30
9,ANDHRAPAP,EQ,254
10,APOLLOHOSP,EQ,18
11,ARVINDFASN,EQ,4
12,ASHAPURMIN,EQ,1
13,ASIANPAINT,EQ,205
14,ASMS,EQ,3000
15,AWL,EQ,55
16,AXISBNKETF,EQ,1
17,AXISCADES,EQ,1
18,AZAD,EQ,427
19,BAJAJFINSV,EQ,27
20,BALRAMCHIN,EQ,100
21,BALUFORGE,EQ,1
22,BANKBARODA,EQ,50
23,BARBEQUE,EQ,59
24,BATAINDIA,EQ,1
25,BCLIND,EQ,6
26,BHARTIARTL,EQ,6
27,BHARTIHEXA,EQ,1
28,BIL,EQ,1807
29,BIRLACABLE,EQ,5
30,CDSL,EQ,30
31,CENTENKA,EQ,1
32,CENTURYTEX,EQ,93
33,CHOLAHLDNG,EQ,1
34,CLEAN,EQ,2
35,CREDITACC,EQ,10
36,CYIENT,EQ,11
37,DATAMATICS,EQ,74
38,DBL,EQ,25
39,DIVGIITTS,EQ,198
40,DIVISLAB,EQ,77
41,DIXON,EQ,57
42,DLF,EQ,6
43,DPABHUSHAN,EQ,10
44,ELGIEQUIP,EQ,10
45,ESCORTS,EQ,60
46,FCL,EQ,300
47,FEDERALBNK,EQ,8
48,FLUOROCHEM,EQ,975
49,GAIL,EQ,9
50,GANESHHOUC,EQ,1
51,GENUSPOWER,EQ,1
52,GICHSGFIN,EQ,60
53,GMRINFRA,EQ,1373
54,GODREJAGRO,EQ,1
55,GRANULES,EQ,33
56,GRASIM,EQ,11
57,GULPOLY,EQ,100
58,HAVISHA,EQ,2
59,HCG,EQ,1
60,HERANBA,EQ,1
61,HFCL,EQ,114
62,HINDALCO,EQ,1
63,HINDCOPPER,EQ,100
64,HINDOILEXP,EQ,1
65,HINDUNILVR,EQ,5
66,HINDZINC,EQ,50
67,HONASA,EQ,10
68,HPL,EQ,1
69,HSCL,EQ,1
70,IDFC,EQ,1000
71,IDFCFIRSTB,EQ,1
72,IDFNIFTYET,EQ,5
73,INDBANK,EQ,100
74,INDGN,EQ,100
75,INDIGO,EQ,88
76,INDUSINDBK,EQ,10
77,IONEXCHANG,EQ,20
78,IRCON,EQ,890
79,IREDA,EQ,55
80,JKCEMENT,EQ,374
81,JSL,EQ,2
82,JTLIND,EQ,1
83,JYOTISTRUC,EQ,1741
84,KAMDHENU,EQ,9
85,KANSAINER,EQ,500
86,KIRLOSBROS,EQ,10
87,KITEX,EQ,3030
88,KOTAKBANK,EQ,11
89,LICNFNHGP,EQ,1
90,LLOYDSENGG,EQ,500
91,LT,EQ,25
92,MOGSEC,EQ,15
93,MOLDTECH,EQ,32
94,MOTHERSON,EQ,88
95,MTNL,EQ,27029
96,MUNJALSHOW,EQ,396
97,MUTHOOTFIN,EQ,2
98,MVGJL,EQ,15
99,NATCOPHARM,EQ,1000
100,NAZARA,EQ,50
101,NIF100BEES,EQ,144
102,NIITLTD,EQ,4535
103,NIPPOBATRY,EQ,1
104,NTPC,EQ,5
105,PAGEIND,EQ,1
106,PATANJALI,EQ,1
107,PAYTM,EQ,1
108,PCJEWELLER,EQ,989
109,PDMJEPAPER,EQ,10
110,PDSL,EQ,1
111,PEL,EQ,50
112,PGEL,EQ,580
113,PNB,EQ,1
114,PNCINFRA,EQ,220
115,PREMIERENE,EQ,60
116,PREMIERPOL,EQ,7157
117,QUESS,EQ,1
118,RADHIKAJWE,EQ,4411
119,RAMAPHO,EQ,1
120,RELTD,EQ,58
121,REPCOHOME,EQ,30
122,RESPONIND,EQ,1
123,RITES,EQ,25
124,ROUTE,EQ,1899
125,SAIL,EQ,2
126,SAKSOFT,EQ,100
127,SANSTAR,EQ,211
128,SARDAEN,EQ,565
129,SDL24BEES,EQ,6
130,SECURKLOUD,EQ,242
131,SEQUENT,EQ,202
132,SERVOTECH,EQ,6196
133,SHALPAINTS,EQ,300
134,SHEMAROO,EQ,35
135,SIGNATURE,EQ,8
136,SILKFLEX,SM,2000
137,SJVN,EQ,80
138,SUMICHEM,EQ,1
139,SUNPHARMA,EQ,41
140,SUPERSPIN,EQ,500
141,SYRMA,EQ,200
142,TATAPOWER,EQ,51
143,TATASTEEL,EQ,117
144,THEMISMED,EQ,2027
145,TIIL,EQ,5
146,TREJHARA,EQ,26
147,TTML,EQ,3000
148,TVSSCS,EQ,150
149,UCAL,EQ,1
150,UGROCAP,EQ,50
151,VAIBHAVGBL,EQ,2
152,VBL,EQ,1539
153,VIMTALABS,EQ,10
154,VRLLOG,EQ,84
155,VSCL,SM,66000
156,YESBANK,EQ,9721
157,ZAGGLE,EQ,80
158,ZEEL,EQ,1
159,ZOMATO,EQ,1
