Confirmed list of securities to be auctioned in A 2024113 to be held on Jun 19 2024.

Sr No,Symbol,Series,Total Qty
1,3IINFOLTD,EQ,39
2,3PLAND,EQ,10
3,AARTISURF,EQ,13
4,ABFRL,EQ,150
5,ABINFRA,SM,32000
6,ACC,EQ,1
7,ACCURACY,EQ,418
8,ADANIENT,EQ,3
9,ADL,EQ,10
10,ADVANIHOTR,EQ,24
11,AFFLE,EQ,3
12,AGSTRA,EQ,1012
13,AIRAN,EQ,216
14,AJMERA,EQ,5
15,AJOONI,EQ,30000
16,AKI,EQ,72
17,ALBERTDAVD,EQ,3
18,ALKEM,EQ,186
19,ALMONDZ,EQ,23
20,ALOKINDS,EQ,109
21,AMBER,EQ,3
22,AMBUJACEM,EQ,10
23,AMRUTANJAN,EQ,2
24,APOLLO,EQ,1536
25,ARCHIES,EQ,115
26,ARIES,EQ,3
27,ARIHANTSUP,EQ,10
28,AROGRANITE,EQ,55
29,ASAHISONG,EQ,8
30,ASAL,EQ,4
31,ASHIANA,EQ,108
32,ASHOKA,EQ,10
33,ASHOKAMET,EQ,151
34,ASIANENE,EQ,57
35,ASIANTILES,EQ,40
36,ASKAUTOLTD,EQ,300
37,AURIONPRO,EQ,2
38,AURUM,EQ,88
39,AUTOIETF,EQ,2
40,AVADHSUGAR,EQ,1
41,AVANTIFEED,EQ,1
42,AVG,EQ,62
43,AXITA,EQ,136
44,AZAD,EQ,1175
45,BAJAJ-AUTO,EQ,5
46,BAJAJFINSV,EQ,1
47,BALAJITELE,EQ,160
48,BALKRISIND,EQ,30
49,BANKNIFTY1,EQ,2
50,BARBEQUE,EQ,24
51,BBNPPGOLD,EQ,1
52,BCLIND,EQ,49
53,BCONCEPTS,EQ,11
54,BEARDSELL,EQ,10
55,BEL,EQ,267
56,BERGEPAINT,EQ,34
57,BESTAGRO,EQ,17
58,BFUTILITIE,EQ,2
59,BHARATFORG,EQ,39
60,BHARTIHEXA,EQ,39
61,BIKAJI,EQ,350
62,BIOFILCHEM,EQ,48
63,BIRLAMONEY,EQ,204
64,BLAL,EQ,1
65,BLISSGVS,EQ,35
66,BLUESTARCO,EQ,10
67,BODALCHEM,EQ,7
68,BORORENEW,EQ,7
69,BOSCHLTD,EQ,1
70,BPCL,EQ,21
71,BRIGADE,EQ,25
72,BRITANNIA,EQ,17
73,BSE500IETF,EQ,268
74,BSL,EQ,16
75,BSOFT,EQ,1
76,CAMLINFINE,EQ,18
77,CAMS,EQ,2
78,CANBK,EQ,150
79,CANFINHOME,EQ,122
80,CCL,EQ,491
81,CENTRUM,EQ,66
82,CENTURYTEX,EQ,15
83,CESC,EQ,1000
84,CHAMBLFERT,EQ,1
85,CHEVIOT,EQ,4
86,CHOLAFIN,EQ,69
87,CIEINDIA,EQ,3
88,COALINDIA,EQ,202
89,COCHINSHIP,EQ,846
90,COMSYN,EQ,44
91,CONCOR,EQ,4
92,CONFIPET,EQ,37
93,CONS,EQ,6
94,CONTROLPR,EQ,2
95,CORDSCABLE,EQ,143
96,CRAFTSMAN,EQ,3
97,CREATIVE,EQ,125
98,CSLFINANCE,EQ,21
99,CYIENT,EQ,11
100,DALMIASUG,EQ,55
101,DBOL,EQ,949
102,DBREALTY,EQ,1000
103,DCAL,EQ,18
104,DCMNVL,EQ,10
105,DCW,EQ,52
106,DEEPAKFERT,EQ,104
107,DEEPENR,EQ,34
108,DHUNINV,EQ,2
109,DIGISPICE,EQ,90
110,DIXON,EQ,1
111,DLF,EQ,20
112,DMCC,EQ,30
113,DNAMEDIA,EQ,14209
114,DODLA,EQ,4
115,DOLATALGO,EQ,44
116,DREDGECORP,EQ,750
117,DVL,EQ,2
118,DYNAMATECH,EQ,2
119,EDELWEISS,EQ,1
120,EMMBI,EQ,30
121,ENERGYDEV,EQ,9
122,ENGINERSIN,EQ,50
123,EPIGRAL,EQ,2
124,EPL,EQ,16
125,EQUITASBNK,EQ,77
126,EROSMEDIA,EQ,150
127,ESAFSFB,EQ,57
128,ESSARSHPNG,EQ,6496
129,EXIDEIND,EQ,164
130,EXPLEOSOL,EQ,3
131,EXXARO,EQ,116
132,FEDFINA,EQ,17
133,FIBERWEB,EQ,3
134,FLAIR,EQ,78
135,FMNL,EQ,200
136,FORTIS,EQ,1900
137,FOSECOIND,EQ,1
138,GABRIEL,EQ,4
139,GAEL,EQ,25
140,GEEKAYWIRE,EQ,178
141,GENCON,EQ,6676
142,GEOJITFSL,EQ,30
143,GEPIL,EQ,23
144,GESHIP,EQ,6
145,GFLLIMITED,EQ,49
146,GHCLTEXTIL,EQ,1
147,GILT5YBEES,EQ,177
148,GMRINFRA,EQ,1976
149,GMRP&UI,EQ,13639
150,GNFC,EQ,2
151,GOACARBON,EQ,5
152,GOCOLORS,EQ,4
153,GODHA,EQ,174999
154,GOLDETFADD,EQ,70
155,GRANULES,EQ,9
156,GRASIM,EQ,50
157,GREENPLY,EQ,10
158,GRINFRA,EQ,50
159,GRSE,EQ,411
160,GSFC,EQ,12
161,GSMFOILS,SM,16000
162,GTLINFRA,EQ,1000
163,GUJRAFFIA,EQ,68
164,GULFPETRO,EQ,46
165,HARDWYN,EQ,76
166,HARRMALAYA,EQ,1
167,HATHWAY,EQ,33
168,HBSL,EQ,5
169,HCC,EQ,372
170,HCLTECH,EQ,179
171,HDFCBANK,EQ,61
172,HDFCNIF100,EQ,200
173,HERCULES,EQ,3
174,HFCL,EQ,654
175,HIKAL,EQ,11
176,HINDCOPPER,EQ,28
177,HINDMOTORS,EQ,86
178,HIRECT,EQ,10
179,HLEGLAS,EQ,10
180,HMAAGRO,EQ,1
181,HNDFDS,EQ,5
182,HONASA,EQ,5
183,HONDAPOWER,EQ,1
184,HPAL,EQ,2
185,HPIL,EQ,48
186,HPL,EQ,8
187,HTMEDIA,EQ,32
188,HUDCO,EQ,850
189,IBREALEST,EQ,45
190,IBULHSGFIN,EQ,2
191,ICICIBANK,EQ,16
192,ICIL,EQ,9
193,IDBI,EQ,22
194,IDEA,EQ,290047
195,IDFCFIRSTB,EQ,116
196,IEX,EQ,375
197,IFGLEXPOR,EQ,5
198,IGARASHI,EQ,41
199,IGL,EQ,7
200,IGPL,EQ,50
201,IMAGICAA,EQ,22
202,INCREDIBLE,EQ,14
203,INDGN,EQ,3
204,INDIAGLYCO,EQ,5
205,INDIANHUME,EQ,20
206,INDOAMIN,EQ,4
207,INDOWIND,EQ,124
208,INDSWFTLAB,EQ,74
209,INDUSTOWER,EQ,1
210,INFOMEDIA,EQ,24
211,INFRABEES,EQ,2
212,INFY,EQ,139
213,INNOVACAP,EQ,14
214,INTENTECH,EQ,286
215,INTLCONV,EQ,36
216,INVENTURE,EQ,1084
217,IOB,EQ,46
218,IRB,EQ,120435
219,IRCTC,EQ,121
220,IREDA,EQ,100
221,IRFC,EQ,52
222,ITDCEM,EQ,75
223,ITI,EQ,400
224,ITIETF,EQ,495
225,IVP,EQ,1
226,IXIGO,EQ,443983
227,J&KBANK,EQ,10
228,JBCHEPHARM,EQ,5
229,JGCHEM,EQ,6
230,JINDALPHOT,EQ,13
231,JINDALPOLY,EQ,6
232,JIOFIN,EQ,20
233,JKLAKSHMI,EQ,2750
234,JKPAPER,EQ,1093
235,JMFINANCIL,EQ,7
236,JNKINDIA,EQ,62261
237,JSWINFRA,EQ,100
238,JSWSTEEL,EQ,13
239,JUBLPHARMA,EQ,2500
240,JYOTISTRUC,EQ,115
241,KALYANIFRG,EQ,415
242,KALYANKJIL,EQ,4
243,KANANIIND,EQ,980
244,KARURVYSYA,EQ,16
245,KAYA,EQ,2098
246,KBCGLOBAL,EQ,106680
247,KCP,EQ,50
248,KCPSUGIND,EQ,67
249,KELLTONTEC,EQ,7
250,KHAICHEM,EQ,38
251,KHAITANLTD,EQ,39
252,KILITCH,EQ,10
253,KIMS,EQ,4
254,KMSUGAR,EQ,64
255,KOHINOOR,EQ,33
256,KOTAKBANK,EQ,50
257,KPIGREEN,EQ,75
258,KRISHANA,EQ,142
259,KRISHNADEF,SM,1500
260,KSHITIJPOL,EQ,33
261,LANCORHOL,EQ,67
262,LANDMARK,EQ,5
263,LAOPALA,EQ,20
264,LEMONTREE,EQ,11
265,LICI,EQ,10
266,LINCOLN,EQ,10
267,LIQUIDADD,EQ,9
268,LIQUIDBEES,EQ,3
269,LLOYDSENGG,EQ,253
270,LODHA,EQ,50
271,LYKALABS,EQ,28
272,MADRASFERT,EQ,62
273,MAGNUM,EQ,148
274,MAHKTECH,EQ,4221
275,MANOMAY,EQ,6
276,MANUGRAPH,EQ,5
277,MANYAVAR,EQ,4
278,MARICO,EQ,6
279,MARINE,EQ,1414
280,MARUTI,EQ,35
281,MATRIMONY,EQ,5
282,MAXHEALTH,EQ,5
283,MAXIND,EQ,528
284,MAZDOCK,EQ,2
285,MBLINFRA,EQ,58
286,MEGASOFT,EQ,72
287,MENONBE,EQ,6
288,MGL,EQ,100
289,MICEL,EQ,1704
290,MIDSMALL,EQ,90
291,MINDACORP,EQ,449
292,MINDSPACE,RR,64
293,MINDTECK,EQ,62
294,MIRZAINT,EQ,1
295,MMTC,EQ,13239
296,MOL,EQ,29
297,MONARCH,EQ,21
298,MOREPENLAB,EQ,1600
299,MOTILALOFS,EQ,14
300,MPHASIS,EQ,13
301,MSPL,EQ,931
302,MSUMI,EQ,123
303,MTARTECH,EQ,951
304,MUFIN,EQ,63
305,MUKANDLTD,EQ,50
306,MUKTAARTS,EQ,1
307,MUNJALAU,EQ,36
308,NAGAFERT,EQ,460
309,NAVINFLUOR,EQ,25
310,NAVNETEDUL,EQ,19
311,NCC,EQ,84
312,NDL,EQ,264811
313,NDLVENTURE,EQ,32
314,NECCLTD,EQ,113
315,NECLIFE,EQ,10
316,NELCAST,EQ,74
317,NETWORK18,EQ,36
318,NEULANDLAB,EQ,75
319,NFL,EQ,50
320,NGIL,EQ,2
321,NHPC,EQ,100
322,NIPPOBATRY,EQ,8
323,NITINSPIN,EQ,19
324,NMDC,EQ,6
325,NORBTEAEXP,EQ,24
326,NOVAAGRI,EQ,10
327,NSIL,EQ,1
328,NUCLEUS,EQ,4
329,NYKAA,EQ,3053
330,OAL,EQ,9
331,OMINFRAL,EQ,4739
332,ORISSAMINE,EQ,1569
333,OSWALGREEN,EQ,90
334,PAISALO,EQ,41
335,PANACEABIO,EQ,13
336,PARADEEP,EQ,142
337,PARAS,EQ,258452
338,PAVNAIND,EQ,7
339,PAYTM,EQ,22
340,PDMJEPAPER,EQ,30
341,PEL,EQ,40
342,PFS,EQ,1317
343,PGHH,EQ,1
344,PGHL,EQ,1
345,PIDILITIND,EQ,10
346,PNBGILTS,EQ,28
347,PNC,EQ,49
348,PODDARMENT,EQ,268
349,POLICYBZR,EQ,225
350,POLYMED,EQ,2
351,PONNIERODE,EQ,20
352,POWERGRID,EQ,1
353,POWERMECH,EQ,5
354,PRAENG,EQ,112
355,PRICOLLTD,EQ,1
356,PRINCEPIPE,EQ,5
357,PROZONER,EQ,201
358,PRSMJOHNSN,EQ,19
359,PSUBANK,EQ,96
360,PSUBNKIETF,EQ,22
361,PUNJABCHEM,EQ,4
362,PVP,EQ,301
363,QUICKHEAL,EQ,10
364,RADIANTCMS,EQ,38
365,RADIOCITY,EQ,181
366,RAIN,EQ,10
367,RAJSREESUG,EQ,38
368,RAMANEWS,EQ,61
369,RANASUG,EQ,116
370,RBL,EQ,4
371,REDTAPE,EQ,43
372,RELIANCE,EQ,21
373,RELINFRA,EQ,563
374,RENUKA,EQ,987
375,REPCOHOME,EQ,75
376,RICOAUTO,EQ,46
377,RILINFRA,SM,300
378,RKDL,EQ,385
379,RKEC,EQ,284
380,RKSWAMY,EQ,500
381,RPGLIFE,EQ,3
382,RSWM,EQ,32
383,RTNINDIA,EQ,40
384,RUBYMILLS,EQ,49
385,RUCHINFRA,EQ,248
386,RUCHIRA,EQ,123
387,RUSHIL,EQ,10
388,RUSTOMJEE,EQ,1
389,RVNL,EQ,24
390,SAKHTISUG,EQ,43
391,SAMBHAAV,EQ,1
392,SANGINITA,EQ,302
393,SARVESHWAR,EQ,3217
394,SATINDLTD,EQ,33
395,SBIETFPB,EQ,78
396,SBIN,EQ,30
397,SCHNEIDER,EQ,281
398,SCI,EQ,146
399,SCILAL,EQ,744
400,SEAMECLTD,EQ,4
401,SELAN,EQ,1
402,SENCO,EQ,1092
403,SGL,EQ,134
404,SHAHALLOYS,EQ,27
405,SHAILY,EQ,3
406,SHANKARA,EQ,5
407,SHARDAMOTR,EQ,1004
408,SHEMAROO,EQ,10
409,SHIVATEX,EQ,8
410,SHK,EQ,50
411,SHREYANIND,EQ,21
412,SHRIRAMPPS,EQ,4
413,SIGIND,EQ,4
414,SILVERBEES,EQ,2000
415,SINCLAIR,EQ,26
416,SINDHUTRAD,EQ,52
417,SINTERCOM,EQ,32
418,SIRCA,EQ,2
419,SKMEGGPROD,EQ,100
420,SLONE,SM,1600
421,SOMANYCERA,EQ,14
422,SOUTHBANK,EQ,326
423,SPCENET,EQ,672
424,SPENCERS,EQ,34
425,SPLIL,EQ,19
426,SPMLINFRA,EQ,1561
427,SRGHFL,EQ,9
428,STARPAPER,EQ,1
429,STARTECK,EQ,775
430,STCINDIA,EQ,200
431,STERTOOLS,EQ,4
432,STLTECH,EQ,1006
433,SUBEXLTD,EQ,129
434,SUMMITSEC,EQ,4
435,SUNDARAM,EQ,1004
436,SUNDRMFAST,EQ,2
437,SUNPHARMA,EQ,61
438,SUNTV,EQ,212
439,SUPRAJIT,EQ,41
440,SUPREMEIND,EQ,1
441,SURANAT&P,EQ,1168
442,SURYAROSNI,EQ,100
443,SURYODAY,EQ,16
444,SUZLON,EQ,183
445,SWELECTES,EQ,1
446,SWSOLAR,EQ,13
