MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AN,971IHFL28,SEC RE NCD 9.71% SR.VIII,       901.88,       901.88,       901.88,       901.88,       901.88,                     9018.80,10, ,2,       994.00,       800.00
N,AT,IBHFZC25B,SEC RE NCD SR III,      1004.25,      1045.00,      1045.00,      1045.00,      1045.00,                     3135.00,3, ,1,      1060.00,       830.10
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,       961.00,      1000.00,      1000.00,      1000.00,      1000.00,                    50000.00,50, ,1,      1065.00,       900.31
N,BC,971IHFL28I,SEC RE NCD 9.71% SR VIII,       974.00,      1000.00,      1000.00,      1000.00,      1000.00,                    19000.00,19, ,2,      1000.00,       820.00
N,BV,10IHFL30A,SEC RE NCD 9.71% SR VIII,       950.00,       910.21,       974.99,       910.00,       969.80,                   227184.90,240, ,33,       990.00,       810.85
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1025.01,      1025.01,      1025.01,      1025.01,      1025.01,                     8200.08,8, ,4,      1184.40,       901.00
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1034.00,      1035.00,      1035.00,      1034.40,      1034.40,                     2069.40,2, ,2,      1036.00,       985.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       250.00,       252.00,       253.50,       250.00,       250.16,                   159115.38,633, ,11,       265.98,       242.78
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       303.30,       304.83,       304.90,       303.57,       304.89,                   256749.61,845, ,7,       316.90,       295.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1020.00,      1000.00,      1010.00,      1000.00,      1010.00,                    25100.00,25, ,3,      1145.00,       972.00
N,N1,905PEL26,SEC RE NCD 9.05% SR II,      1042.00,      1042.00,      1042.00,      1042.00,      1042.00,                   153174.00,147, ,2,      1042.00,       983.87
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       250.00,       256.25,       256.25,       256.25,       256.25,                      256.25,1, ,1,       263.74,       240.00
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1134.10,      1133.90,      1135.00,      1129.60,      1131.00,                  1141231.80,1006, ,4,      1215.90,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       305.97,       305.50,       305.80,       304.15,       304.15,                   214876.60,704, ,8,       320.00,       298.45
N,N2,805ABFL28,SEC RE NCD 8.05% SR III,      1060.00,       921.01,       921.01,       921.01,       921.01,                     9210.10,10, ,1,      1099.00,       840.00
