Confirmed list of securities to be auctioned in A 2024099 to be held on May 29 2024.

Sr No,Symbol,Series,Total Qty
1,20MICRONS,EQ,1117
2,AAKASH,EQ,12
3,AARTIIND,EQ,50
4,ABB,EQ,2
5,ABBOTINDIA,EQ,1
6,ABFRL,EQ,217
7,AEGISCHEM,EQ,550
8,AGI,EQ,11
9,AIIL,EQ,1
10,ALKEM,EQ,14
11,ALOKINDS,EQ,200
12,ALPA,EQ,202
13,AMBIKCO,EQ,6
14,ANDHRSUGAR,EQ,136
15,ANGELONE,EQ,45
16,APOLLOHOSP,EQ,3
17,ARMANFIN,EQ,3
18,ASHAPURMIN,EQ,160
19,ASHIMASYN,EQ,111
20,AUBANK,EQ,8
21,AVPINFRA,SM,59200
22,BAJAJ-AUTO,EQ,2
23,BAJFINANCE,EQ,1
24,BANDHANBNK,EQ,2
25,BANKBARODA,EQ,66
26,BATAINDIA,EQ,4
27,BBL,EQ,87
28,BBOX,EQ,66
29,BEL,EQ,809
30,BHAGCHEM,EQ,64
31,BHARATFORG,EQ,14
32,BHARTIARTL,EQ,12
33,BIOCON,EQ,125
34,BLKASHYAP,EQ,1
35,BLSE,EQ,10
36,BOMDYEING,EQ,935
37,BPL,EQ,3472
38,BRITANNIA,EQ,1
39,BSLGOLDETF,EQ,1
40,BTML,EQ,2
41,CANBK,EQ,80
42,CCL,EQ,1
43,CENTEXT,EQ,100
44,CERA,EQ,1
45,CHAMBLFERT,EQ,12
46,COFORGE,EQ,4
47,CONCOR,EQ,13
48,COROMANDEL,EQ,2
49,CUB,EQ,15
50,CUMMINSIND,EQ,13
51,DATAPATTNS,EQ,50
52,DAVANGERE,EQ,200
53,DBCORP,EQ,1370
54,DEEPAKNTR,EQ,10
55,DELHIVERY,EQ,50
56,DENORA,EQ,12
57,DHANI,EQ,20
58,DHARMAJ,EQ,91
59,DIVISLAB,EQ,10
60,DIXON,EQ,3
61,DLF,EQ,24
62,DOLLAR,EQ,33
63,DRREDDY,EQ,2
64,EBBETF0430,EQ,31
65,EICHERMOT,EQ,3
66,EIHAHOTELS,EQ,123
67,ENTERO,EQ,21
68,EVERESTIND,EQ,35
69,EXPLEOSOL,EQ,30
70,FCSSOFT,EQ,1000000
71,FEDERALBNK,EQ,30
72,FILATEX,EQ,50
73,FINPIPE,EQ,5
74,FROG,SM,400
75,GAEL,EQ,170
76,GAIL,EQ,52
77,GANESHHOUC,EQ,3
78,GILLANDERS,EQ,86
79,GLENMARK,EQ,83
80,GMBREW,EQ,150
81,GODREJCP,EQ,5
82,GOLDETFADD,EQ,698
83,GRASIM,EQ,1
84,GREAVESCOT,EQ,1500
85,GREENLAM,EQ,1
86,GSLSU,EQ,3
87,GSPL,EQ,500
88,GUJAPOLLO,EQ,2
89,GULPOLY,EQ,106
90,HATHWAY,EQ,27611
91,HAVELLS,EQ,10
92,HBSL,EQ,4
93,HCC,EQ,49391
94,HCG,EQ,1
95,HDFCBANK,EQ,100
96,HDFCLIFE,EQ,1
97,HERANBA,EQ,46
98,HFCL,EQ,1450
99,HINDALCO,EQ,10
100,HINDMOTORS,EQ,401
101,HINDPETRO,EQ,1602
102,HIRECT,EQ,1
103,HONASA,EQ,17
104,HUDCO,EQ,1
