Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,13052024,1240873586,0002443
Trade Date <13-MAY-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ICCL28,NX,291,291,100.00
20,2,1003ISFL28,N4,985,843,85.58
20,3,1013DLSL24,NF,20,20,100.00
20,4,1015ECL29,NR,30,30,100.00
20,5,1015IHFL29,YY,10,5,50.00
20,6,1018GS2026,GS,10755,10755,100.00
20,7,1025ICCL26,NT,200,200,100.00
20,8,1025NFL25,N5,500,500,100.00
20,9,1035UCL26,NA,135,135,100.00
20,10,1050NFL26,N7,754,752,99.73
20,11,1050UCL25,N7,11,10,90.91
20,12,1060ECL29,NS,80,50,62.50
20,13,1065NFL27,NC,50,50,100.00
20,14,10CAGL27,N5,293,249,84.98
20,15,10IIFL28,N4,145,145,100.00
20,16,10IIFL28A,NE,198,198,100.00
20,17,10IIFL29,N6,24,24,100.00
20,18,10NIDO26,N6,161,161,100.00
20,19,182D011124,TB,3000,3000,100.00
20,20,182D031024,TB,200,200,100.00
20,21,182D040724,TB,1900,1900,100.00
20,22,182D050924,TB,1600,1600,100.00
20,23,182D060624,TB,1000,800,80.00
20,24,182D071124,TB,300,300,100.00
20,25,182D080824,TB,2400,2400,100.00
20,26,182D120924,TB,600,600,100.00
20,27,182D150824,TB,1000,1000,100.00
20,28,182D190924,TB,800,800,100.00
20,29,182D200624,TB,1500,1000,66.67
20,30,182D220824,TB,31000,30500,98.39
20,31,182D241024,TB,1800,1800,100.00
20,32,182D270624,TB,1000,1000,100.00
20,33,182D290824,TB,600,600,100.00
20,34,20MICRONS,EQ,83041,38751,46.66
20,35,360ONE,EQ,260125,133920,51.48
20,36,364D020125,TB,1100,1100,100.00
20,37,364D051224,TB,1100,1100,100.00
20,38,364D121224,TB,100,100,100.00
20,39,364D130325,TB,100,100,100.00
20,40,364D160524,TB,100,100,100.00
20,41,364D200225,TB,100,100,100.00
20,42,364D200624,TB,100,100,100.00
20,43,364D230524,TB,2000,2000,100.00
20,44,3IINFOLTD,EQ,627909,213109,33.94
20,45,3MINDIA,EQ,4917,2020,41.08
20,46,3PLAND,EQ,5019,4424,88.15
20,47,515GS2025,GS,32,32,100.00
20,48,574GS2026,GS,399,352,88.22
20,49,577GS2030,GS,2,2,100.00
20,50,579GS2030,GS,103,103,100.00
20,51,5PAISA,EQ,55587,25222,45.37
20,52,601GS2028,GS,1,1,100.00
20,53,610GS2031,GS,300,300,100.00
20,54,618GS2024,GS,250,250,100.00
20,55,622GS2035,GS,90,45,50.00
20,56,63MOONS,EQ,68000,42067,61.86
20,57,654GS2032,GS,36301,21301,58.68
20,58,667GS2035,GS,401,401,100.00
20,59,667GS2050,GS,2420,1420,58.68
20,60,669GS2024,GS,1405,1393,99.15
20,61,689GS2025,GS,1,1,100.00
20,62,695GS2061,GS,6000,3000,50.00
20,63,704IRFC28,N6,25,25,100.00
20,64,706GS2028,GS,13724,13724,100.00
20,65,710GS2029,GS,33601,33601,100.00
20,66,714NHAI26,N7,1428,1428,100.00
20,67,717GS2030,GS,4600,4600,100.00
20,68,718GS2033,GS,1270,1270,100.00
20,69,718GS2037,GS,12484,12484,100.00
20,70,71GS2034,GS,100,100,100.00
20,71,725GS2063,GS,4607,4607,100.00
20,72,726GS2029,GS,10,10,100.00
20,73,726GS2032,GS,34004,33004,97.06
20,74,726GS2033,GS,2000,2000,100.00
20,75,728IRFC30,NG,653,653,100.00
20,76,732GS2030,GS,120,116,96.67
20,77,733GS2026,GS,26184,26184,100.00
20,78,734GS2064,GS,200,200,100.00
20,79,734IRFC28,N4,10,10,100.00
20,80,736GS2052,GS,7650,7650,100.00
20,81,737GS2028,GS,1030018,1030018,100.00
20,82,738GS2027,GS,102115,102015,99.90
20,83,738REC27TF,N2,384,384,100.00
20,84,739NHAI26,N8,2,2,100.00
20,85,73GS2053,GS,375,275,73.33
20,86,741GS2036,GS,100000,52000,52.00
20,87,743REC35,NH,14,14,100.00
20,88,746GS2073,GS,2200,2200,100.00
20,89,74GS2035,GS,1190,1190,100.00
20,90,74GS2062,GS,103,103,100.00
20,91,750IRFC35,NK,2411,2211,91.70
20,92,753IRFC30,NJ,1,1,100.00
20,93,754GS2036,GS,422074,419864,99.48
20,94,762NTPC35F,ND,51,51,100.00
20,95,764HUDCO31,N8,1,1,100.00
20,96,764IRFC31,NO,450,450,100.00
20,97,764NABAR31,N2,1671,1039,62.18
20,98,766GJ30A,SG,600,600,100.00
20,99,769HUDCO31,N9,250,250,100.00
20,100,769NHAI31,NE,1165,1115,95.71
20,101,76NHAI31,NA,904,846,93.58
20,102,772GS2049,GS,352,352,100.00
20,103,773UP34,SG,1200,1200,100.00
20,104,795GS2032,GS,250,250,100.00
20,105,797IGT31,NL,50,50,100.00
20,106,79NHIT35,N1,387,387,100.00
20,107,79NHIT40,N2,117,117,100.00
20,108,79NHIT47,N3,28,14,50.00
20,109,801TCH25,N4,52,52,100.00
20,110,810IRFC27,N2,32,32,100.00
20,111,817GS2044,GS,10,10,100.00
20,112,824GS2027,GS,250,250,100.00
20,113,825IIFL25,N7,308,308,100.00
20,114,826GS2027,GS,500,500,100.00
20,115,828GS2027,GS,60,20,33.33
20,116,828GS2032,GS,4,4,100.00
20,117,829LTFH24,NL,9,9,100.00
20,118,82GS2025,GS,2,1,50.00
20,119,82HUDCO27,N2,1104,1030,93.30
20,120,82IGT31,NJ,1693,1380,81.51
20,121,82IHFL24,NO,20,20,100.00
20,122,830NHAI27,N2,1609,1609,100.00
20,123,830PFCL27,N5,10,10,100.00
20,124,835IFL25,NV,1,1,100.00
20,125,835PCHF23,NN,200,200,100.00
20,126,837REC33,N7,6,6,100.00
20,127,83GS2042,GS,959,959,100.00
20,128,83TCHF25,N6,323,174,53.87
20,129,840CIFCL28,N4,205,205,100.00
20,130,840IRFC29,N8,300,150,50.00
20,131,842IIFL26,NL,349,308,88.25
20,132,843IHFL29,NC,352,342,97.16
20,133,849NTPC25,N7,21971,18773,85.44
20,134,84TCHF28,NA,210,205,97.62
20,135,85IFL26,NX,180,180,100.00
20,136,85IIFL25,NO,41,40,97.56
20,137,85PCHFL24,N6,20,19,95.00
20,138,85TCAPS24,N6,868,718,82.72
20,139,865IIFL28,NS,28,28,100.00
20,140,865IRFC29,NA,399,225,56.39
20,141,865TCAPS27,N8,100,100,100.00
20,142,871REC28,N9,202,202,100.00
20,143,872MMFSL26,N1,2,2,100.00
20,144,875IHFL29,ND,35,35,100.00
20,145,875IIFL26A,NQ,50,50,100.00
20,146,875NHAI29,N6,264,252,95.45
20,147,876HUDCO28,ND,109,109,100.00
20,148,879NHPC28,N5,145,145,100.00
20,149,87LTFH27,NH,687,561,81.66
20,150,885MOFSL26,N0,450,450,100.00
20,151,886REC34,NG,34,34,100.00
20,152,888ERFL28,N5,15,15,100.00
20,153,888IHFL25F,NC,15,15,100.00
20,154,888IRFC29,NE,86,86,100.00
20,155,890ICCL23A,NZ,30,30,100.00
20,156,891IIFCL34,N4,34,34,100.00
20,157,891NTPC33,N6,14,14,100.00
20,158,892PFCL33,N8,200,200,100.00
20,159,894IHFL25,Z3,3,3,100.00
20,160,897MOFSL29,N4,150,150,100.00
20,161,8ABFL26,N0,101,100,99.01
20,162,901HUDCO34,NE,376,360,95.74
20,163,901NHB34,N6,50,50,100.00
20,164,903SFL28,YI,54,54,100.00
20,165,905LTFH27,NF,522,458,87.74
20,166,905PEL26,N1,52,52,100.00
20,167,910TCAP28,NA,652,600,92.02
20,168,915GS2024,GS,175,175,100.00
20,169,915IBHFL26,NE,305,305,100.00
20,170,91D020824,TB,5400,5400,100.00
20,171,91D040724,TB,1000,1000,100.00
20,172,91D060624,TB,300,300,100.00
20,173,91D080824,TB,5100,5100,100.00
20,174,91D120724,TB,16900,16900,100.00
20,175,91D130624,TB,900,900,100.00
20,176,91D160524,TB,1000,1000,100.00
20,177,91D190724,TB,4200,4200,100.00
20,178,91D200624,TB,3400,3400,100.00
20,179,91D230524,TB,1900,1900,100.00
20,180,91D250724,TB,100,100,100.00
20,181,91D270624,TB,200,200,100.00
20,182,91D300524,TB,400,400,100.00
20,183,92GS2030,GS,1416,1416,100.00
20,184,930SFL28,YP,73,73,100.00
20,185,935MOFSL29,N5,52,50,96.15
20,186,93MOFSL34,N6,352,352,100.00
20,187,943ECL28,NJ,3,3,100.00
20,188,945IFSL25,N4,55,55,100.00
20,189,948IHFL26A,NN,1,1,100.00
20,190,948IHFL26I,AX,5,5,100.00
20,191,94IFCI25,NL,238,198,83.19
20,192,955ICCL25A,NH,20,20,100.00
20,193,955IHFL25,ZU,10,10,100.00
20,194,957ICCL25,YW,100,100,100.00
20,195,957NIDO26,N5,25,25,100.00
20,196,96IIFL28,N5,423,423,100.00
20,197,96IIFL28A,NF,349,349,100.00
20,198,96SFL24A,NB,34,34,100.00
20,199,970CAGL28,ND,250,250,100.00
20,200,975NFL25,N0,30,30,100.00
20,201,97MOFSL34,N7,3195,3145,98.44
20,202,97SFL28,YS,50,50,100.00
20,203,980IHFL33C,ND,19,10,52.63
20,204,985ECL28,NK,145,145,100.00
20,205,985ICCL28,NO,25,25,100.00
20,206,985IIFL22,NC,25,25,100.00
