MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AJ,990IBHFL26,SEC RE NCD SR.VI,      1000.22,      1000.98,      1000.98,      1000.00,      1000.00,                   100004.90,100, ,2,      1080.00,       820.20
N,AT,IBHFZC25B,SEC RE NCD SR III,      1020.00,      1032.33,      1032.33,      1032.30,      1032.30,                    20646.27,20, ,2,      1060.00,       830.10
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,       985.20,       960.30,       960.30,       960.30,       960.30,                     4801.50,5, ,1,      1065.00,       900.31
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,      1000.00,       980.00,       985.00,       950.00,       984.10,                   439547.50,450, ,10,       985.00,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1008.00,      1025.00,      1025.00,      1020.00,      1025.00,                   103520.00,101, ,4,      1184.40,       901.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       987.00,      1000.00,      1000.00,       987.03,       987.50,                    29648.71,30, ,4,      1007.00,       960.49
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1032.00,      1029.75,      1029.75,      1029.75,      1029.75,                    20595.00,20, ,1,      1036.00,       985.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       251.50,       245.22,       250.00,       245.22,       250.00,                    15404.40,62, ,3,       265.98,       242.78
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       302.50,       302.25,       303.00,       302.25,       302.48,                   117197.92,387, ,7,       316.90,       295.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1023.00,      1023.00,      1023.00,      1023.00,      1023.00,                     2046.00,2, ,1,      1145.00,       972.00
N,N1,905PEL26,SEC RE NCD 9.05% SR II,      1030.00,      1021.21,      1035.00,      1021.21,      1035.00,                    53792.42,52, ,3,      1039.00,       983.87
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       250.02,       243.77,       244.01,       243.77,       244.01,                    15126.12,62, ,3,       263.74,       240.00
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1100.00,      1102.00,      1104.99,      1102.00,      1104.94,                   424007.96,384, ,8,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1130.00,      1130.00,      1132.00,      1125.00,      1132.00,                  1885944.56,1671, ,36,      1215.90,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       303.00,       302.45,       302.59,       302.45,       302.59,                    35395.96,117, ,4,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1116.99,      1116.99,      1116.99,      1116.35,      1116.35,                    35729.60,32, ,2,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1088.00,      1107.00,      1107.00,      1088.01,      1092.00,                  1202788.00,1104, ,7,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1127.50,      1128.50,      1128.50,      1126.51,      1126.51,                  1812612.30,1609, ,7,      1177.00,      1062.20
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       248.21,       242.01,       250.00,       242.01,       250.00,                    25521.84,104, ,5,       262.98,       241.80
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       406.59,       405.21,       406.00,       405.00,       405.08,                    11344.12,28, ,4,       428.46,       392.00
N,N3,BILNCD2021,UNSEC RED NCD 5.50%,        30.29,        30.30,        30.39,        30.20,        30.27,                   366381.38,12100, ,52,        30.97,        25.00
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       250.00,       243.75,       248.15,       243.75,       248.15,                    25555.80,104, ,4,       268.55,       218.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       978.25,      1000.00,      1000.00,       960.00,       979.76,                   957784.80,985, ,27,      1018.99,       960.00
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       999.50,       992.00,       999.00,       980.00,       981.94,                   142546.50,145, ,7,      1085.00,       937.00
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1100.00,      1101.00,      1101.00,      1101.00,      1101.00,                    11010.00,10, ,1,      1169.90,      1050.50
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1001.00,      1001.00,      1001.00,      1001.00,      1001.00,                    52052.00,52, ,3,      1100.01,       951.00
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,       999.00,      1000.00,      1000.00,       996.00,       996.00,                   204200.00,205, ,3,      1070.00,       995.00
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1284.73,      1291.15,      1291.15,      1289.99,      1289.99,                    43879.38,34, ,2,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1000.00,      1002.00,      1002.00,      1000.00,      1000.00,                   150072.50,150, ,5,      1002.00,      1000.00
N,N4,945IFSL25,SEC RE NCD 9.45% SR.I,       994.61,       980.00,       980.00,       980.00,       980.00,                    53900.00,55, ,3,      1170.00,       941.00
N,N5,1025NFL25,SEC RE NCD 10.25% SR.II,       999.88,       990.00,       990.00,       990.00,       990.00,                   495000.00,500, ,2,      1180.00,       931.35
N,N5,10CAGL27,SEC RE NCD 10% SR. V,      1010.00,      1011.25,      1011.25,      1006.13,      1008.83,                   295405.71,293, ,12,      1067.00,       888.00
N,N5,830PFCL27,8.30% TAX FREE NCD,      1120.62,      1120.80,      1120.80,      1120.80,      1120.80,                    11208.00,10, ,1,      1179.90,      1054.00
N,N5,879NHPC28,8.79% SEC RED BOND S2B,      1156.39,      1159.89,      1160.00,      1159.26,      1159.26,                   168159.69,145, ,7,      1299.90,      1090.53
N,N5,888ERFL28,SEC RED NCD 8.88% SR. V,       919.53,       920.00,       920.00,       920.00,       920.00,                    13800.00,15, ,2,       970.00,       825.80
N,N5,935MOFSL29,SEC RE NCD 9.35% SR VI,      1000.00,      1000.00,      1000.00,       999.00,       999.00,                    51951.00,52, ,5,      1000.00,       999.00
N,N5,957NIDO26,SEC RED NCD 9.57% SR. V,       980.00,       975.00,       975.00,       975.00,       975.00,                    24375.00,25, ,1,      1024.90,       894.01
N,N5,96IIFL28,UNSEC RE NCD 9.60% SR.II,       936.00,       940.00,       944.00,       940.00,       942.26,                   398030.20,423, ,11,      1006.00,       910.00
N,N6,10IIFL29,UNSEC RED NCD 10.0% SR. V,       995.00,      1000.00,      1000.00,      1000.00,      1000.00,                    24000.00,24, ,1,      1078.00,       875.20
N,N6,10NIDO26,SEC RED NCD 10% SR. VI,      1042.53,      1040.00,      1041.00,      1040.00,      1041.00,                   167441.60,161, ,3,      1075.00,       913.50
N,N6,704IRFC28,BOND 7.04% PA TAX FREE S2,      1089.00,      1089.00,      1089.00,      1089.00,      1089.00,                    27225.00,25, ,1,      1235.90,      1032.00
N,N6,83TCHF25,SEC RED NCD 8.30% SR.III,      1019.01,      1019.50,      1019.50,      1019.36,      1019.43,                   329276.29,323, ,4,      1160.00,       977.44
N,N6,85PCHFL24,SEC RE NCD 8.50% SR.III,      1063.85,      1066.10,      1066.10,      1064.10,      1064.10,                    21284.00,20, ,3,      1074.90,       985.05
N,N6,85TCAPS24,SERENCD8.50%SR.IICIII&IV,      1057.80,      1057.80,      1058.00,      1051.11,      1055.31,                   916446.48,868, ,16,      1059.93,       985.00
N,N6,875NHAI29,8.75% TAX FREE TR I S IIB,      1158.02,      1152.01,      1162.95,      1152.01,      1162.95,                   305766.62,264, ,10,      1250.00,      1130.00
N,N6,891NTPC33,8.91%S-R-NCD SERIES 3B,      1295.95,      1296.00,      1296.00,      1296.00,      1296.00,                    18144.00,14, ,2,      1379.90,      1258.00
N,N6,901NHB34,BOND 9.01%PA TF TR-I S 3B,      6779.00,      6699.00,      6729.00,      6672.00,      6710.00,                   334703.00,50, ,8,      7000.00,      6433.00
N,N6,93MOFSL34,SEC RE NCD 9.30% SR VII,      1000.00,       999.00,      1007.99,       980.00,      1002.00,                   351127.25,352, ,16,      1007.99,       980.00
N,N7,1050NFL26,SEC RE NCD 10.50% SR.IV,       999.00,       987.00,       998.00,       985.00,       990.08,                   746002.38,754, ,29,      1050.00,       950.00
N,N7,1050UCL25,SEC RED NCD 10.50% SR.III,       999.90,       999.00,       999.00,       999.00,       999.00,                    10989.00,11, ,3,      1025.00,       950.00
N,N7,714NHAI26,TAX FREE7.14% SR.IA,      1029.50,      1011.60,      1011.60,      1010.00,      1010.84,                  1443480.00,1428, ,2,      1348.40,      1010.00
N,N7,825IIFL25,SEC RE NCD 8.25% SR.I,      1003.74,      1000.25,      1008.00,      1000.25,      1002.00,                   309328.15,308, ,17,      1040.00,       956.20
N,N7,837REC33,BOND 8.37% TAX FREE S3A,      7100.00,      8515.00,      8515.00,      8515.00,      8515.00,                    51090.00,6, ,1,      8515.00,      2425.00
N,N7,849NTPC25,8.49% SEC NON-CUM RED NCD,         5.18,         5.19,         5.20,         5.15,         5.17,                   113812.80,21971, ,62,        11.51,         5.00
N,N7,97MOFSL34,SEC RE NCD 9.70% SR VIII,      1000.00,       995.00,      1035.00,       995.00,      1024.40,                  3183275.00,3195, ,9,      1035.00,       995.00
N,N7,NIDOZC26,SEC RED NCD SR. VII,      2020.00,      2020.00,      2020.00,      2020.00,      2020.00,                   121200.00,60, ,1,      2895.00,      1450.00
N,N8,739NHAI26,TAX FREE7.39% SR.IB,      1037.92,      1036.00,      1036.00,      1036.00,      1036.00,                     2072.00,2, ,2,      1109.90,      1010.10
N,N8,764HUDCO31,7.64% TAX FREETRI SR2B,      1139.00,      1147.50,      1147.50,      1147.50,      1147.50,                     1147.50,1, ,1,      1198.40,      1106.00
N,N8,840IRFC29,BOND 8.40% PA TF TI-SIIA,      1142.50,      1132.10,      1132.60,      1132.10,      1132.60,                   339705.00,300, ,2,      1247.00,      1068.50
N,N8,865TCAPS27,SERENCD8.65%SR.IIICIII&IV,      1061.00,      1061.00,      1069.50,      1061.00,      1068.80,                   106864.00,100, ,6,      1077.00,      1020.00
N,N8,892PFCL33,8.92% TAX FREE NCD,      1294.50,      1292.10,      1292.10,      1290.00,      1290.00,                   258105.00,200, ,4,      1374.80,      1257.50
N,N9,769HUDCO31,7.69% TAX FREETRII SR2B,      1152.00,      1152.00,      1152.00,      1152.00,      1152.00,                   288000.00,250, ,3,      1209.90,      1120.02
N,N9,871REC28,BOND 8.71% TAX FREE S2B,      1155.50,      1155.91,      1160.00,      1155.91,      1156.52,                   233647.19,202, ,4,      1227.50,      1133.05
N,NA,1035UCL26,SEC RE NCD 10.35% SR III,       851.20,       909.90,       910.00,       856.20,       910.00,                   122523.30,135, ,5,      1021.00,       851.20
N,NA,76NHAI31,TAX FREE7.60% SR.IIB,      1128.00,      1130.00,      1130.00,      1127.10,      1129.17,                  1020168.15,904, ,19,      1225.00,      1072.55
N,NA,84TCHF28,SEC RED NCD 8.40% SR.V,      1021.00,      1018.20,      1036.80,      1018.00,      1036.80,                   213892.60,210, ,5,      1095.00,      1002.00
N,NA,865IRFC29,BOND 8.65% PA TF TI-SIIB,      1164.00,      1147.00,      1164.99,      1146.10,      1160.00,                   460333.96,399, ,5,      1353.60,      1128.25
N,NA,910TCAP28,UNSERENCD9.1%SRIIICIII&IV,      1050.00,      1053.00,      1089.80,      1050.00,      1079.95,                   686755.95,652, ,10,      1092.00,      1035.00
N,NA,9IBHFL26BA,SEC RED NCD 9.0% SR. VI,       980.11,       980.11,       980.11,       980.00,       980.00,                    98005.50,100, ,2,      1025.00,       815.00
N,NA,9PCHFL31A,SEC RE NCD 9% SR.V,      1040.00,      1054.00,      1054.00,      1020.10,      1048.00,                     5224.10,5, ,4,      1088.00,       975.10
N,NB,96SFL24A,SERENCD8.84%SRVICIII&IV,       900.00,       861.00,       935.00,       861.00,       935.00,                    29467.00,34, ,3,      1000.00,       825.00
N,NC,1065NFL27,SEC RE NCD 10.65% SR.IV,      1000.00,       995.00,       995.00,       995.00,       995.00,                    49750.00,50, ,9,      1018.80,       970.00
N,NC,843IHFL29,SEC RE NCD 8.43% SR.VI,       922.00,       914.00,       916.65,       912.00,       916.65,                   321464.65,352, ,10,       970.90,       900.00
N,NC,888IHFL25F,SEC RE NCD 8.40% SR 1,       995.02,       995.02,       995.02,       995.02,       995.02,                    14925.30,15, ,2,      1018.38,       960.38
N,NC,985IIFL22,UNSEC RED NCD 10.00% SR.V,       975.50,       985.00,       985.00,       985.00,       985.00,                    24625.00,25, ,1,      1030.00,       937.00
N,ND,762NTPC35F,TFB 7.62% 2035 SR. 3B,      1227.00,      1230.00,      1230.00,      1230.00,      1230.00,                    62730.00,51, ,2,      1280.00,      1170.00
N,ND,875IHFL29,SEC RE NCD 8.75% SR.VII,       935.00,       930.00,       930.00,       930.00,       930.00,                    32550.00,35, ,1,      1000.00,       865.50
N,ND,876HUDCO28,8.76% TAX FREETRI SR2B,      1174.00,      1174.00,      1174.00,      1170.00,      1174.00,                   127566.00,109, ,5,      1235.00,      1130.01
N,ND,970CAGL28,SEC RE NCD 9.70% SR VII,      1011.60,      1011.00,      1011.86,      1011.00,      1011.86,                   252842.88,250, ,2,      1045.00,       835.00
N,ND,980IHFL33C,SEC RE NCD 10.03% SR X,       995.00,       910.20,       990.00,       910.00,       990.00,                    18011.80,19, ,3,       995.00,       910.00
N,NE,10IIFL28A,UNSE RE NCD 10% SR.I,       930.91,       933.00,       933.00,       930.06,       930.06,                   184216.50,198, ,3,      1091.10,       900.00
N,NE,769NHAI31,TAX FREE 7.69% SR. IIB,      1166.00,      1170.00,      1170.00,      1166.65,      1166.68,                  1360181.25,1165, ,13,      1205.90,      1128.00
N,NE,888IRFC29,BOND 8.88% PA TF TII-SIIB,      1158.00,      1165.00,      1175.00,      1165.00,      1175.00,                   100990.00,86, ,5,      1260.00,      1141.50
N,NE,901HUDCO34,9.01% TAX FREETRII SR3B,      1300.00,      1300.00,      1319.00,      1300.00,      1304.95,                   489843.50,376, ,19,      1399.00,      1261.00
N,NE,915IBHFL26,UNS RED NCD 9.15% SR.IX,       980.00,       980.00,       990.00,       980.00,       990.00,                   298950.00,305, ,7,      1015.00,       881.10
N,NF,1013DLSL24,DHANI LOANS & SERV LTD,       997.00,       997.00,       997.00,       975.25,       976.33,                    19526.75,20, ,2,      1004.55,       900.00
N,NF,905LTFH27,SERENCD 9.05% SR.VI OPII,      1028.00,      1020.00,      1027.00,      1020.00,      1025.99,                   535410.08,522, ,14,      1119.80,      1020.00
N,NF,96IIFL28A,UNSE RE NCD 9.6% SR.II,       934.94,       930.40,       939.00,       930.40,       936.00,                   326205.15,349, ,9,      1051.00,       906.50
N,NG,728IRFC30,TAX FREE  7.28% SR. 103,      1149.00,      1146.50,      1150.00,      1146.50,      1150.00,                   750687.50,653, ,7,      1200.00,      1010.10
N,NG,886REC34,BOND8.86% PA TF TR II S3B,      1265.41,      1300.00,      1300.00,      1300.00,      1300.00,                    44200.00,34, ,1,      1391.00,      1156.47
N,NH,743REC35,7.43% TAX FREE TRI SR3B,      1200.00,      1200.00,      1200.00,      1200.00,      1200.00,                    16800.00,14, ,1,      1254.90,      1170.10
N,NH,87LTFH27,SERENCD 8.70% SR.VII OPII,      1000.00,      1000.00,      1025.00,       999.90,      1015.00,                   691844.50,687, ,27,      1050.00,       999.90
N,NH,955ICCL25A,SEC RE NCD 9.40% SR.III,       980.00,       980.00,       980.00,       980.00,       980.00,                    19600.00,20, ,1,      1150.00,       815.50
N,NH,99IFCI24,9.90 % SRNCD SR VI,      1035.99,      1029.20,      1037.00,      1029.20,      1036.74,                  1348866.00,1305, ,9,      1099.00,       927.00
N,NJ,753IRFC30,TAX FREE  7.53% SR. 103 A,      1146.52,      1154.90,      1154.90,      1154.90,      1154.90,                     1154.90,1, ,1,      1197.79,      1100.00
N,NJ,82IGT31,SEC RE NCD 8.20% SR.V,       995.76,       996.11,       999.00,       995.35,       997.87,                  1686960.50,1693, ,21,      1076.00,       994.00
N,NJ,943ECL28,SEC RED NCD 9.43% SR. VI,       958.00,       964.98,       964.98,       964.98,       964.98,                     2894.94,3, ,1,       999.00,       840.00
N,NK,750IRFC35,TAX FREE7.50% SR.104 A,      1188.76,      1200.21,      1205.11,      1191.40,      1205.01,                  2900519.90,2411, ,10,      1259.00,      1161.21
N,NK,985ECL28,SEC RED NCD 9.85% SR. VII,      1008.00,      1007.00,      1007.00,       980.20,       986.74,                   143889.00,145, ,6,      1175.00,       920.00
N,NL,797IGT31,SEC RE NCD 7.97% SR.VI,      1000.00,      1023.90,      1023.90,      1023.90,      1023.90,                    51195.00,50, ,1,      1040.00,       930.00
N,NL,829LTFH24,SERENCD 8.29% SR.V OP10,      1001.00,      1001.00,      1001.00,      1001.00,      1001.00,                     9009.00,9, ,3,      1099.00,       977.93
N,NL,842IIFL26,SEC RE NCD 8.42% SR.V,       941.49,       940.00,       940.00,       938.00,       938.00,                   327573.00,349, ,8,       978.00,       835.20
N,NL,94IFCI25,9.40 % SRNCD TR II SR III,      1018.00,      1012.00,      1012.00,      1010.15,      1010.78,                   240807.50,238, ,6,      1089.00,       955.00
N,NN,835PCHF23,SEC RE NCD 9% SR.IV,      1044.85,      1035.00,      1035.00,      1033.80,      1033.80,                   206785.00,200, ,4,      1139.00,       960.03
N,NN,948IHFL26A,SEC RE NCD 9.48% SR V,      1000.00,       947.90,       947.90,       947.90,       947.90,                      947.90,1, ,1,      1000.00,       947.90
N,NO,764IRFC31,TAX FREE  7.64% SR. 108A,      1161.00,      1161.00,      1165.00,      1161.00,      1163.00,                   522750.00,450, ,4,      1208.85,      1097.25
N,NO,82IHFL24,SEC RE NCD SR.V,      1210.25,      1220.00,      1220.00,      1210.25,      1210.25,                    24302.50,20, ,2,      1230.00,       886.00
N,NO,85IIFL25,SEC RE NCD 8.5% SR.I,       997.23,       997.00,      1001.00,       997.00,      1001.00,                    40943.50,41, ,4,      1049.90,       932.20
N,NO,985ICCL28,SEC RE NCD 9.85% SR.VIII,       861.00,       950.00,       950.00,       926.25,       926.25,                    23180.00,25, ,2,      1000.00,       732.10
N,NQ,875IIFL26A,SEC RE NCD 8.75% SR.III,       965.15,       970.00,       970.00,       970.00,       970.00,                    48500.00,50, ,1,      1025.00,       930.55
