Confirmed list of securities to be auctioned in A 2024088 to be held on May 13 2024.

Sr No,Symbol,Series,Total Qty
1,AARTIIND,EQ,52
2,AARTIPHARM,EQ,10
3,ABB,EQ,1
4,ACC,EQ,34
5,ADANIENT,EQ,240
6,ADANIPORTS,EQ,10
7,AIAENG,EQ,16
8,AMDIND,EQ,48
9,ARENTERP,EQ,3
10,ARTEMISMED,EQ,2
11,ARVIND,EQ,198
12,ASHOKLEY,EQ,74
13,ASIANPAINT,EQ,835
14,ASTRAL,EQ,20
15,AUROPHARMA,EQ,32
16,AURUMPP1,E1,10
17,AVROIND,EQ,20
18,BAJAJFINSV,EQ,22
19,BAJAJHLDNG,EQ,80
20,BALKRISIND,EQ,98
21,BANDHANBNK,EQ,1
22,BANKBARODA,EQ,200
23,BBL,EQ,4
24,BHARATFORG,EQ,15
25,BMETRICS,SM,400
26,BPCL,EQ,5
27,BSL,EQ,1
28,CARTRADE,EQ,17
29,COUNCODOS,EQ,5
30,CREST,EQ,17
31,DATAPATTNS,EQ,1
32,DBSTOCKBRO,EQ,98
33,DCMNVL,EQ,100
34,DELAPLEX,SM,1200
35,DELHIVERY,EQ,1
36,DMART,EQ,5
37,DMCC,EQ,1
38,EBBETF0425,EQ,8
39,EBBETF0433,EQ,5
40,EICHERMOT,EQ,22
41,EMKAY,EQ,2315
42,EPL,EQ,28
43,ESCORTS,EQ,20
44,FCONSUMER,EQ,1046
45,FIEMIND,EQ,20
46,GABRIEL,EQ,25
47,GANESHHOUC,EQ,5
48,GOLDETFADD,EQ,10
49,GREAVESCOT,EQ,30
50,GUJALKALI,EQ,100
51,GULFOILLUB,EQ,56
52,HAL,EQ,5
53,HDFCNIFBAN,EQ,4252
54,HDFCNIFTY,EQ,27
55,HERITGFOOD,EQ,250
56,HEROMOTOCO,EQ,49
57,HINDCOPPER,EQ,2
58,HINDOILEXP,EQ,1
59,HINDPETRO,EQ,1073
60,HINDUNILVR,EQ,25
61,HINDZINC,EQ,205
62,HUHTAMAKI,EQ,1
63,IDFCFIRSTB,EQ,547
64,INDIACEM,EQ,2
65,INDIAMART,EQ,2
66,INDOTHAI,EQ,28
67,INNOVACAP,EQ,163
68,IREDA,EQ,1
69,IRIS,EQ,147
70,ISFT,EQ,10
71,JAYSREETEA,EQ,2
72,JGCHEM,EQ,47
73,JINDALSTEL,EQ,5
74,JKPAPER,EQ,5
75,JKTYRE,EQ,240
76,JSFB,EQ,50
77,JSWINFRA,EQ,28
78,JSWSTEEL,EQ,29
79,JTEKTINDIA,EQ,1
80,JUSTDIAL,EQ,21
81,KAPSTON,EQ,353
82,KAYA,EQ,11
83,KMSUGAR,EQ,197
84,KOLTEPATIL,EQ,2
85,KOTAKBANK,EQ,100
86,KSL,EQ,122
87,LAURUSLABS,EQ,2
88,LIBERTSHOE,EQ,370
89,LINCOLN,EQ,1
90,LIQUIDADD,EQ,24
91,LIQUIDBEES,EQ,313
92,LLOYDSENGG,EQ,300
93,LOVABLE,EQ,9
94,LTTS,EQ,17
95,LYPSAGEMS,EQ,902
96,M&MFIN,EQ,40
97,MADRASFERT,EQ,1
98,MARICO,EQ,10
99,MEGASOFT,EQ,132
100,MGL,EQ,53
101,MOHEALTH,EQ,3
102,NAVINFLUOR,EQ,27
103,NDTV,EQ,1
104,NHPC,EQ,4950
105,NMDC,EQ,25
106,NORBTEAEXP,EQ,1
107,ONEPOINT,EQ,10
108,ONGC,EQ,50
109,ORIANA,SM,300
110,ORIENTBELL,EQ,1
111,PALASHSECU,EQ,10
112,PAYTM,EQ,8998
113,PNCINFRA,EQ,50
114,POLYCAB,EQ,10
115,PSB,EQ,100
116,PVP,EQ,1562
117,QNIFTY,EQ,2
118,QUESS,EQ,1
119,RAIN,EQ,1
120,RAINBOW,EQ,1
121,RANASUG,EQ,2
122,RAYMOND,EQ,5
123,RCF,EQ,1
124,RECLTD,EQ,20
125,RELINFRA,EQ,600
126,RML,EQ,450
127,RPGLIFE,EQ,19
128,RPOWER,EQ,1000
129,RPTECH,EQ,2
130,RRKABEL,EQ,5
131,SARDAEN,EQ,8
132,SBIN,EQ,510
133,SCI,EQ,200
134,SDL24BEES,EQ,5
135,SEPC,EQ,2997
136,SETF10GILT,EQ,9
137,SHAHALLOYS,EQ,50
138,SHIVALIK,EQ,19
139,SHIVAMAUTO,EQ,2
140,SHRIRAMFIN,EQ,20
141,SHRIRAMPPS,EQ,10
142,SIRCA,EQ,1
143,SMARTLINK,EQ,3
144,SMSPHARMA,EQ,1
145,STARPAPER,EQ,20
146,SUNTV,EQ,9
147,SWELECTES,EQ,20
148,SWSOLAR,EQ,8
149,SYNCOMF,EQ,2809
150,TATACOMM,EQ,7
151,TATACONSUM,EQ,282
152,TATAMOTORS,EQ,428
153,TEXRAIL,EQ,100
154,TGL,SM,1200
155,THYROCARE,EQ,1
156,TIPSFILMS,EQ,95
157,TIRUMALCHM,EQ,150
158,TOKYOPLAST,EQ,10
159,TORNTPHARM,EQ,62
160,TPLPLASTEH,EQ,431
161,UJJIVANSFB,EQ,1000
162,VIDHIING,EQ,5
163,VIRINCHI,EQ,5000
164,VSSL,EQ,36
165,VSTTILLERS,EQ,2
166,WIPRO,EQ,11
167,WONDERLA,EQ,8
168,YESBANK,EQ,20
169,ZENSARTECH,EQ,7
170,ZENTEC,EQ,246
171,ZOMATO,EQ,365
