1,AARTIPHARM,INE0LRU01027,635.2,20
2,HEALTHIETF,INF109KC1Q72,127.79,20
3,JLHL,INE682M01012,1278.2,20
4,DPSCLTD,INE360C01024,17.53,22.33
5,PONNIERODE,INE838E01017,478.75,20
6,DEEPAKNTR,INE288B01029,2616,20
7,THANGAMAYL,INE085J01014,1721.15,20
8,NAVNETEDUL,INE060A01024,154.56,20
9,TVSSCS,INE395N01027,181.56,20
10,RELINFRA,INE036A01016,188.93,26.38
11,NFL,INE870D01012,134.26,23.61
12,PROZONER,INE195N01013,30.06,23.09
13,JAYAGROGN,INE785A01026,319.95,20
14,MARUTI,INE585B01010,12108.65,9
15,SWANENERGY,INE665A01038,614.3,22.48
16,ALBERTDAVD,INE155C01010,1360.9,20
17,ASAHISONG,INE228I01012,488.55,20
18,KMSUGAR,INE157H01023,43.25,100
19,ASHIMASYN,INE440A01010,47.1,28.74
20,SIGIND,INE529F01035,88.46,23.2
21,ESG,INF769K01GS9,40.67,20
22,YUKEN,INE384C01016,1211.35,20.56
23,RAJESHEXPO,INE343B01030,285.75,20
24,IGPL,INE204A01010,607.85,20
25,BLUESTARCO,INE472A01039,1622.9,20
26,SGBJAN29IX,IN0020200377,7488.03,10
27,ITI,INE248A01017,309.6,24.55
28,RUSTOMJEE,INE263M01029,673.55,20
29,BECTORFOOD,INE495P01012,1383.75,20
30,SGBMAR25,IN0020160126,7331.42,10
31,MOVALUE,INF247L01BE5,104.92,20
32,INDIAGLYCO,INE560A01015,931.4,20
33,MIDQ50ADD,INF740KA1QL0,252.06,20
34,TRIGYN,INE948A01012,138.66,100
35,VSTTILLERS,INE764D01017,4152.25,20
36,SGBSEP27,IN0020190115,7399,10
37,SGBNOV25VI,IN0020170083,7299,10
38,RECLTD,INE020B01018,550.65,22.19
39,AXISCETF,INF846K016C7,114.2,20
40,IDFNIFTYET,INF194KA1U07,263.33,8.15
41,SGBAUG27,IN0020190107,7699,10
42,VERANDA,INE0IQ001011,243.66,25.62
43,PASUPTAC,INE818B01023,39.31,20.05
44,CENTRUM,INE660C01027,38.76,23.76
45,UCAL,INE139B01016,174.27,20
46,SGBMAY26,IN0020180033,7414.94,10
47,BLUEJET,INE0KBH01020,417.75,20
48,FLUOROCHEM,INE09N301011,3283.3,20
49,DHUNINV,INE320L01011,1420.15,22.37
50,GSEC10IETF,INF109KC18O0,232.35,10
51,STARPAPER,INE733A01018,251.8,20
52,GOLDCASE,INF0R8F01042,11.5,20
53,CHEMPLASTS,INE488A01050,539.5,20
54,PAGEIND,INE761H01022,39046.55,20
55,GOKULAGRO,INE314T01025,177.36,20
56,RUSHIL,INE573K01017,346.4,20
57,EICHERMOT,INE066A01021,4635.55,10.03
58,VISHNU,INE270I01022,474.3,20
59,GUJALKALI,INE186A01019,777.1,20
60,NMDC,INE584A01023,251.6,20
61,KIRLOSENG,INE146L01010,1418.95,20
62,DHANI,INE274G01010,52.52,24.28
63,PNC,INE392B01011,65.32,23.85
64,MOIL,INE490G01020,488.45,22.18
65,NIFMID150,INF789F1AYX9,210.5,9.93
66,ANANTRAJ,INE242C01024,443.65,20
67,CREATIVE,INE985W01018,747.6,20
68,TIINDIA,INE974X01010,4235.1,20
69,SENSEXIETF,INF346A01034,892.87,7.74
70,CHAMBLFERT,INE085A01013,523.15,20
71,PLASTIBLEN,INE083C01022,272.05,20
72,KIRLPNU,INE811A01020,1339.55,20
73,INFRAIETF,INF109KC16E5,93.39,20
74,SGBNOV25,IN0020170091,7250,10
75,RUCHIRA,INE803H01014,137.67,20
76,TRU,INE615R01029,52.96,23.6
77,JSWHL,INE824G01012,7430.4,20
78,HSCL,INE019C01026,396.85,20
79,RCF,INE027A01015,197,22.08
80,COMMOIETF,INF109KC19O8,93.19,20
81,NATHBIOGEN,INE448G01010,246.89,20
82,SANDHAR,INE278H01035,572.15,20
83,NCC,INE868B01028,321.05,21.55
84,KECL,INE134B01017,195.3,26.77
85,LORDSCHLO,INE846D01012,129.85,100
86,STOVEKRAFT,INE00IN01015,646.95,20
87,MEDICAMEQ,INE646B01010,457.7,20
88,AXISHCETF,INF846K01Z12,127.12,20
89,VENUSPIPES,INE0JA001018,2096,20
90,TITAN,INE280A01028,3431.45,9
91,IFGLEXPOR,INE133Y01011,642.8,21.82
92,BASF,INE373A01013,5112.45,20
93,TV18BRDCST,INE886H01027,41.53,20
94,SIL,INE173A01025,25.48,20
95,DJML,INE0B1K01014,316.45,100
96,NIFTYIETF,INF109K012R6,266.61,6
97,NAHARCAP,INE049I01012,325.15,20
98,HDFCBANK,INE040A01034,1705.2,9
99,HINDALCO,INE038A01020,689.85,13.06
100,LIQUIDBEES,INF732E01037,1000,10
101,JPOLYINVST,INE147P01019,907.05,21.94
102,ATAM,INE09KD01013,199.43,100
103,POWERINDIA,INE07Y701011,13012.15,20
104,TATACONSUM,INE192A01025,1094.55,9
105,SUBEXLTD,INE754A01055,30.82,22.31
106,VHL,INE701A01023,4006.7,20
107,MEDICO,INE630Y01024,40.03,100
108,MIDSELIETF,INF109KC10W0,17.52,9.4
109,MOMOMENTUM,INF247L01BK2,72.14,20
110,SGBMAR30X,IN0020210319,7486.5,10
