Confirmed list of securities to be auctioned in A 2024093 to be held on May 21 2024.

Sr No,Symbol,Series,Total Qty
1,3MINDIA,EQ,1
2,AADHARHFC,EQ,83
3,ABMINTLLTD,EQ,168
4,ADANIPOWER,EQ,598
5,ADROITINFO,EQ,881
6,ALEMBICLTD,EQ,4
7,APLAPOLLO,EQ,76
8,APOLLO,EQ,112
9,ASAHISONG,EQ,50
10,ASHAPURMIN,EQ,1
11,ASHOKLEY,EQ,35
12,AUROPHARMA,EQ,88
13,AURUMPP1,E1,83
14,AVONMORE,EQ,429
15,AXISBANK,EQ,225
16,AZAD,EQ,389
17,BAJAJCON,EQ,18
18,BAJAJFINSV,EQ,37
19,BAJAJHIND,EQ,1000
20,BALKRISIND,EQ,212
21,BALRAMCHIN,EQ,470
22,BALUFORGE,EQ,1000
23,BANDHANBNK,EQ,5
24,BANKBARODA,EQ,1861
25,BARBEQUE,EQ,5
26,BDL,EQ,60
27,BEL,EQ,816
28,BESTAGRO,EQ,10
29,BFUTILITIE,EQ,100
30,BHEL,EQ,145
31,BINANIIND,EQ,189
32,BLAL,EQ,7030
33,BMETRICS,SM,400
34,BOMDYEING,EQ,101
35,BPCL,EQ,100
36,CARBORUNIV,EQ,1
37,CDSL,EQ,20
38,CELLO,EQ,23
39,CENTURYPLY,EQ,21
40,CGRAPHICS,SM,1600
41,CONCOR,EQ,100
42,CORDSCABLE,EQ,633
43,CROMPTON,EQ,196
44,DATAPATTNS,EQ,1
45,DEEPAKNTR,EQ,3
46,DISHTV,EQ,5134
47,DLINKINDIA,EQ,140
48,DOLATALGO,EQ,445
49,DREAMFOLKS,EQ,100
50,DREDGECORP,EQ,1391
51,EBBETF0433,EQ,4
52,EDELWEISS,EQ,245
53,EICHERMOT,EQ,5
54,EIHOTEL,EQ,35
55,EPL,EQ,8
56,ESILVER,EQ,28
57,ESTER,EQ,1
58,EXICOM,EQ,10
59,EXXARO,EQ,27
60,FEDERALBNK,EQ,35
61,GAIL,EQ,506
62,GANECOS,EQ,1
63,GANESHHOUC,EQ,3
64,GENUSPOWER,EQ,4160
65,GLAXO,EQ,50
66,GMRP&UI,EQ,2
67,GODREJPROP,EQ,2
68,GRASIM,EQ,500
69,GRSE,EQ,2
70,GVKPIL,EQ,483
71,HAL,EQ,1
72,HAVELLS,EQ,10
73,HAVISHA,EQ,4
74,HDFCBANK,EQ,25
75,HDFCGOLD,EQ,731
76,HDFCSILVER,EQ,1184
77,HEIDELBERG,EQ,462
78,HINDMOTORS,EQ,2186
79,HINDOILEXP,EQ,150
80,HONAUT,EQ,1
81,HSCL,EQ,1500
82,ICICIBANK,EQ,89
83,ICRA,EQ,25
84,IFCI,EQ,433746
85,IFGLEXPOR,EQ,100
86,IGL,EQ,56
87,INDGN,EQ,15
88,INDIANHUME,EQ,1
89,INFY,EQ,114
90,INOXGREEN,EQ,6778
91,IRCTC,EQ,650
92,IREDA,EQ,500
93,IRISDOREME,EQ,9
94,ISMTLTD,EQ,116774
95,ITC,EQ,25
96,ITDCEM,EQ,1
97,JAGSNPHARM,EQ,1
98,JAYNECOIND,EQ,467
99,JINDWORLD,EQ,1
100,JIOFIN,EQ,500
101,JISLJALEQS,EQ,100
102,JSWSTEEL,EQ,70
103,JUBLPHARMA,EQ,250
104,KAVVERITEL,EQ,4599
105,KAYNES,EQ,287
106,KECL,EQ,7583
107,KHAITANLTD,EQ,47
108,KOTARISUG,EQ,1950
109,LIQUIDADD,EQ,24
110,LT,EQ,5
111,LUXIND,EQ,10
112,MAHABANK,EQ,501
113,MARICO,EQ,1
114,MARINE,EQ,156
115,MARUTI,EQ,1
116,MAZDOCK,EQ,1
117,MEGASOFT,EQ,92
118,METROPOLIS,EQ,13
119,MOHITIND,EQ,588
120,MOIL,EQ,188192
121,MOTHERSON,EQ,705
122,MRF,EQ,1
123,MRO-TEK,EQ,1
124,NATHBIOGEN,EQ,520
125,NAVINFLUOR,EQ,15
126,NCC,EQ,320
127,NESTLEIND,EQ,20
128,NETWORK18,EQ,1
129,NFL,EQ,100
130,NHPC,EQ,30
131,NIITMTS,EQ,1
132,NIPPOBATRY,EQ,5
133,NLCINDIA,EQ,10
134,NMDC,EQ,2
135,NOCIL,EQ,2
136,OBEROIRLTY,EQ,2
137,ONGC,EQ,2
138,ORIENTCEM,EQ,20
139,PARADEEP,EQ,10000
140,PAYTM,EQ,100
141,PCBL,EQ,100
142,PETRONET,EQ,20
143,PODDARMENT,EQ,108
144,POLICYBZR,EQ,5
145,PONNIERODE,EQ,10
146,POWERGRID,EQ,114
147,PRAKASH,EQ,1000
148,PREMIERPOL,EQ,1
149,PRINCEPIPE,EQ,200
150,PSPPROJECT,EQ,10
151,QUAL30IETF,EQ,1286
152,RAYMOND,EQ,6
153,RBZJEWEL,EQ,143
154,RCF,EQ,952
155,RELIANCE,EQ,3
156,ROUTE,EQ,37
157,RTNPOWER,EQ,10598
158,RUCHINFRA,EQ,1
159,RUSTOMJEE,EQ,259
160,SAIL,EQ,20
161,SAMHI,EQ,2000
162,SANDUMA,EQ,40
163,SANGHVIMOV,EQ,11
164,SANOFI,EQ,6
165,SANSERA,EQ,330
166,SEAMECLTD,EQ,4
167,SHAKTIPUMP,EQ,224
168,SHALBY,EQ,10
169,SHYAMMETL,EQ,30
170,SIGNPOST,EQ,11
171,SIL,EQ,263
172,SILVERADD,EQ,20
173,SINCLAIR,EQ,10
174,SJVN,EQ,101
175,SKFINDIA,EQ,10
176,SKIPPERPP,E1,7
177,SMLISUZU,EQ,5
178,SOBHA,EQ,12
179,SOMANYCERA,EQ,5
180,SOTL,EQ,1
181,STEELCITY,EQ,3
182,SUNDARMFIN,EQ,240
183,SURAJEST,EQ,2
