Confirmed list of securities to be auctioned in A 2024119 to be held on Jun 27 2024.

Sr No,Symbol,Series,Total Qty
1,20MICRONS,EQ,25
2,3PLAND,EQ,1934
3,9MMFSML,N2,1
4,AADHARHFC,EQ,201
5,AAKASH,EQ,43
6,AARVI,EQ,6
7,ACE,EQ,1
8,AFFLE,EQ,21
9,ALMONDZ,EQ,4100
10,ALOKINDS,EQ,250
11,ALPEXSOLAR,SM,400
12,ALPHA,EQ,740
13,AMBER,EQ,34
14,AMIORG,EQ,300
15,AMNPLST,EQ,132
16,ANTGRAPHIC,EQ,6711
17,APLAPOLLO,EQ,3
18,ARE&M,EQ,15120
19,ARVINDFASN,EQ,6
20,ASHIMASYN,EQ,43270
21,AURUM,EQ,5
22,AURUMPP1,E1,88
23,AXISBANK,EQ,1000
24,AXISBPSETF,EQ,3
25,AXISGOLD,EQ,326
26,AXISILVER,EQ,220
27,AXISNIFTY,EQ,1
28,BAJFINANCE,EQ,33
29,BANKBEES,EQ,100
30,BBNPNBETF,EQ,190
31,BBNPPGOLD,EQ,1
32,BDL,EQ,32
33,BEML,EQ,71
34,BESTAGRO,EQ,100
35,BHARTIARTL,EQ,19
36,BHARTIHEXA,EQ,10
37,BHEL,EQ,1681
38,BLS,EQ,50
39,BORORENEW,EQ,10
40,BSLNIFTY,EQ,602
41,BURNPUR,EQ,176536
42,BUTTERFLY,EQ,7
43,CANFINHOME,EQ,40
44,CASTROLIND,EQ,200
45,CERA,EQ,1
46,CHAMBLFERT,EQ,2
47,CHEMBOND,EQ,5
48,CHEVIOT,EQ,1
49,COCHINSHIP,EQ,5
50,COMMOIETF,EQ,109
51,COMPUSOFT,EQ,116
52,COUNCODOS,EQ,61
53,CRAFTSMAN,EQ,5
54,CROMPTON,EQ,1
55,DABUR,EQ,25
56,DAMODARIND,EQ,12
57,DECCANCE,EQ,1
58,DEEPINDS,EQ,2
59,DELHIVERY,EQ,1
60,DGCONTENT,EQ,616
61,DNAMEDIA,EQ,491
62,EBBETF0431,EQ,14
63,EGOLD,EQ,7
64,EIMCOELECO,EQ,34
65,EMIL,EQ,100
66,EMSLIMITED,EQ,370
67,EPACK,EQ,35
68,ESILVER,EQ,12
69,ETHOSLTD,EQ,41
70,EXIDEIND,EQ,2000
71,FAZE3Q,EQ,60
72,FCSSOFT,EQ,443
73,FIBERWEB,EQ,12140
74,FIEMIND,EQ,7
75,FOODSIN,EQ,5
76,GABRIEL,EQ,100
77,GALAXYSURF,EQ,23
78,GANDHAR,EQ,100
79,GARFIBRES,EQ,20
80,GENUSPOWER,EQ,438
81,GEPIL,EQ,1
82,GILT5YBEES,EQ,177
83,GLAXO,EQ,4
84,GMBREW,EQ,37
85,GMRINFRA,EQ,600
86,GNFC,EQ,268
87,GOCOLORS,EQ,1
88,GOKEX,EQ,45
89,GOLDCASE,EQ,868
90,GOLDETFADD,EQ,17
91,GOLDSHARE,EQ,163
92,GPIL,EQ,1
93,GRAVITA,EQ,1
94,GRSE,EQ,33
95,GRWRHITECH,EQ,10
96,GTLINFRA,EQ,108
97,GTPL,EQ,2
98,HAL,EQ,10
99,HAPPYFORGE,EQ,8
100,HCLTECH,EQ,185
101,HDFCAMC,EQ,50
102,HDFCBANK,EQ,325
103,HDFCGROWTH,EQ,6
104,HDFCSILVER,EQ,57
105,HDFCVALUE,EQ,9
106,HEIDELBERG,EQ,52
107,HEXATRADEX,EQ,3767
108,HFCL,EQ,184
109,HINDCOPPER,EQ,1525
110,HINDMOTORS,EQ,100
111,HIRECT,EQ,711
112,HNDFDS,EQ,5
113,HTMEDIA,EQ,700
114,HUHTAMAKI,EQ,1
115,IBREALEST,EQ,100
116,ICICIPRULI,EQ,144
117,IDFCFIRSTB,EQ,250
118,IIFL,EQ,108
119,INDIACEM,EQ,25
120,INDIAMART,EQ,29
121,INDUSINDBK,EQ,5
122,INFIBEAM,EQ,2300
123,INFRABEES,EQ,80
124,INFRAIETF,EQ,110
125,INOXGREEN,EQ,1000
126,IRCON,EQ,623
127,IRFC,EQ,55
128,ITC,EQ,20
129,ITDCEM,EQ,486
130,IVZINGOLD,EQ,4
131,IXIGO,EQ,300
132,JINDALPHOT,EQ,15
133,JKCEMENT,EQ,4
134,JKPAPER,EQ,300
135,JKTYRE,EQ,900
136,JOCIL,EQ,5
137,JSWSTEEL,EQ,131
138,KABRAEXTRU,EQ,10
139,KAYNES,EQ,100
140,KOLTEPATIL,EQ,29
141,KOTAKBANK,EQ,14
142,KOTHARIPRO,EQ,51
143,KRISHNADEF,SM,3500
144,KRITI,EQ,799
145,KRYSTAL,EQ,25
146,LALPATHLAB,EQ,3
147,LICMFGOLD,EQ,14
148,LIQUIDBEES,EQ,2
149,LIQUIDBETF,EQ,6
150,LIQUIDETF,EQ,10
151,LLOYDSENGG,EQ,1000
152,LOVABLE,EQ,18
153,LTGILTBEES,EQ,385
154,LYKALABS,EQ,10
155,MAANALU,EQ,116
156,MAPMYINDIA,EQ,451
157,MARINE,EQ,77
158,MAZDOCK,EQ,6
159,MCLEODRUSS,EQ,1
160,MCX,EQ,15
161,MEDANTA,EQ,44
162,MEDPLUS,EQ,23
163,MEGASOFT,EQ,187
164,MEGATHERM,SM,2000
165,MENONBE,EQ,4
166,MICEL,EQ,1849
167,MIDCAPIETF,EQ,940
168,MOHITIND,EQ,1
169,MRPL,EQ,10
170,MUNJALSHOW,EQ,600
171,NAHARINDUS,EQ,1
172,NAHARSPING,EQ,1
173,NATHBIOGEN,EQ,3
174,NBCC,EQ,700
175,NBIFIN,EQ,2
176,NCC,EQ,5
177,NDTV,EQ,1
178,NEWJAISA,SM,1500
179,NFL,EQ,10
180,NITINSPIN,EQ,1
181,NMDC,EQ,290
182,NTPC,EQ,128
183,NUVOCO,EQ,6
184,OBEROIRLTY,EQ,5
185,OLECTRA,EQ,248
186,ONGC,EQ,2
187,ORIENTCEM,EQ,203
188,ORIENTHOT,EQ,2
189,ORTINLAB,EQ,500
190,PANACEABIO,EQ,500
191,PARAS,EQ,146
192,PCBL,EQ,10
193,PCJEWELLER,EQ,1
194,PILITA,EQ,844
195,POWERGRID,EQ,18000
196,PPAP,EQ,10
197,PRUDMOULI,EQ,416
198,PVSL,EQ,10
199,RADICO,EQ,12000
200,RAMCOCEM,EQ,25
201,RAYMOND,EQ,10
202,RECLTD,EQ,1064
203,REDINGTON,EQ,17
204,RELAXO,EQ,1
205,RELIANCE,EQ,4
206,RESPONIND,EQ,50
207,RILINFRA,SM,200
208,RKSWAMY,EQ,50
209,SAIL,EQ,5
210,SANGHIIND,EQ,600
211,SAREGAMA,EQ,8
212,SARLAPOLY,EQ,200
213,SASKEN,EQ,10
214,SENSEXADD,EQ,6
215,SERVOTECH,EQ,10
216,SETF10GILT,EQ,84
217,SHARDAMOTR,EQ,93
218,SHRENIK,EQ,14
219,SILGO,EQ,110
220,SILVER,EQ,27
221,SILVER1,EQ,52
222,SILVERADD,EQ,114
223,SILVRETF,EQ,9
224,SOMICONVEY,EQ,6859
225,SOTAC,SM,1200
226,SRF,EQ,3
227,STARCEMENT,EQ,10
228,STYLAMIND,EQ,2
229,SUBROS,EQ,26
230,SUNDRMFAST,EQ,1414
231,SUVEN,EQ,152
232,SVPGLOB,EQ,1049
233,SWARAJENG,EQ,5
234,TATAGOLD,EQ,702
235,TATAMOTORS,EQ,1
236,TATSILV,EQ,1135
237,TBOTEK,EQ,15
238,TCS,EQ,1
239,TGL,SM,4800
240,TITAGARH,EQ,4
241,TPHQ,EQ,116728
242,TRIGYN,EQ,10
243,TVSELECT,EQ,1000
244,TVSSCS,EQ,2500
245,UNICHEMLAB,EQ,1
246,UPL,EQ,3
247,VAISHALI,EQ,50
248,VARDMNPOLY,EQ,98
249,VEDL,EQ,5
250,VPRPL,EQ,1779
251,WABAG,EQ,5
252,WEIZMANIND,EQ,7510
253,WIPRO,EQ,79
254,WOCKPHARMA,EQ,3156
255,YESBANK,EQ,11
256,ZEEMEDIA,EQ,8
257,ZENITHSTL,EQ,8998
