MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AN,971IHFL28,SEC RE NCD 9.71% SR.VIII,       948.00,       948.00,       948.00,       947.00,       947.00,                    75790.00,80, ,2,       994.00,       800.00
N,AP,950NFL23A,SEC RE NCD 9.65% SR I,      1031.20,      1040.00,      1040.00,      1040.00,      1040.00,                    10400.00,10, ,1,      1148.00,       900.10
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,       963.00,       966.00,       966.00,       966.00,       966.00,                     2898.00,3, ,1,      1065.00,       900.31
N,AZ,1015IHF28B,SEC RE NCD 10.15% SR VII,      1021.80,      1025.10,      1025.10,      1025.10,      1025.10,                    10251.00,10, ,2,      1025.10,       835.00
N,BI,IBHF25B,SEC RE NCD SR III,      1022.57,      1032.01,      1032.01,       986.00,       986.00,                    99662.01,101, ,3,      1080.00,       930.00
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       997.00,       997.00,       997.00,       997.00,       997.00,                      997.00,1, ,1,      1002.00,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1028.01,      1031.00,      1031.00,      1031.00,      1031.00,                    25775.00,25, ,1,      1184.40,       901.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       975.00,       980.00,       980.00,       980.00,       980.00,                    39200.00,40, ,3,      1050.00,       933.01
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       925.00,       925.00,       925.00,       924.89,       924.89,                    29599.89,32, ,2,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       991.02,       998.40,       998.95,       998.40,       998.95,                   500198.95,501, ,2,      1010.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       253.00,       250.71,       255.00,       250.71,       254.99,                    52141.97,205, ,6,       265.98,       241.00
N,N1,0MOFSL26,SEC RE NCD SR II,       989.00,       989.00,       989.00,       989.00,       989.00,                      989.00,1, ,1,      1000.00,       860.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       305.00,       305.00,       305.00,       304.01,       304.01,                    20977.68,69, ,2,       316.90,       295.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,      1010.00,      1010.00,      1010.00,      1010.00,      1010.00,                    20200.00,20, ,1,      1032.00,       901.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       250.00,       243.00,       243.00,       240.00,       240.00,                     7500.00,31, ,3,       263.74,       240.00
N,N2,736PFCL28,7.36% TAX FREE NCD,      1095.00,      1092.13,      1092.13,      1092.10,      1092.11,                   382241.00,350, ,2,      1179.95,      1010.60
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1091.00,      1093.01,      1093.01,      1093.01,      1093.01,                    21860.20,20, ,1,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1128.00,      1128.00,      1134.00,      1128.00,      1134.00,                   623525.00,550, ,4,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       306.83,       307.00,       307.30,       301.00,       306.80,                   989317.53,3224, ,16,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1124.00,      1121.40,      1122.00,      1121.40,      1122.00,                    12336.00,11, ,2,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1091.97,      1092.00,      1092.00,      1092.00,      1092.00,                   218400.00,200, ,2,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1130.00,      1130.00,      1131.50,      1130.00,      1131.21,                   949516.00,840, ,9,      1177.00,      1062.20
N,N2,91MOFSL27,SEC RE NCD 9.10% SR III,      1000.00,      1001.00,      1001.00,      1000.00,      1000.00,                   608043.00,608, ,13,      1010.00,       855.20
N,N2,920PEL28,SEC RE NCD 9.20% SR III,      1021.00,      1026.50,      1026.50,      1026.50,      1026.50,                   102650.00,100, ,1,      1070.00,       991.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1013.01,      1014.00,      1014.00,      1014.00,      1014.00,                    16224.00,16, ,2,      1131.00,       996.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       254.00,       248.01,       248.01,       248.01,       248.01,                     7688.31,31, ,2,       262.98,       241.00
N,N3,0MOFSL27,SEC RE NCD SR IV,      1001.00,      1001.90,      1001.90,      1001.90,      1001.90,                    40076.00,40, ,2,      1001.90,       860.15
N,N3,760PFCL35,7.60% TAX FREE NCD,      1202.35,      1215.20,      1215.20,      1215.20,      1215.20,                    60760.00,50, ,4,      1277.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       407.00,       406.02,       408.69,       405.00,       407.34,                   540947.40,1331, ,12,       428.46,       392.00
N,N3,863NHB34,BOND 8.76%PA TF TR-I S 3A,      6520.00,      6500.00,      6500.00,      6500.00,      6500.00,                    13000.00,2, ,1,      6822.00,      5149.00
N,N3,866NTPC33,8.66%S-R-NCD SERIES 3A,      1399.00,      1399.00,      1399.00,      1399.00,      1399.00,                    13990.00,10, ,1,      1450.00,      1120.10
N,N3,ABFL28,SEC RE NCD SR IV,      1040.00,      1025.00,      1039.50,       980.00,      1039.50,                  1352580.00,1376, ,4,      1040.00,       860.01
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       250.25,       245.75,       250.32,       245.75,       250.32,                    13504.42,54, ,4,       266.50,       241.81
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       985.00,      1000.00,      1000.00,      1000.00,      1000.00,                   599000.00,599, ,2,      1018.99,       951.00
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,      1000.00,      1005.00,      1005.00,       991.00,       999.92,                   611571.00,611, ,17,      1082.00,       937.00
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1004.00,      1004.00,      1004.00,      1004.00,      1004.00,                   100400.00,100, ,1,      1100.01,       951.00
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1001.02,      1010.00,      1010.00,      1010.00,      1010.00,                    30300.00,30, ,1,      1015.90,       990.35
