Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,26062024,2147851177,0002493
Trade Date <26-JUN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,1,1,100.00
20,2,0MOFSL27,N3,40,40,100.00
20,3,1003IHF30A,NV,50,50,100.00
20,4,1003ISFL28,N4,599,599,100.00
20,5,1015ECL29,NR,35,35,100.00
20,6,1015IHF28B,AZ,10,10,100.00
20,7,1018GS2026,GS,5915,5915,100.00
20,8,1025IHF34,Z8,553,551,99.64
20,9,1025NFL25,N5,27,27,100.00
20,10,1050NFL26,N7,406,406,100.00
20,11,1050UCL25,N7,20,20,100.00
20,12,105IIFL29,N7,40,40,100.00
20,13,1060ECL29,NS,82,73,89.02
20,14,1075NFL25,N6,30,30,100.00
20,15,10CAGL27,N5,115,65,56.52
20,16,10IIFL28,N4,611,611,100.00
20,17,10IIFL28A,NE,210,210,100.00
20,18,10NIDO26,N6,192,112,58.33
20,19,182D010824,TB,300,300,100.00
20,20,182D040724,TB,1200,1200,100.00
20,21,182D071124,TB,600,600,100.00
20,22,182D110724,TB,400,400,100.00
20,23,182D111024,TB,200,200,100.00
20,24,182D120924,TB,200,200,100.00
20,25,182D121224,TB,400,400,100.00
20,26,182D141124,TB,200,200,100.00
20,27,182D181024,TB,600,600,100.00
20,28,182D190924,TB,1200,1200,100.00
20,29,182D221124,TB,2000,2000,100.00
20,30,182D241024,TB,2100,2100,100.00
20,31,182D250724,TB,100,100,100.00
20,32,182D281124,TB,1600,800,50.00
20,33,182D290824,TB,4600,4600,100.00
20,34,20MICRONS,EQ,855791,271490,31.72
20,35,360ONE,EQ,2090959,829590,39.68
20,36,364D010824,TB,2600,2600,100.00
20,37,364D051224,TB,400,400,100.00
20,38,364D060225,TB,100,100,100.00
20,39,364D071124,TB,200,200,100.00
20,40,364D090125,TB,200,200,100.00
20,41,364D120625,TB,100,100,100.00
20,42,364D130325,TB,41400,35700,86.23
20,43,364D190625,TB,1000,1000,100.00
20,44,364D230525,TB,9600,9600,100.00
20,45,364D300125,TB,100,100,100.00
20,46,3IINFOLTD,EQ,729363,356660,48.90
20,47,3MINDIA,EQ,8346,3181,38.11
20,48,3PLAND,EQ,109154,94214,86.31
20,49,515GS2025,GS,4,2,50.00
20,50,522GS2025,GS,1,1,100.00
20,51,563GS2026,GS,1,1,100.00
20,52,574GS2026,GS,10,10,100.00
20,53,5PAISA,EQ,33132,16875,50.93
20,54,610GS2031,GS,1,1,100.00
20,55,63MOONS,EQ,45824,34319,74.89
20,56,654GS2032,GS,253928,252811,99.56
20,57,667GS2035,GS,7004,7003,99.99
20,58,667GS2050,GS,3561,3561,100.00
20,59,676GS2061,GS,1002,1000,99.80
