Confirmed list of securities to be auctioned in A 2024118 to be held on Jun 26 2024.

Sr No,Symbol,Series,Total Qty
1,AARTIDRUGS,EQ,25
2,ACCURACY,EQ,202
3,ADSL,EQ,43
4,AEROFLEX,EQ,6
5,AFFLE,EQ,1
6,ALEMBICLTD,EQ,98
7,ALPEXSOLAR,SM,800
8,AMNPLST,EQ,34
9,ANIKINDS,EQ,95
10,ANUP,EQ,5
11,APOLLOTYRE,EQ,50
12,ARCHIES,EQ,118
13,ARE&M,EQ,81
14,ARENTERP,EQ,281
15,ARROWGREEN,EQ,10
16,ARVSMART,EQ,1
17,ASIANPAINT,EQ,1
18,ASMS,EQ,500
19,AWFIS,EQ,840
20,AXISBANK,EQ,10
21,BAJFINANCE,EQ,10
22,BANARISUG,EQ,3
23,BANCOINDIA,EQ,2
24,BANKBARODA,EQ,1
25,BBOX,EQ,600
26,BBTC,EQ,30
27,BHAGCHEM,EQ,267
28,BHANDARI,EQ,726
29,BHEL,EQ,107
30,BOMDYEING,EQ,498
31,BPCL,EQ,1181
32,BSOFT,EQ,50
33,CHAMBLFERT,EQ,28
34,CHEVIOT,EQ,6
35,CINELINE,EQ,1
36,CIPLA,EQ,83
37,CONCOR,EQ,1
38,COUNCODOS,EQ,4689
39,CREATIVE,EQ,26
40,CROMPTON,EQ,485360
41,DCXINDIA,EQ,301
42,DEEPINDS,EQ,2
43,DELTACORP,EQ,10
44,DHUNINV,EQ,1
45,DIXON,EQ,1
46,DNAMEDIA,EQ,470
47,DRREDDY,EQ,55
48,DTIL,EQ,200
49,EGOLD,EQ,17
50,EICHERMOT,EQ,12
51,EIDPARRY,EQ,1
52,EIMCOELECO,EQ,35
53,ELECTCAST,EQ,500
54,EMAMIREAL,EQ,1
55,EMBASSY,RR,1
56,EMUDHRA,EQ,84
57,FCSSOFT,EQ,9000
58,FINOPB,EQ,25
59,FLUOROCHEM,EQ,6
60,FSL,EQ,2223
61,GABRIEL,EQ,100
62,GAIL,EQ,14558
63,GEEKAYWIRE,EQ,100
64,GFLLIMITED,EQ,14
65,GLAXO,EQ,100
66,GMRP&UI,EQ,4169
67,GOLDIAM,EQ,1
68,GREENPLY,EQ,15
69,GTLINFRA,EQ,3703
70,GULPOLY,EQ,2
71,HCC,EQ,2500
72,HDFCVALUE,EQ,24
73,HERITGFOOD,EQ,3146
74,HEROMOTOCO,EQ,1
75,HESTERBIO,EQ,1
76,HINDCOPPER,EQ,1000
77,HINDUNILVR,EQ,44
78,HINDZINC,EQ,33
79,HIRECT,EQ,10
80,HITECH,EQ,750
81,HUDCO,EQ,998
82,IBREALEST,EQ,50
83,ICEMAKE,EQ,89
84,ICICIBANK,EQ,409
85,IGPL,EQ,1
86,INDIAMART,EQ,3
87,INDOTHAI,EQ,45
88,INDUSINDBK,EQ,35
89,IREDA,EQ,838
90,IRFC,EQ,300
91,ITDC,EQ,1
92,ITETF,EQ,1120
93,IXIGO,EQ,1
94,JINDALPHOT,EQ,12900
95,JIOFIN,EQ,750
96,JNKINDIA,EQ,20
97,JSL,EQ,52
98,JUBLINDS,EQ,20
99,K2INFRA,SM,1200
100,KALAMANDIR,EQ,2
101,KAMOPAINTS,EQ,100
102,KELLTONTEC,EQ,50
103,KICL,EQ,10
104,KIMS,EQ,1
105,KKCL,EQ,1
106,KODYTECH,SM,100
107,KOKUYOCMLN,EQ,1499
108,LEXUS,EQ,7454
109,LICHSGFIN,EQ,580
110,LICNETFGSC,EQ,4
111,LIQUIDBEES,EQ,1
112,LIQUIDBETF,EQ,6
113,LIQUIDIETF,EQ,50
114,LOVABLE,EQ,15
115,LTF,EQ,1602
116,LTGILTBEES,EQ,385
117,LTIM,EQ,1
118,MANAPPURAM,EQ,150
119,MANGCHEFER,EQ,1
120,MAZDOCK,EQ,2
121,MEDIASSIST,EQ,20
