Confirmed list of securities to be auctioned in A 2024114 to be held on Jun 20 2024.

Sr No,Symbol,Series,Total Qty
209,PDSL,EQ,19
210,PFC,EQ,5
211,PHOENIXLTD,EQ,100
212,PIIND,EQ,2
213,PNB,EQ,200
214,PNBGILTS,EQ,68
215,PNC,EQ,10
216,POLYPLEX,EQ,13
217,PRAENG,EQ,11787
218,PRECWIRE,EQ,10
219,PREMEXPLN,EQ,5
220,PRESTIGE,EQ,200
221,PRUDENT,EQ,294
222,PSUBANK,EQ,208
223,PTCIL,EQ,1
224,PTL,EQ,64
225,QUESTLAB,SM,1200
226,QUICKHEAL,EQ,1
227,RADHIKAJWE,EQ,42
228,RADIANTCMS,EQ,108
229,RADIOCITY,EQ,182
230,RAILTEL,EQ,250
231,RAJSREESUG,EQ,78
232,RAMANEWS,EQ,11
233,RAMASTEEL,EQ,253
234,RANEENGINE,EQ,130
235,RBLBANK,EQ,10
236,RCF,EQ,1000
237,RECLTD,EQ,1850
238,REDTAPE,EQ,15
239,REFEX,EQ,72
240,RELIANCE,EQ,249
241,RELINFRA,EQ,15
242,RKDL,EQ,41
243,RVNL,EQ,1000
244,SAIL,EQ,2000
245,SAKUMA,EQ,25
246,SAMPANN,EQ,580
247,SANDUMA,EQ,2036
248,SARVESHWAR,EQ,4649
249,SATIA,EQ,100
250,SBGLP,EQ,25
251,SBIETFQLTY,EQ,11
252,SBIN,EQ,71
253,SCHAND,EQ,14
254,SELMC,EQ,47
255,SGL,EQ,1000
256,SHAILY,EQ,2
257,SHOPERSTOP,EQ,1
258,SHRIRAMPPS,EQ,10
259,SIL,EQ,1
260,SIS,EQ,1
261,SOBHA,EQ,72
262,SPAL,EQ,3
263,SPIC,EQ,148
264,SPLIL,EQ,1
265,SPMLINFRA,EQ,56
266,SRF,EQ,46
267,STARTECK,EQ,624
268,STLTECH,EQ,2000
269,STOVEKRAFT,EQ,51
270,SUBEXLTD,EQ,100
271,SUDARSCHEM,EQ,1256
272,SUNDARAM,EQ,1988
273,SUNTECK,EQ,25
274,SUNTV,EQ,750
275,SUPERHOUSE,EQ,3
276,SUPERSPIN,EQ,6
277,SURYAROSNI,EQ,25
278,SWELECTES,EQ,3
279,SYNGENE,EQ,5
280,TATACHEM,EQ,57
281,TATATECH,EQ,100
282,TATVA,EQ,4
283,TCPLPACK,EQ,2
284,TERASOFT,EQ,9
285,TFCILTD,EQ,4
286,TGL,SM,1200
287,THOMASCOOK,EQ,383
288,TIPSFILMS,EQ,2
289,TIRUPATIFL,EQ,182291
290,TNPETRO,EQ,17
291,TNPL,EQ,11
292,TRACXN,EQ,7
293,TREL,EQ,20
294,TRIDENT,EQ,50
295,TRITURBINE,EQ,21
296,TVSMOTOR,EQ,2
297,UCAL,EQ,19
298,UGARSUGAR,EQ,2
299,UMANGDAIRY,EQ,31
300,UNOMINDA,EQ,1
301,URJA,EQ,139
302,VAKRANGEE,EQ,1
303,VEDL,EQ,18
304,VIKASECO,EQ,805
305,VIKASLIFE,EQ,1
306,VINATIORGA,EQ,4
307,VLSFINANCE,EQ,30
308,VPRPL,EQ,1
309,WABAG,EQ,101
310,WELCORP,EQ,1
311,WINDMACHIN,EQ,47146
312,ZOMATO,EQ,676
