Confirmed list of securities to be auctioned in A 2024123 to be held on Jul 03 2024.

Sr No,Symbol,Series,Total Qty
1,AAKASH,EQ,82976
2,AARTIDRUGS,EQ,360
3,ABDL,EQ,897
4,ABFRL,EQ,151
5,ACI,EQ,1300
6,ACL,EQ,1
7,AHLUCONT,EQ,951
8,AJOONI,EQ,2500
9,ALKYLAMINE,EQ,1
10,ALLSEC,EQ,8
11,ALOKINDS,EQ,2683
12,AMNPLST,EQ,5
13,ARVSMART,EQ,1
14,ASHIMASYN,EQ,5
15,ASPINWALL,EQ,2
16,ASTERDM,EQ,3758
17,ATULAUTO,EQ,104
18,AUBANK,EQ,362
19,AURIONPRO,EQ,20
20,AWFIS,EQ,1
21,AWHCL,EQ,268
22,AXISBANK,EQ,41
23,AZAD,EQ,10
24,BAJAJ-AUTO,EQ,14
25,BAJAJHIND,EQ,1000
26,BAJAJHLDNG,EQ,4
27,BAJFINANCE,EQ,25
28,BALRAMCHIN,EQ,500
29,BALUFORGE,EQ,128
30,BANKBARODA,EQ,199
31,BASILIC,SM,300
32,BBNPPGOLD,EQ,2
33,BEML,EQ,2
34,BHEL,EQ,200
35,BIOCON,EQ,3988
36,BIOFILCHEM,EQ,10
37,BPCL,EQ,254
38,BURNPUR,EQ,11231
39,CANBK,EQ,6
40,CDSL,EQ,250
41,CHOLAFIN,EQ,9
42,CLOUD,SM,61000
43,COCHINSHIP,EQ,47
44,CREATIVE,EQ,1
45,CTE,EQ,2
46,DATAPATTNS,EQ,10
47,DCG,SM,1200
48,DCMNVL,EQ,50
49,DCMSHRIRAM,EQ,400
50,DEEDEV,EQ,1
51,DENORA,EQ,14
52,DMART,EQ,97
53,DNAMEDIA,EQ,43
54,DREDGECORP,EQ,254
55,EGOLD,EQ,136
56,ELECTCAST,EQ,1000
57,ELIN,EQ,5
58,EMUDHRA,EQ,16
59,ENGINERSIN,EQ,50
60,EXXARO,EQ,40
61,FILATEX,EQ,17
62,FINOPB,EQ,1
63,FROG,SM,1200
64,GAIL,EQ,800
65,GENUSPAPER,EQ,12867
66,GENUSPOWER,EQ,1208
67,GINNIFILA,EQ,975
68,GMBREW,EQ,29726
69,GODHA,EQ,4841
70,GODREJIND,EQ,5
71,GODREJPROP,EQ,9
72,GOLDETFADD,EQ,36
73,GOLDTECH,EQ,20
74,GPIL,EQ,25
75,GRAPHITE,EQ,50
76,GREAVESCOT,EQ,100
77,GRSE,EQ,80
78,GSEC10YEAR,EQ,2
79,GTLINFRA,EQ,328
80,HCLTECH,EQ,3
81,HDFCBANK,EQ,157
82,HDFCGOLD,EQ,1100
83,HDFCLIFE,EQ,204
84,HINDALCO,EQ,25
85,HINDPETRO,EQ,17
86,HTMEDIA,EQ,12705
87,IBHFZC26A,NF,1
88,IDEA,EQ,2
89,IEX,EQ,1889
90,IFCI,EQ,154
91,IGARASHI,EQ,29
92,IGPL,EQ,1
93,INDIACEM,EQ,100
94,INDIAGLYCO,EQ,5
95,INDOCO,EQ,1650
96,INDOWIND,EQ,19668
97,INFY,EQ,9
98,INVENTURE,EQ,25
99,IRCTC,EQ,5
100,IREDA,EQ,399
101,ISGEC,EQ,25
102,IWEL,EQ,32
103,JBMA,EQ,50
104,JGCHEM,EQ,388
105,JINDALPOLY,EQ,18
106,JINDALSTEL,EQ,34
107,JKPAPER,EQ,99
108,JKTYRE,EQ,15
109,JMFINANCIL,EQ,2
110,JSWHL,EQ,1
111,KARMAENG,EQ,138
112,KARURVYSYA,EQ,450
113,KERNEX,EQ,40
114,KILITCH,EQ,55
115,KOTHARIPET,EQ,100
116,KPIGREEN,EQ,32
117,KPRMILL,EQ,2
118,LGBBROSLTD,EQ,20
119,LICNFNHGP,EQ,39
120,LIKHITHA,EQ,46
121,LIQUIDADD,EQ,41
122,LIQUIDBEES,EQ,7964
123,LIQUIDBETF,EQ,8
124,LIQUIDIETF,EQ,1
125,LLOYDSENGG,EQ,1
126,LOWVOLIETF,EQ,960
127,LT,EQ,216
128,MAGNUM,EQ,177
129,MAHLOG,EQ,200
130,MANGCHEFER,EQ,2
131,MANOMAY,EQ,19
132,MARALOVER,EQ,34
133,MARINE,EQ,1919
134,MARUTI,EQ,9
135,MAYURUNIQ,EQ,4
136,MEGASOFT,EQ,2518
137,METROPOLIS,EQ,752
138,MGL,EQ,5
139,MIRZAINT,EQ,36
140,MRF,EQ,1
141,MSPL,EQ,48
142,MTARTECH,EQ,84
143,NATHBIOGEN,EQ,8
144,NBCC,EQ,1400
145,NHPC,EQ,8
146,NIF5GETF,EQ,1
147,NIFTYBEES,EQ,5
148,NINSYS,EQ,7
149,NKIND,EQ,2
150,NLCINDIA,EQ,347
151,OAL,EQ,219
152,OMAXE,EQ,1042
153,OSWALAGRO,EQ,50
154,PANAMAPET,EQ,1
155,PARAS,EQ,30
156,PENINLAND,EQ,505
157,PNBGILTS,EQ,235
158,POWERGRID,EQ,3
159,PRAKASH,EQ,1
160,PROZONER,EQ,100
161,PSB,EQ,699
162,PVP,EQ,6111
163,QUAL30IETF,EQ,235
164,QUESS,EQ,80
165,QUICKHEAL,EQ,300
166,RAINBOW,EQ,1
167,RAJMET,EQ,1740
168,RBLBANK,EQ,25
169,REFEX,EQ,1
170,RELIANCE,EQ,1
171,RENUKA,EQ,1
172,REPL,EQ,19
173,RIIL,EQ,11
174,RKFORGE,EQ,250
175,ROTO,EQ,131
176,RPPINFRA,EQ,1
177,SAFARI,EQ,900
178,SAGARDEEP,EQ,147
179,SAMHI,EQ,1200
180,SBILIFE,EQ,6
181,SBIN,EQ,5
182,SCI,EQ,250
183,SHALBY,EQ,10
184,SHANKARA,EQ,25
185,SHARDACROP,EQ,98
186,SHRENIK,EQ,15000
187,SOLARAPP,E1,5
188,SOLARINDS,EQ,7
189,SONACOMS,EQ,2
190,SOUTHBANK,EQ,100
191,SPMLINFRA,EQ,23538
192,STANLEY,EQ,1
193,STCINDIA,EQ,97
194,STLTECH,EQ,100
195,SUBROS,EQ,10
196,SUNFLAG,EQ,6502
197,SURANAT&P,EQ,6159
198,SURYODAY,EQ,8
199,SUVENPHAR,EQ,149
200,TATACOMM,EQ,10
201,TATACONSUM,EQ,20
202,TATAMOTORS,EQ,20
203,TBZ,EQ,1002
204,TCIEXP,EQ,121
205,TCLCONS,EQ,71
206,TEJASNET,EQ,2
207,TEXRAIL,EQ,50
208,TIINDIA,EQ,2
209,TNPETRO,EQ,7
210,TOUCHWOOD,EQ,7
211,TV18BRDCST,EQ,24345
212,TVSMOTOR,EQ,43
213,UMANGDAIRY,EQ,50
214,UMESLTD,EQ,739
215,UNIONBANK,EQ,15
216,VINNY,EQ,2400
217,VINYAS,SM,200
218,VIPULLTD,EQ,1680
219,VOLTAS,EQ,3
220,WALCHANNAG,EQ,72
221,WOCKPHARMA,EQ,450
222,WSTCSTPAPR,EQ,173
223,XCHANGING,EQ,20
224,YATHARTH,EQ,126
225,YESBANK,EQ,160
226,ZEEMEDIA,EQ,6
227,ZENITHSTL,EQ,2924
228,ZOMATO,EQ,50
