MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AG,965SCL25,SEC RE NCD SR.III,      1124.80,      1123.00,      1123.00,      1123.00,      1123.00,                    20214.00,18, ,1,      1125.00,       950.20
N,AP,950SCL23A,SEC RE NCD 9.65% SR I,       967.19,       968.00,       968.00,       968.00,       968.00,                     9680.00,10, ,1,      1148.00,       900.01
N,AX,948SCL26I,SEC RE NCD 9.48% SR V,       840.00,       845.00,       845.00,       845.00,       845.00,                     2535.00,3, ,1,      1095.00,       670.10
N,BC,971SCL28I,SEC RE NCD 9.71% SR VIII,       872.72,       879.80,       879.80,       879.80,       879.80,                     4399.00,5, ,1,      1020.00,       820.00
N,BV,10SCL30A,SEC RE NCD 9.71% SR VIII,      1038.00,       940.50,      1038.00,       940.50,       940.50,                    23547.00,24, ,5,      1240.00,       810.85
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,      1009.00,      1008.95,      1008.95,      1008.95,      1008.95,                   100895.00,100, ,1,      1010.00,       950.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       998.00,       998.00,      1000.00,       998.00,      1000.00,                    62964.00,63, ,3,      1010.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       249.50,       250.00,       250.00,       250.00,       250.00,                   125000.00,500, ,7,       260.00,       241.00
N,N1,0MOFSL26,SEC RE NCD SR II,      1010.00,      1010.00,      1010.00,      1010.00,      1010.00,                    50500.00,50, ,1,      1011.00,       860.00
N,N1,740IIFCL33,7.40% TAX FREETRI SRIII,      1162.02,      1160.00,      1170.00,      1160.00,      1170.00,                   410370.00,351, ,4,      1394.90,      1015.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       308.25,       308.03,       312.00,       308.03,       311.59,                   217783.57,699, ,4,       318.00,       295.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1012.00,      1013.00,      1013.00,      1013.00,      1013.00,                   146885.00,145, ,1,      1145.00,       972.00
N,N2,1075SCL33A,SEC RE NCD 10.75% SR XI,      1098.90,       952.00,      1099.10,       952.00,      1099.10,                     6811.10,7, ,2,      1200.00,       912.20
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1094.01,      1094.01,      1118.95,      1094.01,      1118.95,                   631517.50,570, ,5,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1136.84,      1136.00,      1136.30,      1134.50,      1135.36,                  1884145.95,1659, ,16,      1333.20,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       310.00,       308.02,       308.51,       308.02,       308.51,                    25599.47,83, ,3,       319.87,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1136.90,      1134.00,      1134.00,      1134.00,      1134.00,                    56700.00,50, ,1,      1170.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1099.99,      1099.00,      1106.99,      1091.00,      1091.15,                  5944767.50,5402, ,36,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1144.51,      1139.50,      1140.00,      1136.00,      1136.00,                    47808.00,42, ,4,      1174.00,      1062.20
N,N2,9MMFSML,9.00% UNSECURED NCD,      1026.00,      1026.00,      1028.99,      1026.00,      1026.10,                   903221.25,880, ,50,      1131.00,       996.00
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       412.00,       411.00,       411.00,       411.00,       411.00,                    61239.00,149, ,3,       439.00,       392.00
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       250.30,       250.30,       250.30,       250.00,       250.00,                     5003.00,20, ,2,       266.50,       240.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       978.61,       990.00,       990.00,       980.00,       980.50,                   216670.00,221, ,5,      1018.99,       933.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,       985.66,       995.00,       995.00,       992.00,       992.00,                    53580.00,54, ,7,      1009.80,       967.50
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       934.00,       934.00,       934.00,       934.00,       934.00,                   387610.00,415, ,3,      1040.00,       902.00
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1003.96,      1012.00,      1012.00,      1005.55,      1005.55,                   104586.10,104, ,5,      1050.09,       951.00
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,      1018.00,      1018.00,      1018.00,      1018.00,      1018.00,                    30540.00,30, ,1,      1080.00,       930.00
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1293.00,      1293.00,      1293.00,      1293.00,      1293.00,                   129300.00,100, ,1,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1007.00,      1007.00,      1007.00,      1007.00,      1007.00,                    56392.00,56, ,1,      1018.00,       990.00
N,N4,945IFSL25,SEC RE NCD 9.45% SR.I,       985.00,       985.00,       995.00,       985.00,       995.00,                   109350.00,110, ,2,      1170.00,       941.00
N,N5,1025NFL25,SEC RE NCD 10.25% SR.II,      1000.00,      1000.00,      1005.00,       993.00,       998.00,                    44941.00,45, ,5,      1180.00,       931.35
N,N5,10CAGL27,SEC RE NCD 10% SR. V,      1018.00,      1025.00,      1025.00,      1025.00,      1025.00,                    23575.00,23, ,2,      1060.00,       888.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1095.00,      1081.01,      1085.02,      1081.01,      1085.02,                    55135.52,51, ,2,      1154.98,      1065.00
N,N5,81ABFL33,SEC RE NCD 8.10% SR VI,      1072.40,      1072.80,      1072.80,      1067.00,      1071.83,                   321550.00,300, ,6,      1125.00,       993.00
N,N5,830PFCL27,8.30% TAX FREE NCD,      1138.00,      1131.00,      1138.00,      1131.00,      1138.00,                   614240.00,540, ,6,      1173.00,      1054.00
N,N5,850NHAI29,8.50% TAX FREE TR I S IIA,      1184.00,      1179.00,      1179.00,      1179.00,      1179.00,                     1179.00,1, ,1,      1252.00,      1003.66
N,N5,935LTF29,SE RE NCD 9.35% SR.V OP2,      1085.00,      1089.99,      1099.00,      1089.99,      1090.00,                   341313.05,313, ,5,      1150.00,      1032.00
