Confirmed list of securities to be auctioned in A 2024162 to be held on Aug 29 2024.

Sr No,Symbol,Series,Total Qty
1,AAREYDRUGS,EQ,26
2,AARTIIND,EQ,50
3,ABB,EQ,15
4,ABFRL,EQ,100
5,ADFFOODS,EQ,400
6,ADROITINFO,EQ,30
7,AGSTRA,EQ,288
8,AJOONI,EQ,22490
9,AKSHAR,EQ,199538
10,AKUMS,EQ,115
11,ALOKINDS,EQ,7503
12,AMBUJACEM,EQ,1
13,APLAPOLLO,EQ,1
14,ARVINDFASN,EQ,1
15,AWFIS,EQ,1
16,BAJAJHIND,EQ,2001
17,BAJFINANCE,EQ,20
18,BALKRISHNA,EQ,2000
19,BANDHANBNK,EQ,6
20,BDL,EQ,25
21,BEL,EQ,3
22,BEPL,EQ,100
23,BFUTILITIE,EQ,1
24,BODALCHEM,EQ,3
25,BOMDYEING,EQ,400
26,BSE,EQ,5
27,CANBK,EQ,500
28,CASTROLIND,EQ,999
29,CDSL,EQ,25538
30,CENTRALBK,EQ,30
31,CENTUM,EQ,4
32,CERA,EQ,2
33,CESC,EQ,2499
34,CHALET,EQ,1
35,CHENNPETRO,EQ,50
36,COCHINSHIP,EQ,3
37,COLPAL,EQ,3
38,CYBERTECH,EQ,50
39,DABUR,EQ,267
40,DALBHARAT,EQ,14
41,DATAMATICS,EQ,31
42,DBREALTY,EQ,50
43,DCAL,EQ,50
44,DHUNINV,EQ,5
45,DUCON,EQ,38518
46,EDELWEISS,EQ,30
47,EFFWA,SM,3200
48,EGOLD,EQ,7
49,ELIN,EQ,5
50,EMBDL,EQ,35
51,ENGINERSIN,EQ,77
52,FACT,EQ,10
53,FCSSOFT,EQ,779
54,FMNL,EQ,16935
55,GANESHBE,EQ,500
56,GARFIBRES,EQ,21
57,GATECH,EQ,20
58,GESHIP,EQ,88
59,GICRE,EQ,150
60,GMMPFAUDLR,EQ,165
61,GOKUL,EQ,2
62,GREAVESCOT,EQ,2000
63,GREENPANEL,EQ,100
64,GREENPOWER,EQ,700
65,GSPL,EQ,500
66,HAL,EQ,36
67,HCLTECH,EQ,5
68,HDFCSILVER,EQ,807
69,HERANBA,EQ,61
70,HEXATRADEX,EQ,69
71,HIMATSEIDE,EQ,100
72,HINDWAREAP,EQ,5
73,HOMEFIRST,EQ,1
74,HTMEDIA,EQ,10
75,IDEA,EQ,11802
76,IEX,EQ,12
77,IIFLSEC,EQ,1
78,INDIACEM,EQ,10
79,INDIANB,EQ,1
80,INDOTHAI,EQ,1653
81,INDUSINDBK,EQ,25
82,INDUSTOWER,EQ,863
83,INVENTURE,EQ,1547995
84,IOC,EQ,1
85,IRCTC,EQ,5
86,IREDA,EQ,5
87,ITC,EQ,1808
88,JCHAC,EQ,1
89,JHS,EQ,8
90,JIOFIN,EQ,2000
91,JPPOWER,EQ,500
92,KEC,EQ,1
93,KRONOX,EQ,25
94,LICMFGOLD,EQ,6
95,LIKHITHA,EQ,40
96,LINC,EQ,1
97,LIQUIDBEES,EQ,1
98,LOWVOLIETF,EQ,110
99,LT,EQ,24
100,LTFOODS,EQ,2
101,LTIM,EQ,4
102,LXCHEM,EQ,350
103,LYKALABS,EQ,144
104,MAGNUM,EQ,10
105,MAHASTEEL,EQ,2
106,MAZDA,EQ,5
107,MAZDOCK,EQ,25
108,MINDSPACE,RR,974
109,MMTC,EQ,75
110,MODIRUBBER,EQ,169
111,MOREPENLAB,EQ,2000
112,MOTHERSON,EQ,200
113,MOTILALOFS,EQ,165
114,MRPL,EQ,2000
115,MSPL,EQ,1
116,NATCOPHARM,EQ,10
117,NEPHROCARE,SM,1600
118,NIITLTD,EQ,200
119,NITIRAJ,EQ,889
120,NV20,EQ,10
121,OIL,EQ,104
122,OLAELEC,EQ,195
123,ORIENTCER,EQ,50
124,PAYTM,EQ,10
125,PEL,EQ,4
126,PFC,EQ,100
127,PFS,EQ,100
128,PNB,EQ,1566
129,PNBHOUSING,EQ,10
130,POLYCAB,EQ,10
131,PRAKASH,EQ,100
132,PRECAM,EQ,867
133,PRECWIRE,EQ,1
134,PRESTIGE,EQ,10
135,PRITIKA,SM,10000
136,PRITIKAUTO,EQ,8
137,RAILTEL,EQ,25
138,RAYMOND,EQ,25
139,RCF,EQ,300
140,REFEX,EQ,1
141,RUCHINFRA,EQ,1153
142,RUPA,EQ,1
143,RUSHIL,EQ,10
144,RVNL,EQ,55
145,SADHNANIQ,EQ,500
146,SAIFL,SM,800
147,SAMBHAAV,EQ,1
148,SANDHAR,EQ,22
149,SASTASUNDR,EQ,100
150,SCI,EQ,49
151,SHAILY,EQ,1
152,SHALBY,EQ,345
153,SHILPAMED,EQ,1
154,SHRIRAMPPS,EQ,100
155,SILINV,EQ,1
156,SILVER,EQ,300
157,SINDHUTRAD,EQ,6165
158,SOBHAPP,E1,22
159,SPENCERS,EQ,1001
160,STARHEALTH,EQ,2285
161,SUPERHOUSE,EQ,1
162,SUZLON,EQ,1000
163,SYMPHONY,EQ,1
164,SYNGENE,EQ,50
165,TATACONSUM,EQ,1
166,TATAINVEST,EQ,62
167,TATAMTRDVR,EQ,300
168,TATASTEEL,EQ,268
169,TATATECH,EQ,100
170,TCS,EQ,6
171,TECHM,EQ,108
172,THANGAMAYL,EQ,56
173,TIINDIA,EQ,2
174,TIMKEN,EQ,1
175,TNPETRO,EQ,498
176,TOKYOPLAST,EQ,2679
177,TRENT,EQ,170
178,UFLEX,EQ,247
179,ULTRACEMCO,EQ,43
180,UMAEXPORTS,EQ,176
181,VAISHALI,EQ,50
182,VAKRANGEE,EQ,49999
183,VARDMNPOLY,EQ,17719
184,VISHWARAJ,EQ,200
185,VLEGOV,EQ,1
186,WONDERLA,EQ,1
187,ZYDUSLIFE,EQ,62
