Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29082024,1860483912,0002488
Trade Date <29-AUG-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,50,50,100.00
20,2,1003ICCL28,NX,6,6,100.00
20,3,1003ISFL28,N4,221,211,95.48
20,4,1015ECL29,NR,138,120,86.96
20,5,1018GS2026,GS,101,101,100.00
20,6,1025NFL25,N5,45,45,100.00
20,7,1025SCL34,Z8,23,23,100.00
20,8,1025SCL34A,ZT,104,104,100.00
20,9,1030ICCL28,NM,2,1,50.00
20,10,1035UCL26,NA,101,101,100.00
20,11,1040UCL25,N4,54,50,92.59
20,12,1049DLS25A,Y5,41,41,100.00
20,13,1050NFL26,N7,10,10,100.00
20,14,1050UCL25,N7,175,175,100.00
20,15,105IIFL29,N7,74,74,100.00
20,16,105UCL2026,NB,8,5,62.50
20,17,1065NFL27,NC,502,502,100.00
20,18,1075SCL33A,N2,7,7,100.00
20,19,10CAGL27,N5,23,23,100.00
20,20,10IIFL28,N4,415,415,100.00
20,21,10IIFL28A,NE,800,800,100.00
20,22,10IIFL29,N6,210,210,100.00
20,23,10NFL25,N9,6,4,66.67
20,24,10NIDO26,N6,120,120,100.00
20,25,10SCL30A,BV,24,10,41.67
20,26,1119NFL27,ND,842,489,58.08
20,27,182D050924,TB,14100,14100,100.00
20,28,182D051224,TB,200,200,100.00
20,29,182D060225,TB,1800,1800,100.00
20,30,182D090125,TB,200,200,100.00
20,31,182D141124,TB,100,100,100.00
20,32,182D170125,TB,100,100,100.00
20,33,182D181024,TB,100,100,100.00
20,34,182D230125,TB,100,100,100.00
20,35,182D261224,TB,200,100,50.00
20,36,182D300125,TB,100,100,100.00
20,37,20MICRONS,EQ,225623,121467,53.84
20,38,360ONE,EQ,346121,211505,61.11
20,39,364D031024,TB,10000,10000,100.00
20,40,364D090125,TB,50400,50000,99.21
20,41,364D100725,TB,100,100,100.00
20,42,364D120924,TB,3400,3400,100.00
20,43,364D211124,TB,300,300,100.00
20,44,364D240725,TB,200000,200000,100.00
20,45,3IINFOLTD,EQ,940126,505082,53.72
20,46,3MINDIA,EQ,2822,1299,46.03
20,47,522GS2025,GS,419,219,52.27
20,48,563GS2026,GS,1,1,100.00
20,49,574GS2026,GS,3500,3500,100.00
20,50,579GS2030,GS,1,1,100.00
20,51,5PAISA,EQ,65174,30582,46.92
20,52,63MOONS,EQ,85133,52214,61.33
20,53,654GS2032,GS,1,1,100.00
20,54,664GS2035,GS,3,3,100.00
20,55,667GS2050,GS,5004,5004,100.00
20,56,676GS2061,GS,1,1,100.00
20,57,689GS2025,GS,100,100,100.00
20,58,68GS2060,GS,1039,1039,100.00
20,59,695GS2061,GS,301,301,100.00
20,60,697GR2034,GS,200,200,100.00
20,61,699GS2026,GS,401,400,99.75
20,62,699GS2051,GS,1,1,100.00
20,63,702GS2027,GS,100,100,100.00
20,64,702GS2031,GS,1000,1000,100.00
20,65,704GS2029,GS,100,100,100.00
20,66,706GS2028,GS,174315,174315,100.00
20,67,710GS2029,GS,21521,19465,90.45
20,68,717GS2028,GS,200,100,50.00
20,69,717GS2030,GS,50000,50000,100.00
20,70,718GS2033,GS,52001,52000,100.00
20,71,718GS2037,GS,25602,25601,100.00
20,72,71GS2034,GS,350,350,100.00
20,73,725GS2063,GS,43104,43104,100.00
20,74,726GS2032,GS,7000,7000,100.00
20,75,728IRFC30,NG,20,20,100.00
20,76,729IRFC26,NN,770,590,76.62
20,77,729NHAI26,NC,885,885,100.00
20,78,732GS2030,GS,600,400,66.67
20,79,732IRFC25,NI,28,14,50.00
20,80,733GS2026,GS,681,681,100.00
20,81,734GS2064,GS,11100,6300,56.76
20,82,736GS2052,GS,2,1,50.00
20,83,736NTPC25D,NB,156,156,100.00
20,84,737GS2028,GS,5898,5898,100.00
20,85,738GS2027,GS,117565,116746,99.30
20,86,738REC27TF,N2,570,570,100.00
20,87,739NHAI26,N8,1,1,100.00
20,88,73GS2053,GS,8454,5453,64.50
20,89,740IIFCL33,N1,351,351,100.00
20,90,741GS2036,GS,9752,9751,99.99
20,91,743REC35,NH,214,214,100.00
20,92,744AP33,SG,100,100,100.00
20,93,74GS2062,GS,22,22,100.00
20,94,750IRFC35,NK,360,360,100.00
20,95,751HUDCO28,N5,51,51,100.00
20,96,753IRFC30,NJ,969,675,69.66
20,97,754GS2036,GS,407545,344145,84.44
20,98,759GS2026,GS,199,102,51.26
20,99,764HUDCO31,N8,500,500,100.00
20,100,764NABAR31,N2,1659,1541,92.89
20,101,765TS39,SG,100,100,100.00
20,102,769HUDCO31,N9,1763,1763,100.00
20,103,769NHAI31,NE,202,202,100.00
20,104,76NHAI31,NA,506,442,87.35
20,105,772GS2049,GS,18,18,100.00
20,106,774IREDA31,N7,1187,1187,100.00
20,107,794TN32,SG,2000,2000,100.00
20,108,795GS2032,GS,1500,1500,100.00
20,109,79NHIT35,N1,699,699,100.00
20,110,79NHIT40,N2,83,83,100.00
20,111,79NHIT47,N3,149,149,100.00
20,112,801TCH25,N4,104,104,100.00
20,113,810IRFC27,N2,50,50,100.00
20,114,812REC27,NI,290,290,100.00
20,115,81ABFL33,N5,300,300,100.00
20,116,824GS2027,GS,300,300,100.00
20,117,824GS2033,GS,400,200,50.00
20,118,825IIFL25,N7,100,100,100.00
20,119,829LTF24,NL,670,665,99.25
20,120,82HUDCO27,N2,5402,4625,85.62
20,121,82IGT31,NJ,1498,1498,100.00
20,122,830NHAI27,N2,42,42,100.00
20,123,830PFCL27,N5,540,500,92.59
20,124,833SCFL24,YX,10,10,100.00
20,125,835IFL25,NV,78,78,100.00
20,126,83TCHF25,N6,60,54,90.00
20,127,840CIFCL28,N4,30,30,100.00
20,128,842IIFL26,NL,1503,1503,100.00
20,129,843IHFL29,NC,100,100,100.00
20,130,849NTPC25,N7,41649,39508,94.86
20,131,850NHAI29,N5,1,1,100.00
20,132,85IIFL24,NJ,55,55,100.00
20,133,85IIFL25,NO,405,405,100.00
20,134,865IFL28,NZ,243,201,82.72
20,135,865IIFL28,NS,280,250,89.29
20,136,865IRFC29,NA,360,310,86.11
20,137,865SCL26,N8,50,50,100.00
20,138,865TCAPS27,N8,398,357,89.70
20,139,866SCFL25,Y8,30,30,100.00
20,140,871REC28,N9,368,364,98.91
20,141,872MMFSL26,N1,145,145,100.00
20,142,875IIFL26,NM,300,300,100.00
20,143,875IIFL26A,NQ,180,180,100.00
20,144,875NHAI29,N6,1295,1295,100.00
20,145,876HUDCO28,ND,150,150,100.00
20,146,87LTF27,NH,199,181,90.95
20,147,885MOFSL26,N0,100,100,100.00
20,148,885TCAPS29,NC,200,200,100.00
20,149,888IRFC29,NE,380,380,100.00
20,150,888REC29,NF,10,10,100.00
20,151,889SCFL27,YC,5,5,100.00
20,152,88SCFL25,YZ,26,26,100.00
20,153,891IIFCL34,N4,100,100,100.00
20,154,891NTPC33,N6,1,1,100.00
20,155,892PFCL33,N8,20,20,100.00
20,156,894SCL24,ZR,36,16,44.44
20,157,897MOFSL29,N4,56,56,100.00
20,158,898LTF29,N7,79,72,91.14
20,159,901HUDCO34,NE,326,250,76.69
20,160,901NHB34,N6,53,50,94.34
20,161,903SFL28,YI,15,15,100.00
20,162,905SC24,ZB,34,34,100.00
20,163,905SC24B,Z9,22,22,100.00
20,164,905SCL24,YV,60,60,100.00
20,165,910CAGL25,N7,112,96,85.71
20,166,91D031024,TB,700,700,100.00
20,167,91D050924,TB,100,100,100.00
20,168,91D071124,TB,1100,1100,100.00
20,169,91D101024,TB,600,600,100.00
20,170,91D120924,TB,400,300,75.00
20,171,91D190924,TB,100,100,100.00
20,172,91D260924,TB,100,100,100.00
20,173,91D311024,TB,5300,5200,98.11
20,174,920IIFLS26,N8,95,95,100.00
20,175,925ERFL28,N6,100,100,100.00
20,176,931SFL26,Z5,123,123,100.00
20,177,935LTF29,N5,313,311,99.36
20,178,945IFSL25,N4,110,110,100.00
20,179,948SCL26,N9,6,6,100.00
20,180,948SCL26A,NN,85,55,64.71
20,181,948SCL26I,AX,3,3,100.00
20,182,94IFCI25,NL,789,789,100.00
20,183,94SFL28,YL,580,512,88.28
20,184,950SCL23A,AP,10,10,100.00
20,185,957NIDO26,N5,294,262,89.12
20,186,965SCL25,AG,18,18,100.00
20,187,96IIFL28,N5,1802,1745,96.84
20,188,96IIFL28A,NF,2228,1748,78.46
20,189,96SFL24A,NB,25,24,96.00
20,190,971SCL28I,BC,5,5,100.00
20,191,975NFL25,N0,63,63,100.00
20,192,97SFL26,Z9,350,250,71.43
20,193,97SFL28,YS,1000,1000,100.00
20,194,97SFL29,YZ,75,75,100.00
20,195,980IFSL25,N5,60,50,83.33
20,196,985IIFL22,NC,50,50,100.00
20,197,99IFCI24,NH,1025,1025,100.00
20,198,9IIFL28,Y0,10,10,100.00
20,199,9MMFSML,N2,880,780,88.64
20,200,9PCHFL31A,NA,617,616,99.84
20,201,9SCL25,YM,2,2,100.00
20,202,9SCL26BA,NA,1,1,100.00
20,203,9TCAP28,N9,100,100,100.00
20,204,AAATECH,EQ,56033,35777,63.85
20,205,AADHARHFC,EQ,1253683,671762,53.58
20,206,AAREYDRUGS,EQ,955565,572773,59.94
20,207,AARON,EQ,10018,2991,29.86
20,208,AARTECH,EQ,270142,138542,51.28
20,209,AARTIDRUGS,EQ,592811,208950,35.25
20,210,AARTIIND,EQ,1466232,508179,34.66
20,211,AARTIPHARM,EQ,2828660,384038,13.58
20,212,AARTISURF,EQ,14698,8756,59.57
20,213,AARVI,EQ,14401,6240,43.33
20,214,AATMAJ,SM,30000,22000,73.33
20,215,AAVAS,EQ,169274,73887,43.65
20,216,ABAN,EQ,201598,101180,50.19
20,217,ABB,EQ,261097,111114,42.56
20,218,ABBOTINDIA,EQ,16866,4980,29.53
20,219,ABCAPITAL,EQ,5774279,2991940,51.81
20,220,ABDL,EQ,1292909,838641,64.86
20,221,ABFRL,EQ,6357931,3622372,56.97
20,222,ABGSEC,EQ,5,5,100.00
20,223,ABINFRA,SM,24000,24000,100.00
20,224,ABSLAMC,EQ,230310,117689,51.10
20,225,ABSLBANETF,EQ,100245,93074,92.85
20,226,ABSLLIQUID,EQ,1865,1011,54.21
20,227,ABSLNN50ET,EQ,42698,37824,88.58
20,228,ABSLPSE,EQ,424102,324659,76.55
20,229,ABSMARINE,SM,170000,112000,65.88
20,230,ACC,EQ,552439,300173,54.34
20,231,ACCELYA,EQ,9506,5308,55.84
20,232,ACCENTMIC,SM,26500,18500,69.81
20,233,ACCORD,SM,2000,2000,100.00
20,234,ACE,EQ,185274,85852,46.34
20,235,ACEINTEG,EQ,17877,8912,49.85
20,236,ACI,EQ,312229,168707,54.03
20,237,ACL,EQ,54516,34344,63.00
20,238,ACLGATI,EQ,2048993,572478,27.94
20,239,ACSAL,SM,66000,63000,95.45
20,240,ADANIENSOL,EQ,6514855,3945281,60.56
20,241,ADANIENT,EQ,1853966,747068,40.30
20,242,ADANIGREEN,EQ,534410,251583,47.08
20,243,ADANIPORTS,EQ,3359850,1823409,54.27
20,244,ADANIPOWER,EQ,4661301,1770950,37.99
20,245,ADFFOODS,EQ,2253284,644068,28.58
20,246,ADL,EQ,11670,5157,44.19
20,247,ADORWELD,EQ,14918,9242,61.95
20,248,ADROITINFO,EQ,120662,48407,40.12
20,249,ADROITPP1,E1,17231,15471,89.79
20,250,ADSL,EQ,3942288,813601,20.64
20,251,ADVANIHOTR,EQ,74691,36634,49.05
20,252,ADVENZYMES,EQ,264197,124615,47.17
20,253,AEGISLOG,EQ,550984,462475,83.94
20,254,AEROFLEX,EQ,872532,433237,49.65
20,255,AESTHETIK,ST,248000,246000,99.19
20,256,AETHER,EQ,24564,13490,54.92
20,257,AFFLE,EQ,191512,78380,40.93
20,258,AFIL,EQ,754872,405988,53.78
20,259,AGARIND,EQ,48282,27892,57.77
20,260,AGARWALFT,ST,6000,6000,100.00
20,261,AGI,EQ,255333,131213,51.39
20,262,AGIIL,EQ,6410,2628,41.00
20,263,AGNI,SM,62500,42500,68.00
20,264,AGRITECH,EQ,28360,18085,63.77
20,265,AGROPHOS,EQ,38913,16656,42.80
20,266,AGSTRA,EQ,925450,418825,45.26
20,267,AHL,EQ,515785,119134,23.10
20,268,AHLEAST,EQ,8259,5749,69.61
20,269,AHLUCONT,EQ,91149,37620,41.27
20,270,AIAENG,EQ,61243,45865,74.89
20,271,AIIL,EQ,85293,45844,53.75
20,272,AILIMITED,ST,21000,21000,100.00
20,273,AIMTRON,ST,53600,49600,92.54
20,274,AIROLAM,EQ,7861,2818,35.85
20,275,AIRTELPP,E1,435905,336862,77.28
20,276,AISL,SM,1200,1200,100.00
20,277,AJANTPHARM,EQ,411629,127766,31.04
20,278,AJMERA,EQ,17486,9744,55.72
20,279,AJOONI,EQ,3638114,2279381,62.65
20,280,AKANKSHA,ST,24000,20000,83.33
20,281,AKASH,EQ,53087,18153,34.19
20,282,AKG,EQ,163515,129152,78.98
20,283,AKI,EQ,48970,32890,67.16
20,284,AKIKO,SM,11200,9600,85.71
20,285,AKSHAR,EQ,6280597,3762502,59.91
20,286,AKSHARCHEM,EQ,6317,3798,60.12
20,287,AKSHOPTFBR,EQ,223989,141423,63.14
20,288,AKUMS,EQ,363781,69983,19.24
20,289,AKZOINDIA,EQ,11246,4491,39.93
20,290,ALANKIT,EQ,2056919,789905,38.40
20,291,ALBERTDAVD,EQ,209367,66168,31.60
20,292,ALEMBICLTD,EQ,1283961,584721,45.54
20,293,ALICON,EQ,30261,15314,50.61
20,294,ALKALI,EQ,30145,17902,59.39
20,295,ALKEM,EQ,198586,94494,47.58
20,296,ALKYLAMINE,EQ,42692,18074,42.34
20,297,ALLCARGO,EQ,20451956,4073281,19.92
20,298,ALLETEC,SM,75600,54000,71.43
20,299,ALLSEC,EQ,30727,14987,48.77
20,300,ALOKINDS,EQ,32913510,5729839,17.41
20,301,ALPA,EQ,337685,142001,42.05
20,302,ALPEXSOLAR,ST,264400,234400,88.65
20,303,ALPHA,EQ,819500,518526,63.27
20,304,ALPHAETF,EQ,947955,812488,85.71
20,305,ALPL30IETF,EQ,2022019,1589932,78.63
20,306,ALUWIND,ST,51000,51000,100.00
20,307,AMBER,EQ,538395,329454,61.19
20,308,AMBEY,SM,82000,56000,68.29
20,309,AMBICAAGAR,EQ,122178,38037,31.13
20,310,AMBIKCO,EQ,27096,14026,51.76
20,311,AMBUJACEM,EQ,6301579,3386125,53.73
20,312,AMDIND,EQ,34148,24096,70.56
20,313,AMEYA,SM,28000,18000,64.29
20,314,AMIORG,EQ,195328,79425,40.66
20,315,AMJUMBO,SM,56000,40000,71.43
20,316,AMNPLST,EQ,32466,15840,48.79
20,317,AMRUTANJAN,EQ,84744,43138,50.90
20,318,ANANDRATHI,EQ,26155,20754,79.35
20,319,ANANTRAJ,EQ,1238789,690268,55.72
20,320,ANDHRAPAP,EQ,55250,32216,58.31
20,321,ANDHRSUGAR,EQ,536598,232725,43.37
20,322,ANGELONE,EQ,462128,164628,35.62
20,323,ANLON,ST,6000,6000,100.00
20,324,ANNAPURNA,SM,364000,238000,65.38
20,325,ANTGRAPHIC,EQ,409717,409717,100.00
20,326,ANUP,EQ,59652,33114,55.51
20,327,ANURAS,EQ,37217,19258,51.75
20,328,APARINDS,EQ,166926,49435,29.61
20,329,APCL,EQ,11196,6120,54.66
20,330,APCOTEXIND,EQ,41133,21340,51.88
20,331,APEX,EQ,233019,115046,49.37
20,332,APLAPOLLO,EQ,718767,419540,58.37
20,333,APLLTD,EQ,342248,225950,66.02
20,334,APOLLO,EQ,3776193,1855463,49.14
20,335,APOLLOHOSP,EQ,659960,282398,42.79
20,336,APOLLOPIPE,EQ,110473,56802,51.42
20,337,APOLLOTYRE,EQ,2589238,1069957,41.32
20,338,APOLSINHOT,EQ,2519,1740,69.08
20,339,APRAMEYA,SM,86000,58000,67.44
20,340,APS,ST,58500,47500,81.20
20,341,APTECHT,EQ,554271,213916,38.59
20,342,APTUS,EQ,2067984,641835,31.04
20,343,ARABIAN,SM,8000,6000,75.00
20,344,ARCHIES,EQ,70851,48160,67.97
20,345,ARE&M,EQ,392107,234397,59.78
20,346,ARHAM,SM,16000,14000,87.50
20,347,ARIES,EQ,140593,64387,45.80
20,348,ARIHANTACA,SM,1600,1600,100.00
20,349,ARIHANTCAP,EQ,413307,197768,47.85
20,350,ARIHANTSUP,EQ,37558,25643,68.28
20,351,ARISTO,SM,8000,4800,60.00
20,352,ARMANFIN,EQ,57741,36455,63.14
20,353,AROGRANITE,EQ,44845,26431,58.94
20,354,ARROWGREEN,EQ,102762,49528,48.20
20,355,ARTEMISMED,EQ,154041,85508,55.51
20,356,ARVIND,EQ,358904,215918,60.16
20,357,ARVINDFASN,EQ,2265618,1488441,65.70
20,358,ARVSMART,EQ,19772,10037,50.76
20,359,ASAHIINDIA,EQ,75335,16133,21.42
20,360,ASAL,EQ,45633,23790,52.13
20,361,ASALCBR,EQ,76827,41921,54.57
20,362,ASCOM,ST,500,500,100.00
20,363,ASHALOG,SM,158000,107000,67.72
20,364,ASHAPURMIN,EQ,156404,98712,63.11
20,365,ASHIANA,EQ,127535,77333,60.64
20,366,ASHOKA,EQ,687635,283509,41.23
20,367,ASHOKAMET,EQ,91277,60224,65.98
20,368,ASHOKLEY,EQ,10575592,4061503,38.40
20,369,ASIANENE,EQ,346878,174706,50.37
20,370,ASIANHOTNR,EQ,948,563,59.39
20,371,ASIANPAINT,EQ,849866,423891,49.88
20,372,ASIANTILES,EQ,1952614,805274,41.24
20,373,ASKAUTOLTD,EQ,255161,124990,48.98
20,374,ASMS,EQ,675009,424687,62.92
20,375,ASPINWALL,EQ,23509,10427,44.35
