Sr. No,Symbol,Series,Security Name,From,To
1,GUJAPOLLO,BE,GUJARAT APOLLO INDUSTRIES LIMITED,10,5
2,JETFREIGHT,BE,JET FREIGHT LOGISTICS LIMITED,10,5
3,MAHASTEEL,BE,MAHAMAYA STEEL INDUSTRIES LIMITED,10,5
4,AVROIND,EQ,AVRO INDIA LIMITED,20,10
5,DELPHIFX,BE,DELPHI WORLD MONEY LIMITED,5,2
6,GLFL,BE,GUJARAT LEASE FINANCING LIMITED,5,2
