Latency in microseconds observed for '10-SEP-2024'
Segment,Min,Mean,50%ile,90%ile,99%ile,Max,No. of Order Messages (Million msgs)
CM,45.645,269.664,66.352,148.555,505.146,885854,702.95Mmsgs

"Note :- Latency is measured as the complete round trip for an order message (includes new, modification and cancel) within exchange trading infrastructure wall to wall (includes network and application firewalls to the matching engine and back)"
