Confirmed list of securities to be auctioned in A 2024171 to be held on Sep 11 2024.

Sr No,Symbol,Series,Total Qty
177,ULTRACEMCO,EQ,30
178,UNIECOM,EQ,400
179,VALIANTORG,EQ,2
180,VEDL,EQ,1729
181,VIKASECO,EQ,2861
182,VIPIND,EQ,200
183,VRAJ,EQ,12
184,WALCHANNAG,EQ,1
185,WINDMACHIN,EQ,804
186,XELPMOC,EQ,3
187,YASHOPTICS,SM,22400
188,YESBANK,EQ,4
189,ZAGGLE,EQ,1
190,ZEEL,EQ,400
191,ZOTA,EQ,1
192,ZUARI,EQ,30
193,ZYDUSLIFE,EQ,104
