MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,BI,IBHF25B,SEC RE NCD SR III,       980.00,       982.20,       982.20,       980.00,       980.00,                     9819.80,10, ,2,      1080.00,       930.00
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       975.00,       995.00,      1000.00,       995.00,       999.86,                    99865.00,100, ,4,      1000.00,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1025.00,      1035.00,      1035.00,      1026.01,      1026.22,                   138934.84,135, ,6,      1184.40,       901.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       960.00,       983.99,       983.99,       983.99,       983.99,                      983.99,1, ,1,      1050.00,       933.01
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       995.95,       995.95,       995.95,       995.95,       995.95,                     9959.50,10, ,1,      1007.00,       960.49
N,N0,9ICCL23A,SEC RE NCD 8.25% SR.I,       998.00,       998.00,       998.00,       982.05,       982.05,                    32854.25,33, ,3,      1075.00,       978.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       254.95,       248.58,       250.00,       248.58,       248.58,                    30196.04,121, ,3,       265.98,       242.78
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       303.10,       303.10,       304.45,       302.56,       303.02,                   774290.67,2556, ,21,       316.90,       295.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       250.00,       243.75,       250.00,       243.75,       250.00,                    29143.75,117, ,5,       263.74,       240.00
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1097.80,      1104.89,      1104.89,      1098.55,      1098.55,                   110172.00,100, ,3,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1134.00,      1132.70,      1132.70,      1130.00,      1130.00,                    23732.70,21, ,2,      1215.90,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       304.36,       304.00,       305.50,       304.00,       305.50,                   332611.50,1092, ,9,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1119.91,      1122.00,      1122.00,      1116.50,      1122.00,                  4508341.45,4020, ,13,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1090.64,      1091.00,      1091.00,      1091.00,      1091.00,                    12001.00,11, ,1,      1209.99,      1060.00
N,N2,830CIFC26,SEC RE NCD 8.30% SR.III,      1010.00,      1000.00,      1003.00,      1000.00,      1003.00,                    75104.75,75, ,6,      1224.00,       990.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1129.47,      1130.00,      1130.00,      1126.60,      1127.21,                   240172.25,213, ,10,      1177.00,      1062.20
N,N2,957ISFL26,SEC RE NCD 9.57% SR 3,       980.00,       962.00,       979.00,       952.00,       960.25,                   163619.00,171, ,6,      1009.00,       927.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1074.15,      1085.00,      1085.10,      1085.00,      1085.01,                   393862.50,363, ,8,      1131.00,      1011.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       250.00,       243.75,       250.00,       243.75,       249.41,                    29133.79,117, ,4,       262.98,       241.80
N,N3,760PFCL35,7.60% TAX FREE NCD,      1234.39,      1234.00,      1234.00,      1213.41,      1215.98,                   107006.57,88, ,2,      1279.84,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       407.00,       407.00,       411.00,       407.00,       407.40,                   326076.60,800, ,7,       428.46,       392.00
N,N3,94NFL24,SEC RE NCD 9.40% SR. III,       998.03,       998.00,       998.00,       998.00,       998.00,                    48902.00,49, ,1,      1011.00,       901.00
N,N3,BILNCD2021,UNSEC RED NCD 5.50%,        30.18,        30.28,        30.33,        30.23,        30.24,                   191033.99,6313, ,55,        30.97,        25.00
N,N3,CIFCZC26A,SEC RE NCD SR.IV,      1045.00,      1045.00,      1045.00,      1045.00,      1045.00,                    10450.00,10, ,1,      1085.00,      1000.00
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       249.07,       242.85,       249.13,       242.85,       249.10,                     8363.24,34, ,3,       268.55,       218.00
N,N3,M&MFIN,UNSECURED NCD,      1980.00,      1980.00,      1980.00,      1980.00,      1980.00,                   148500.00,75, ,1,      2244.00,      1728.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,      1000.00,       997.50,       997.50,       997.50,       997.50,                      997.50,1, ,1,      1018.99,       960.00
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       986.02,       989.00,       989.00,       989.00,       989.00,                     9890.00,10, ,1,      1085.00,       937.00
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1101.00,      1103.00,      1103.00,      1103.00,      1103.00,                    11030.00,10, ,1,      1169.90,      1050.50
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1001.99,      1001.99,      1003.00,      1001.99,      1003.00,                   160419.89,160, ,8,      1100.01,       951.00
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,       995.99,       999.00,       999.00,       996.00,       996.00,                    49830.00,50, ,5,      1070.00,       995.00
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1285.30,      1277.77,      1277.77,      1277.05,      1277.05,                   127708.60,100, ,2,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1012.50,      1010.00,      1012.40,       996.00,      1006.00,                  1758353.50,1752, ,21,      1015.00,       996.00
