1,AARTIPHARM,INE0LRU01027,607.65,20
2,HEALTHIETF,INF109KC1Q72,121.99,20
3,JLHL,INE682M01012,1238.7,20
4,DPSCLTD,INE360C01024,17.2,23.27
5,PONNIERODE,INE838E01017,427.25,20
6,DEEPAKNTR,INE288B01029,2448.45,20
7,THANGAMAYL,INE085J01014,1242.3,20
8,NAVNETEDUL,INE060A01024,157.9,20
9,TVSSCS,INE395N01027,168.75,20
10,RELINFRA,INE036A01016,172.35,26.51
11,NFL,INE870D01012,100.3,20.45
12,PROZONER,INE195N01013,31.7,23.29
13,JAYAGROGN,INE785A01026,240.8,20
14,MARUTI,INE585B01010,12497.65,9
15,SWANENERGY,INE665A01038,582.5,22.88
16,ALBERTDAVD,INE155C01010,1170.8,20
17,ASAHISONG,INE228I01012,359.35,20
18,KMSUGAR,INE157H01023,37.5,22.8
19,ASHIMASYN,INE440A01010,23.3,25.22
20,SIGIND,INE529F01035,83.75,22.69
21,ESG,INF769K01GS9,37.66,20
22,YUKEN,INE384C01016,1269.55,20
23,RAJESHEXPO,INE343B01030,300.65,20
24,IGPL,INE204A01010,485.9,20
25,BLUESTARCO,INE472A01039,1569.75,20
26,SGBJAN29IX,IN0020200377,7270,10
27,ITI,INE248A01017,304.75,25.43
28,RUSTOMJEE,INE263M01029,713.05,20
29,BECTORFOOD,INE495P01012,1276.75,20
30,SGBMAR25,IN0020160126,7300,10
31,MOVALUE,INF247L01BE5,99.36,20
32,INDIAGLYCO,INE560A01015,783,20
33,MIDQ50ADD,INF740KA1QL0,223.58,20
34,TRIGYN,INE948A01012,112.8,20.44
35,VSTTILLERS,INE764D01017,3392.4,20
36,SGBSEP27,IN0020190115,7270,10
37,SGBNOV25VI,IN0020170083,7170,10
38,RECLTD,INE020B01018,541.1,20
39,AXISCETF,INF846K016C7,107.07,20
40,IDFNIFTYET,INF194KA1U07,240.03,8.34
41,SGBAUG27,IN0020190107,7275,10
42,VERANDA,INE0IQ001011,170.5,21.52
43,JUBLINDS,INE645L01011,1110.55,22.38
44,PASUPTAC,INE818B01023,37,20.88
45,CENTRUM,INE660C01027,41.95,24.91
46,UCAL,INE139B01016,170.25,20
47,SGBMAY26,IN0020180033,7300,10
48,BLUEJET,INE0KBH01020,364.35,20
49,FLUOROCHEM,INE09N301011,3217.8,20
50,DHUNINV,INE320L01011,1179.7,21.72
51,GSEC10IETF,INF109KC18O0,229.45,10
52,STARPAPER,INE733A01018,228.95,20
53,GOLDCASE,INF0R8F01042,11.77,20
54,CHEMPLASTS,INE488A01050,485,20
55,PAGEIND,INE761H01022,35630.25,20
56,GOKULAGRO,INE314T01025,150.55,20
57,RUSHIL,INE573K01017,319,20
58,EICHERMOT,INE066A01021,4681.75,10.17
59,VISHNU,INE270I01022,295.9,20
60,GUJALKALI,INE186A01019,808.85,20
61,NMDC,INE584A01023,265,20
62,KIRLOSENG,INE146L01010,1204.15,20
63,DHANI,INE274G01010,46.1,23.86
64,PNC,INE392B01011,58.75,24.76
65,MOIL,INE490G01020,437.4,20
66,NIFMID150,INF789F1AYX9,190.6,10.04
67,ANANTRAJ,INE242C01024,376.1,20
68,CREATIVE,INE985W01018,778.85,20
69,TIINDIA,INE974X01010,3765.1,20
70,SENSEXIETF,INF346A01034,823.21,7.99
71,CHAMBLFERT,INE085A01013,403.85,20
72,PLASTIBLEN,INE083C01022,263.15,20
73,KIRLPNU,INE811A01020,1230.6,20
74,INFRAIETF,INF109KC16E5,87.26,20
75,SGBNOV25,IN0020170091,7290,10
76,RUCHIRA,INE803H01014,125,20
77,TRU,INE615R01029,61.8,24.12
78,JSWHL,INE824G01012,6222.8,20
79,HSCL,INE019C01026,348.5,20
80,RCF,INE027A01015,144.35,20
81,COMMOIETF,INF109KC19O8,87.98,20
82,NATHBIOGEN,INE448G01010,190.25,20
83,SANDHAR,INE278H01035,503.8,20
84,NCC,INE868B01028,273.55,20.11
85,KECL,INE134B01017,197.7,25.94
86,LORDSCHLO,INE846D01012,119.85,100
87,STOVEKRAFT,INE00IN01015,470.45,20
88,MEDICAMEQ,INE646B01010,521.8,20.17
89,AXISHCETF,INF846K01Z12,121.53,20
90,VENUSPIPES,INE0JA001018,2140.5,20
91,TITAN,INE280A01028,3333.9,9
92,IFGLEXPOR,INE133Y01011,694.3,21.58
93,BASF,INE373A01013,4622.55,20
94,TV18BRDCST,INE886H01027,42.8,20
95,SIL,INE173A01025,22.4,20
96,DJML,INE0B1K01014,300.05,100
97,NIFTYIETF,INF109K012R6,246.95,6
98,NAHARCAP,INE049I01012,292.2,20
99,HDFCBANK,INE040A01034,1460.25,9
100,HINDALCO,INE038A01020,653.35,12.74
101,LIQUIDBEES,INF732E01037,1000,10
102,JPOLYINVST,INE147P01019,677.9,21.78
103,ATAM,INE09KD01013,208.05,100
104,POWERINDIA,INE07Y701011,11238.6,20
105,TATACONSUM,INE192A01025,1099.75,9.03
106,SUBEXLTD,INE754A01055,29.3,22.88
107,VHL,INE701A01023,3036.1,20
108,MEDICO,INE630Y01024,40.45,100
109,MIDSELIETF,INF109KC10W0,15.95,9.74
110,MOMOMENTUM,INF247L01BK2,67.39,20
111,SGBMAR30X,IN0020210319,7222.41,10
112,YATRA,INE0JR601024,145.55,20
113,TATVA,INE0GK401011,1093.25,20
114,TANLA,INE483C01032,891.1,20
115,NPBET,INF277K010X4,243.28,20
116,TORNTPHARM,INE685A01028,2699.95,20
117,ARMANFIN,INE109C01017,2050.5,20
118,INOXGREEN,INE510W01014,126.85,21.02
119,YESBANK,INE528G01035,22.65,20
120,ASAL,INE900C01027,859.55,25.22
121,MAHEPC,INE215D01010,140.05,20
122,COLPAL,INE259A01022,2686.3,20
123,NRBBEARING,INE349A01021,323.45,20
124,ROSSARI,INE02A801020,701.3,20
125,SGBJUN30,IN0020220045,7289.98,10
126,SHRIRAMPPS,INE217L01019,116.15,20
127,URAVI,INE568Z01015,533.8,100
128,SGBOCT25IV,IN0020170067,7201,10
129,SHAKTIPUMP,INE908D01010,2431.9,22.5
130,GANESHHOUC,INE460C01014,865.2,22.47
131,DMART,INE192R01011,4671.25,20
132,CORDSCABLE,INE792I01017,197.5,23.15
133,KAYA,INE587G01015,349.35,20
134,SANOFI,INE058A01010,8576.7,20
135,KAMOPAINTS,INE0BTI01029,167.6,21.03
136,SULA,INE142Q01026,496.5,20
137,BANKETF,INF769K01KR3,481.58,20
138,ABSLLIQUID,INF209KB18T9,1000,10
139,TPLPLASTEH,INE413G01022,90.2,26.48
140,INDUSTOWER,INE121J01017,341,20
