Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17052024,1494834152,0002447
Trade Date <17-MAY-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,1,1,100.00
20,2,1015ECL29,NR,82,82,100.00
20,3,1018GS2026,GS,12375,12375,100.00
20,4,1025IHF34,Z8,28,28,100.00
20,5,1030ICC26,NJ,5,5,100.00
20,6,1035UCL26,NA,154,154,100.00
20,7,1040NFL26,NA,1,1,100.00
20,8,1050ISFL28,N5,950,950,100.00
20,9,1050UCL25,N7,91,91,100.00
20,10,105UCL2026,NB,1,1,100.00
20,11,1060ECL29,NS,60,50,83.33
20,12,1065NFL27,NC,1,1,100.00
20,13,10IFSL26,N7,20,20,100.00
20,14,10IIFL28,N4,10,10,100.00
20,15,10IIFL28A,NE,441,229,51.93
20,16,10IIFL29,N6,17,14,82.35
20,17,10NIDO26,N6,191,191,100.00
20,18,1102NFL26,N8,25,25,100.00
20,19,1119NFL27,ND,80,80,100.00
20,20,182D010824,TB,2500,2500,100.00
20,21,182D031024,TB,600,300,50.00
20,22,182D040724,TB,800,800,100.00
20,23,182D060624,TB,100,100,100.00
20,24,182D071124,TB,200,200,100.00
20,25,182D130624,TB,200,200,100.00
20,26,182D141124,TB,200,200,100.00
20,27,182D200624,TB,100,100,100.00
20,28,182D260924,TB,2000,2000,100.00
20,29,182D270624,TB,300,300,100.00
20,30,20MICRONS,EQ,741405,298588,40.27
20,31,360ONE,EQ,699051,318913,45.62
20,32,364D020525,TB,100,100,100.00
20,33,364D060624,TB,100,100,100.00
20,34,364D090125,TB,1000,1000,100.00
20,35,364D110425,TB,100,100,100.00
20,36,364D141124,TB,300,300,100.00
20,37,364D150525,TB,200,200,100.00
20,38,364D191224,TB,100,100,100.00
20,39,364D200225,TB,200,100,50.00
20,40,364D211124,TB,100,100,100.00
20,41,364D220824,TB,1100,1100,100.00
20,42,364D240425,TB,5000,5000,100.00
20,43,364D261224,TB,100,100,100.00
20,44,3IINFOLTD,EQ,569385,291200,51.14
20,45,3MINDIA,EQ,11068,4930,44.54
20,46,3PLAND,EQ,3075,2310,75.12
20,47,574GS2026,GS,11,11,100.00
20,48,5PAISA,EQ,18096,8416,46.51
20,49,610GS2031,GS,49,49,100.00
20,50,63MOONS,EQ,46283,37235,80.45
20,51,654GS2032,GS,3,3,100.00
20,52,667GS2035,GS,1003,503,50.15
20,53,667GS2050,GS,5,5,100.00
20,54,669GS2024,GS,156,127,81.41
20,55,676GS2061,GS,2,1,50.00
20,56,689GS2025,GS,200,200,100.00
20,57,695GS2061,GS,1688,1688,100.00
20,58,699GS2026,GS,50,50,100.00
20,59,704IRFC26,NL,13,13,100.00
20,60,706GS2028,GS,2284,2284,100.00
20,61,710GS2029,GS,51700,43700,84.53
20,62,717GS2030,GS,18300,18300,100.00
20,63,718GS2033,GS,8301,8201,98.80
20,64,718GS2037,GS,58000,58000,100.00
20,65,719HUDCO28,N7,106,106,100.00
20,66,71GS2034,GS,25000,25000,100.00
20,67,725GJ26,SG,200,100,50.00
20,68,725GS2063,GS,12000,10800,90.00
20,69,726GS2032,GS,575,575,100.00
20,70,729IRFC26,NN,5,5,100.00
20,71,732GS2030,GS,14102,14102,100.00
20,72,733GS2026,GS,3660,3101,84.73
20,73,734GS2064,GS,25,25,100.00
20,74,734IRFC28,N4,10,10,100.00
20,75,735NHAI31,N9,11,11,100.00
20,76,736GS2052,GS,170,135,79.41
20,77,737GR2054,GS,90,90,100.00
20,78,737GS2028,GS,18920,18920,100.00
20,79,738GS2027,GS,23893,23893,100.00
20,80,738REC27TF,N2,100,100,100.00
20,81,739NHAI26,N8,32,32,100.00
20,82,73GS2053,GS,300,300,100.00
20,83,741GS2036,GS,2125,2125,100.00
20,84,743REC35,NH,50,50,100.00
20,85,746GS2073,GS,11474,11474,100.00
20,86,747MH34,SG,200,200,100.00
20,87,74GS2035,GS,206,206,100.00
20,88,74GS2062,GS,10128,10128,100.00
20,89,750IRFC35,NK,228,228,100.00
20,90,751HUDCO28,N5,250,150,60.00
20,91,753IRFC30,NJ,1,1,100.00
20,92,754GS2036,GS,534560,518158,96.93
20,93,757GS2033,GS,71,71,100.00
20,94,758GJ26,SG,100,100,100.00
20,95,758GJ32,SG,200,200,100.00
20,96,760PFCL35,N3,88,88,100.00
20,97,762NTPC35F,ND,60,60,100.00
20,98,764HUDCO31,N8,704,704,100.00
20,99,764IRFC31,NO,2,1,50.00
20,100,764NABAR31,N2,21,21,100.00
20,101,769HUDCO31,N9,22,22,100.00
20,102,769NHAI31,NE,140,140,100.00
20,103,76NHAI31,NA,105,96,91.43
20,104,772GS2049,GS,2,2,100.00
20,105,795GS2032,GS,2098,2098,100.00
20,106,79NHIT35,N1,2556,2108,82.47
20,107,79NHIT40,N2,1092,746,68.32
20,108,79NHIT47,N3,800,550,68.75
20,109,801TCH25,N4,160,159,99.38
20,110,810IRFC27,N2,4020,4005,99.63
20,111,813GS2045,GS,1770,1770,100.00
20,112,81TCHF28,N8,25,25,100.00
20,113,825IIFL25,N7,305,305,100.00
20,114,828GS2027,GS,300,300,100.00
20,115,829LTF24,NL,68,68,100.00
20,116,82HUDCO27,N2,11,11,100.00
20,117,82IGT31,NJ,400,400,100.00
20,118,82IHFL24,NO,26,26,100.00
20,119,830CIFC26,N2,75,50,66.67
20,120,830NHAI27,N2,213,153,71.83
20,121,830PFCL27,N5,1140,1140,100.00
20,122,833IHFL24,YX,10,10,100.00
20,123,835IFL25,NV,50,50,100.00
20,124,835PCHF23,NN,12,12,100.00
20,125,840CIFCL28,N4,50,50,100.00
20,126,840IRFC29,N8,585,585,100.00
20,127,842IIFL26,NL,319,310,97.18
20,128,843IHFL29,NC,1864,1153,61.86
20,129,847IHFL25,Z2,20,20,100.00
20,130,849NTPC25,N7,21322,20154,94.52
20,131,84TCHF28,NA,10,10,100.00
20,132,85IIFL25,NO,10,10,100.00
20,133,85PCHFL24,N6,28,28,100.00
20,134,85TCAPS24,N6,150,100,66.67
20,135,860CIFCL28,NG,50,50,100.00
20,136,865IFL28,NZ,12,12,100.00
20,137,865IIFL28,NS,1382,1382,100.00
20,138,865IRFC29,NA,1,1,100.00
20,139,865LTF26,NN,120,120,100.00
20,140,866SFL25,ZE,100,100,100.00
20,141,86LTF24,NJ,110,110,100.00
20,142,875NHAI29,N6,217,206,94.93
20,143,875SFL27,ZF,5,5,100.00
20,144,876HUDCO28,ND,230,230,100.00
20,145,879NHPC28,N5,85,85,100.00
20,146,880IREDA34,N6,30,30,100.00
20,147,883GS2041,GS,233,233,100.00
20,148,885MOFSL26,N0,100,100,100.00
20,149,888IHFL25C,NR,10,10,100.00
20,150,888IHFL25F,NC,24,24,100.00
