Confirmed list of securities to be auctioned in A 2024092 to be held on May 17 2024.

Sr No,Symbol,Series,Total Qty
1,20MICRONS,EQ,1000
2,AADHARHFC,EQ,43555
3,ABCAPITAL,EQ,250
4,ACC,EQ,26
5,ADANIENT,EQ,20
6,ADANIPORTS,EQ,25
7,AJMERA,EQ,110
8,ALEMBICLTD,EQ,479
9,ALLCARGO,EQ,100
10,APOLLOTYRE,EQ,25
11,ARTEMISMED,EQ,5
12,ASHIANA,EQ,2
13,ASHOKLEY,EQ,200
14,ASTRAL,EQ,93
15,ATUL,EQ,1
16,AURUMPP1,E1,100
17,AVG,EQ,6
18,AZAD,EQ,354
19,BALMLAWRIE,EQ,10
20,BALPHARMA,EQ,2
21,BANG,EQ,718
22,BANKINDIA,EQ,3084
23,BEDMUTHA,EQ,16
24,BEL,EQ,100
25,BEML,EQ,5
26,BERGEPAINT,EQ,258
27,BHARTIHEXA,EQ,12
28,BHEL,EQ,381
29,BHINVIT,IV,149
30,BIOCON,EQ,2505
31,BIRET,RR,195
32,BIRLACORPN,EQ,3
33,BLUESTARCO,EQ,2
34,BPCL,EQ,100
35,BPL,EQ,10
36,BRIGADE,EQ,73
37,BSL,EQ,20
38,BUTTERFLY,EQ,3
39,CAMPUS,EQ,20
40,CANBK,EQ,1500
41,CHEMBOND,EQ,4
42,CHOICEIN,EQ,10
43,CHOLAFIN,EQ,93
44,CHOLAHLDNG,EQ,6
45,CIEINDIA,EQ,11
46,CONCOR,EQ,52
47,COROMANDEL,EQ,1
48,COSMOFIRST,EQ,6
49,COUNCODOS,EQ,3174
50,CREST,EQ,3
51,DABUR,EQ,475
52,DBREALTY,EQ,40
53,DCAL,EQ,4
54,DCMSRIND,EQ,10
55,DECCANCE,EQ,10
56,DEEPAKNTR,EQ,53
57,DELTACORP,EQ,10
58,DEVYANI,EQ,300
59,DIAMONDYD,EQ,5
60,DISHTV,EQ,10
61,DIVGIITTS,EQ,1
62,DIXON,EQ,4
63,DLF,EQ,37
64,DMART,EQ,27
65,DOLLAR,EQ,1
66,DREAMFOLKS,EQ,1
67,DYCL,EQ,375
68,EASEMYTRIP,EQ,200
69,EBBETF0430,EQ,6
70,EGOLD,EQ,133
71,EMUDHRA,EQ,1
72,ENGINERSIN,EQ,10
73,EPIGRAL,EQ,1
74,ESABINDIA,EQ,1
75,ESTER,EQ,1
76,EXXARO,EQ,55
77,FACT,EQ,227
78,FDC,EQ,6
79,FEDERALBNK,EQ,20
80,FIEMIND,EQ,18
81,FILATEX,EQ,426
82,FILATFASH,EQ,48
83,FSL,EQ,3797
84,GEECEE,EQ,1
85,GENUSPOWER,EQ,3426
86,GIPCL,EQ,491
87,GLAND,EQ,8801
88,GLENMARK,EQ,40
89,GMRP&UI,EQ,100
90,GODFRYPHLP,EQ,9
91,GODREJIND,EQ,8
92,GOLDIETF,EQ,6
93,GRINFRA,EQ,212
94,GUFICBIO,EQ,500
95,GUJALKALI,EQ,10
96,HAL,EQ,1
97,HAPPYFORGE,EQ,10
98,HARIOMPIPE,EQ,10
99,HAVISHA,EQ,101
100,HCC,EQ,1
101,HERITGFOOD,EQ,1
102,HFCL,EQ,100
103,HIKAL,EQ,4
104,HIMATSEIDE,EQ,10
105,HINDALCO,EQ,40
106,HINDMOTORS,EQ,1762
107,HINDWAREAP,EQ,1
108,HINDZINC,EQ,10
109,HOMEFIRST,EQ,9
110,HYBRIDFIN,EQ,1
111,IBREALEST,EQ,10
112,IBULHSGFIN,EQ,30
113,IFCI,EQ,3500
114,IGARASHI,EQ,1
115,IGL,EQ,15
116,INDBANK,EQ,114
117,INDGN,EQ,4
118,INDHOTEL,EQ,2
119,INDOCO,EQ,49
120,INFIBEAM,EQ,47
121,INFY,EQ,32
122,INOXGREEN,EQ,212
123,INOXWIND,EQ,635
124,INTELLECT,EQ,3
125,IPL,EQ,5
126,IRBINVIT,IV,100
127,IRCON,EQ,461
128,ISGEC,EQ,2
129,ISMTLTD,EQ,11
130,JINDALPHOT,EQ,2
131,JINDALSAW,EQ,10
132,JPASSOCIAT,EQ,29356
133,JSFB,EQ,70
134,JSL,EQ,19
135,JSWINFRA,EQ,10
136,JUBLINDS,EQ,117
137,JUBLPHARMA,EQ,10
138,JUNIPER,EQ,6
139,JYOTICNC,EQ,7
140,KABRAEXTRU,EQ,1
141,KAKATCEM,EQ,5
142,KAMATHOTEL,EQ,2
143,KAVVERITEL,EQ,271
144,KEC,EQ,10
145,KECL,EQ,2577
146,KEI,EQ,8
147,KIRLOSBROS,EQ,3
148,KIRLOSENG,EQ,1
149,KIRLPNU,EQ,37
150,KNRCON,EQ,8
151,KOPRAN,EQ,10
152,KOTAKBANK,EQ,25
153,KPIGREEN,EQ,18
154,KPIL,EQ,2
155,LAL,EQ,830
156,LALPATHLAB,EQ,3
157,LGBFORGE,EQ,5
