Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,14082024,1527700451,0002488
Trade Date <14-AUG-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,25,25,100.00
20,2,1003ISFL28,N4,369,369,100.00
20,3,1015ECL29,NR,930,845,90.86
20,4,1015SCFL29,YY,50,50,100.00
20,5,1015SCL28B,AZ,3,3,100.00
20,6,1018GS2026,GS,1945,1945,100.00
20,7,1025NFL25,N5,30,30,100.00
20,8,1025SCL34A,ZT,92,92,100.00
20,9,1025UCL25,N8,24,24,100.00
20,10,1049DLSL25,NX,9,9,100.00
20,11,1050NFL26,N7,249,247,99.20
20,12,1050UCL25,N7,84,84,100.00
20,13,105UCL2026,NB,2,2,100.00
20,14,1065NFL27,NC,900,900,100.00
20,15,10IIFL28,N4,370,267,72.16
20,16,10IIFL28A,NE,374,374,100.00
20,17,10IIFL29,N6,50,50,100.00
20,18,10NFL25,N9,5,5,100.00
20,19,10NIDO26,N6,3166,3166,100.00
20,20,182D011124,TB,200,200,100.00
20,21,182D060225,TB,1100,1100,100.00
20,22,182D111024,TB,500,500,100.00
20,23,182D120924,TB,200,200,100.00
20,24,182D141124,TB,200,200,100.00
20,25,182D190924,TB,400,200,50.00
20,26,182D220824,TB,25000,15000,60.00
20,27,182D260924,TB,1900,1900,100.00
20,28,182D281124,TB,100,100,100.00
20,29,182D290824,TB,100,100,100.00
20,30,20MICRONS,EQ,302092,113489,37.57
20,31,360ONE,EQ,1346223,1181792,87.79
20,32,364D051224,TB,1100,1100,100.00
20,33,364D150525,TB,6000,6000,100.00
20,34,364D220824,TB,2000,1900,95.00
20,35,364D270924,TB,5600,5600,100.00
20,36,364D311024,TB,9000,9000,100.00
20,37,3IINFOLTD,EQ,774120,441635,57.05
20,38,3MINDIA,EQ,5400,3185,58.98
20,39,563GS2026,GS,101,100,99.01
20,40,574GS2026,GS,2888,2888,100.00
20,41,5PAISA,EQ,21679,10133,46.74
20,42,610GS2031,GS,61817,60692,98.18
20,43,618GS2024,GS,2,2,100.00
20,44,63MOONS,EQ,214112,101744,47.52
20,45,654GS2032,GS,3000,3000,100.00
20,46,667GS2050,GS,510,510,100.00
20,47,676GS2061,GS,57,57,100.00
20,48,679GS2027,GS,300001,300000,100.00
20,49,68GS2060,GS,50,50,100.00
20,50,697GR2034,GS,789,734,93.03
20,51,699GS2051,GS,1088,1088,100.00
20,52,704GS2029,GS,1001,1001,100.00
20,53,706GS2028,GS,103166,103166,100.00
20,54,710GS2029,GS,8900,8900,100.00
20,55,716GS2050,GS,99,99,100.00
20,56,717GS2030,GS,19312,19312,100.00
20,57,718GS2033,GS,3210,3210,100.00
20,58,718GS2037,GS,49860,49780,99.84
20,59,71GS2034,GS,2,2,100.00
20,60,723GS2039,GS,500,500,100.00
20,61,725GS2063,GS,16885,16885,100.00
20,62,726GS2032,GS,30885,30880,99.98
20,63,726GS2033,GS,1140,1140,100.00
20,64,727GS2026,GS,400,400,100.00
20,65,728IRFC30,NG,661,661,100.00
20,66,729NHAI26,NC,25,25,100.00
20,67,733GS2026,GS,2850,2850,100.00
20,68,734GS2064,GS,602,601,99.83
20,69,735IRFC31,NM,558,558,100.00
20,70,735PFCL35,N1,1000,1000,100.00
20,71,736GS2052,GS,100,100,100.00
20,72,737GS2028,GS,1800,1800,100.00
20,73,738GS2027,GS,16597,15497,93.37
20,74,738REC27TF,N2,300,300,100.00
20,75,739NHAI26,N8,62,62,100.00
20,76,739NHAI31A,ND,208,208,100.00
20,77,73GS2053,GS,2605,2105,80.81
20,78,741GS2036,GS,73590,73590,100.00
20,79,743REC35,NH,11,11,100.00
20,80,746GS2073,GS,20750,20400,98.31
20,81,74GS2062,GS,2050,2050,100.00
20,82,751HUDCO28,N5,1255,1255,100.00
20,83,753IRFC30,NJ,1095,752,68.68
20,84,753NTPC30E,NC,78,78,100.00
20,85,754GS2036,GS,339074,339074,100.00
20,86,757GS2033,GS,99,99,100.00
20,87,760PFCL35,N3,28,28,100.00
20,88,762NTPC35F,ND,47,47,100.00
20,89,764HUDCO31,N8,2,1,50.00
20,90,764NABAR31,N2,849,774,91.17
20,91,765UP34,SG,100,100,100.00
20,92,768KA37,SG,100,100,100.00
20,93,769GS2043,GS,700,700,100.00
20,94,769HUDCO31,N9,2,2,100.00
20,95,769NHAI31,NE,5180,5165,99.71
20,96,76KL45,SG,100,100,100.00
20,97,76NHAI31,NA,1185,935,78.90
20,98,772GS2049,GS,27,27,100.00
20,99,774IREDA31,N7,125,125,100.00
20,100,777PN36,SG,100,100,100.00
20,101,794TN32,SG,2000,2000,100.00
20,102,79NHIT35,N1,1415,1233,87.14
20,103,79NHIT40,N2,1256,1221,97.21
20,104,79NHIT47,N3,900,900,100.00
20,105,801TCH25,N4,45,45,100.00
20,106,810IRFC27,N2,95,90,94.74
20,107,812REC27,NI,3000,3000,100.00
20,108,81TCHF28,N8,10,10,100.00
20,109,820IIFL27,N9,80,80,100.00
20,110,824GS2027,GS,400,400,100.00
20,111,825IIFL25,N7,46,45,97.83
20,112,828GS2027,GS,1050,1050,100.00
20,113,829LTF24,NL,52,50,96.15
20,114,82HUDCO27,N2,500,500,100.00
20,115,82IGT31,NJ,824,811,98.42
20,116,830NHAI27,N2,637,587,92.15
20,117,830PFCL27,N5,4000,4000,100.00
20,118,835IFL25,NV,437,437,100.00
20,119,835SCL23,NN,13,13,100.00
20,120,840CIFCL28,N4,121,121,100.00
20,121,842IIFL26,NL,3762,3762,100.00
20,122,843IHFL29,NC,50,50,100.00
