MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AR,925SCL25C,SEC RE NCD 9.25% SR II,       978.80,       962.58,       962.58,       962.58,       962.58,                     1925.16,2, ,1,      1110.00,       932.90
N,BC,971SCL28I,SEC RE NCD 9.71% SR VIII,       865.00,       865.00,       865.00,       865.00,       865.00,                     6920.00,8, ,1,      1020.00,       820.00
N,BF,965SCL25E,SEC RE NCD 9.65% SR I,      1036.31,      1085.00,      1085.00,      1085.00,      1085.00,                    54250.00,50, ,1,      1085.00,       910.20
N,BV,10SCL30A,SEC RE NCD 9.71% SR VIII,      1000.20,       950.20,      1020.00,       950.20,      1020.00,                     8831.00,9, ,3,      1240.00,       810.85
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1090.00,      1087.99,      1087.99,      1087.99,      1087.99,                    10879.90,10, ,1,      1184.40,       901.00
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1098.99,      1052.20,      1067.80,      1052.00,      1067.80,                   402640.00,380, ,3,      1099.00,       985.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       249.00,       250.00,       250.00,       250.00,       250.00,                    98500.00,394, ,3,       260.00,       241.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       312.00,       308.20,       313.50,       308.00,       312.93,                  2942502.55,9430, ,22,       318.00,       295.00
N,N1,945CAGL24,SEC RE NCD 9.45% SR. I,       999.00,       999.00,       999.00,       999.00,       999.00,                     9990.00,10, ,1,      1020.00,       876.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       247.25,       247.25,       250.00,       247.25,       250.00,                     5703.25,23, ,3,       263.74,       240.00
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1139.80,      1136.10,      1136.10,      1136.00,      1136.00,                   619133.50,545, ,9,      1333.20,      1120.00
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       312.98,       310.00,       310.00,       310.00,       310.00,                   196850.00,635, ,2,       319.87,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1134.00,      1124.50,      1128.00,      1124.50,      1128.00,                    61865.00,55, ,3,      1170.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1104.00,      1104.50,      1104.50,      1101.99,      1101.99,                   198618.90,180, ,5,      1209.99,      1060.00
N,N2,830CIFC26,SEC RE NCD 8.30% SR.III,      1010.00,      1015.00,      1015.00,      1015.00,      1015.00,                   130935.00,129, ,6,      1056.00,       995.00
N,N2,863NHB29,BOND 8.63%PA TF TR-I S 2A,      6000.00,      5921.00,      5921.00,      5921.00,      5921.00,                  1184200.00,200, ,1,      6000.00,      5505.10
N,N2,9MMFSML,9.00% UNSECURED NCD,      1030.00,      1029.00,      1029.00,      1029.00,      1029.00,                    49392.00,48, ,1,      1131.00,       996.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       250.00,       250.00,       250.00,       250.00,       250.00,                     4000.00,16, ,2,       262.00,       240.00
N,N3,10ISFL26,SEC RE NCD 10% SR 4,      1004.66,      1005.00,      1013.00,      1005.00,      1013.00,                    30270.00,30, ,3,      1028.00,       973.19
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       410.20,       414.99,       415.00,       414.95,       414.98,                   666482.23,1606, ,7,       439.00,       392.00
N,N3,935PEL33,SEC RE NCD 9.35% SR IV,      1070.00,      1070.00,      1070.00,      1070.00,      1070.00,                   266430.00,249, ,2,      1115.01,       983.00
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       250.00,       250.00,       250.00,       250.00,       250.00,                      500.00,2, ,1,       266.50,       240.00
N,N3,M&MFIN,UNSECURED NCD,      2076.00,      1801.00,      1801.00,      1801.00,      1801.00,                     5403.00,3, ,1,      2289.00,      1750.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       982.58,       983.00,       990.00,       980.01,       980.01,                   103985.12,106, ,6,      1018.99,       933.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,       995.00,       994.98,       997.00,       993.50,       997.00,                   409859.78,412, ,7,      1009.80,       967.50
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       958.99,       936.00,       941.00,       936.00,       940.00,                   109042.00,116, ,4,      1040.00,       902.00
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1000.00,      1000.00,      1000.00,       998.00,       998.00,                   399800.00,400, ,6,      1050.09,       951.00
N,N4,888SCL25E,SEC RE NCD 10.25% SR XII,      1000.55,       999.80,       999.80,       999.80,       999.80,                    35992.80,36, ,8,      1010.00,       900.00
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1292.99,      1293.00,      1295.00,      1293.00,      1295.00,                    55683.00,43, ,6,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1010.00,      1018.00,      1018.00,      1008.00,      1009.00,                    22227.50,22, ,5,      1018.00,       990.00
N,N5,1050ISFL28,SEC RE NCD 10.50% SR 6,      1041.00,      1038.40,      1038.40,      1038.40,      1038.40,                   103840.00,100, ,1,      1050.00,       936.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1087.22,      1088.41,      1088.41,      1088.41,      1088.41,                    32652.30,30, ,1,      1154.98,      1065.00
N,N5,879NHPC28,8.79% SEC RED BOND S2B,      1196.99,      1198.99,      1198.99,      1196.99,      1196.99,                   886435.38,740, ,50,      1297.00,      1090.53
N,N5,888ERFL28,SEC RED NCD 8.88% SR. V,       920.00,       930.00,       930.00,       930.00,       930.00,                     2790.00,3, ,1,       955.00,       825.80
N,N5,935LTF29,SE RE NCD 9.35% SR.V OP2,      1088.00,      1088.00,      1088.00,      1088.00,      1088.00,                    21760.00,20, ,2,      1150.00,      1032.00
N,N5,957NIDO26,SEC RED NCD 9.57% SR. V,       999.50,      1000.00,      1000.00,       921.00,       921.00,                   117296.00,126, ,3,      1011.00,       894.01
N,N5,96IIFL28,UNSEC RE NCD 9.60% SR.II,       936.40,       933.50,       939.99,       933.50,       935.00,                   275114.70,294, ,6,       993.00,       900.00
N,N6,10IIFL29,UNSEC RED NCD 10.0% SR. V,       995.00,       985.20,       985.20,       985.20,       985.20,                    98520.00,100, ,1,      1047.80,       875.20
N,N6,10NIDO26,SEC RED NCD 10% SR. VI,       971.00,       971.00,       972.00,       971.00,       971.67,                   302187.00,311, ,7,      1070.00,       952.00
N,N6,829PFL29,SEC RED NCD 10.27% SR. VI,      1010.00,      1025.00,      1025.00,      1025.00,      1025.00,                    51250.00,50, ,1,      1250.00,       935.50
N,N6,875NHAI29,8.75% TAX FREE TR I S IIB,      1160.00,      1164.45,      1164.85,      1162.30,      1164.12,                   139711.00,120, ,4,      1250.00,      1130.00
N,N6,893NHB29,NHB 8.93 NCD TR II SR 2 B,      5830.00,      5800.00,      5825.00,      5800.00,      5825.00,                   407250.00,70, ,2,      6300.99,      5400.01
N,N6,901NHB34,BOND 9.01%PA TF TR-I S 3B,      6664.00,      6600.00,      6600.00,      6600.00,      6600.00,                    13200.00,2, ,1,      7526.00,      6433.00
N,N6,925ERFL28,SEC RED NCD 9.25% SR. VI,       940.00,       940.00,       940.00,       940.00,       940.00,                    94000.00,100, ,1,      1020.00,       833.50
