Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10072024,1827778208,0002537
Trade Date <10-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0IHFL26,YR,6,6,100.00
20,2,1003ICCL28,NX,10,10,100.00
20,3,1003IIFL29,NC,83,83,100.00
20,4,1003ISFL28,N4,93,93,100.00
20,5,1015ECL29,NR,328,312,95.12
20,6,1018GS2026,GS,1815,1815,100.00
20,7,1025IHF34,Z8,14,14,100.00
20,8,1049DLS25A,Y5,145,145,100.00
20,9,1050NFL26,N7,25,25,100.00
20,10,1050UCL25,N7,73,73,100.00
20,11,105IIFL29,N7,46,46,100.00
20,12,1060ECL29,NS,88,88,100.00
20,13,1075IHF34,ZR,10,10,100.00
20,14,10CAGL27,N5,6600,6600,100.00
20,15,10IIFL28,N4,57,57,100.00
20,16,10IIFL28A,NE,270,270,100.00
20,17,10IIFL29,N6,209,200,95.69
20,18,10NIDO26,N6,780,777,99.62
20,19,1119NFL27,ND,100,100,100.00
20,20,11DLSL25,NV,50,50,100.00
20,21,182D020125,TB,100,100,100.00
20,22,182D071124,TB,1600,1600,100.00
20,23,182D120924,TB,200,200,100.00
20,24,182D150824,TB,1600,1600,100.00
20,25,182D181024,TB,400,400,100.00
20,26,182D261224,TB,300,300,100.00
20,27,182D290824,TB,100,100,100.00
20,28,20MICRONS,EQ,420616,155681,37.01
20,29,360ONE,EQ,732777,504542,68.85
20,30,364D020125,TB,300,300,100.00
20,31,364D020525,TB,100,100,100.00
20,32,364D031024,TB,100,100,100.00
20,33,364D050625,TB,100,100,100.00
20,34,364D060325,TB,500,500,100.00
20,35,364D071124,TB,100,100,100.00
20,36,364D101024,TB,100,100,100.00
20,37,364D110425,TB,500,500,100.00
20,38,364D120625,TB,200,200,100.00
20,39,364D121224,TB,1800,1800,100.00
20,40,364D130225,TB,11600,11600,100.00
20,41,364D141124,TB,900,900,100.00
20,42,364D171024,TB,100,100,100.00
20,43,364D180425,TB,500,500,100.00
20,44,364D240425,TB,100,100,100.00
20,45,364D260625,TB,100,100,100.00
20,46,364D261224,TB,200,200,100.00
20,47,364D270325,TB,100,100,100.00
20,48,364D270924,TB,5000,5000,100.00
20,49,364D300125,TB,100,100,100.00
20,50,3IINFOLTD,EQ,1006877,385137,38.25
20,51,3MINDIA,EQ,6583,2270,34.48
20,52,3PLAND,EQ,14757,9458,64.09
20,53,522GS2025,GS,850,850,100.00
20,54,563GS2026,GS,703,703,100.00
20,55,574GS2026,GS,1000,1000,100.00
20,56,577GS2030,GS,500,500,100.00
20,57,579GS2030,GS,200,200,100.00
20,58,5PAISA,EQ,57135,29541,51.70
20,59,610GS2031,GS,990,990,100.00
20,60,63MOONS,EQ,90825,48619,53.53
20,61,653KA30,SG,11600,11600,100.00
20,62,654GS2032,GS,1001,501,50.05
20,63,667GS2035,GS,520,260,50.00
20,64,667GS2050,GS,540,540,100.00
20,65,676GS2061,GS,10,10,100.00
20,66,689GS2025,GS,21,21,100.00
20,67,68GS2060,GS,631,631,100.00
20,68,695GS2061,GS,2000,2000,100.00
20,69,695RJ31,SG,19100,19100,100.00
20,70,699GS2026,GS,200,200,100.00
20,71,699GS2051,GS,37004,36004,97.30
20,72,702GS2027,GS,400,200,50.00
20,73,702GS2031,GS,11321,11321,100.00
20,74,704GS2029,GS,1294,1294,100.00
20,75,706GS2028,GS,4245,4245,100.00
20,76,710GS2029,GS,87599,55500,63.36
20,77,714NHAI26,N7,45,45,100.00
20,78,717GS2030,GS,2518,2517,99.96
20,79,718GS2033,GS,5,5,100.00
