Confirmed list of securities to be auctioned in A 2024128 to be held on Jul 10 2024.

Sr No,Symbol,Series,Total Qty
1,AARTIIND,EQ,55
2,AARTIPHARM,EQ,15
3,AARVI,EQ,15
4,ABFRL,EQ,50
5,ADANIENT,EQ,50
6,AJOONI,EQ,111704
7,AKSHOPTFBR,EQ,1114
8,ALMONDZ,EQ,4
9,ALPA,EQ,1000
10,ANDHRSUGAR,EQ,94
11,APCL,EQ,10
12,ARMANFIN,EQ,218
13,ARVIND,EQ,160
14,ASAHISONG,EQ,1
15,ASIANTILES,EQ,1
16,ATL,EQ,1
17,ATULAUTO,EQ,100
18,AUBANK,EQ,22
19,AURIONPRO,EQ,1
20,AURUMPP1,E1,159
21,AVTNPL,EQ,250
22,AXISBPSETF,EQ,40
23,AZAD,EQ,3
24,BASML,EQ,125
25,BDL,EQ,2
26,BEL,EQ,25
27,BEML,EQ,40
28,BEPL,EQ,2
29,BHARATGEAR,EQ,1
30,BHEL,EQ,1300
31,BLAL,EQ,1
32,BLUESTARCO,EQ,5
33,BOSCHLTD,EQ,3
34,BRITANNIA,EQ,2
35,CAMPUS,EQ,25
36,CAMS,EQ,33
37,CANFINHOME,EQ,6
38,CASTROLIND,EQ,250
39,CHEMFAB,EQ,1
40,CHEMPLASTS,EQ,20
41,CHOLAHLDNG,EQ,30
42,CIPLA,EQ,1
43,COALINDIA,EQ,43
44,COCHINSHIP,EQ,125
45,DABUR,EQ,15
46,DBL,EQ,100
47,DCM,EQ,54
48,DLINKINDIA,EQ,842
49,DPSCLTD,EQ,10
50,ECLERX,EQ,1
51,EKC,EQ,15
52,ELGIEQUIP,EQ,5
53,EMBASSY,RR,942
54,ENERGYDEV,EQ,4021
55,EQUITASBNK,EQ,10
56,EVEREADY,EQ,10
57,EXIDEIND,EQ,1
58,FACT,EQ,10
59,FEDERALBNK,EQ,52
60,FINPIPE,EQ,100
61,GAIL,EQ,500
62,GENUSPOWER,EQ,1099
63,GFLLIMITED,EQ,100
64,GILLANDERS,EQ,449
65,GLOBE,EQ,3941
66,GMRINFRA,EQ,30
67,GMRP&UI,EQ,35
68,GPIL,EQ,608
69,GRASIM,EQ,1
70,GRSE,EQ,108
