Confirmed list of securities to be auctioned in A 2024100 to be held on May 30 2024.

Sr No,Symbol,Series,Total Qty
1,AAKASH,EQ,2762
2,AARTIIND,EQ,30
3,AAVAS,EQ,20
4,ABCAPITAL,EQ,2
5,ABFRL,EQ,1080
6,ADANIENT,EQ,101
7,AEGISCHEM,EQ,10
8,ALKEM,EQ,14
9,AMBUJACEM,EQ,1
10,ARIHANTCAP,EQ,200
11,ASHOKAMET,EQ,18
12,ASHOKLEY,EQ,22518
13,ASIANPAINT,EQ,4312
14,ASTRAMICRO,EQ,10
15,ATGL,EQ,21
16,AXISBANK,EQ,18
17,AXISBPSETF,EQ,2129
18,BAJAJ-AUTO,EQ,5
19,BAJFINANCE,EQ,9
20,BALKRISIND,EQ,6
21,BALMLAWRIE,EQ,5
22,BALPHARMA,EQ,11155
23,BEL,EQ,22498
24,BHARTIARTL,EQ,20
25,BPCL,EQ,23
26,BVCL,EQ,60
27,CAMPUS,EQ,917
28,CARTRADE,EQ,25
29,CENTENKA,EQ,15
30,CHOLAFIN,EQ,93
31,COLPAL,EQ,9
32,CONCORDBIO,EQ,101
33,CONFIPET,EQ,50
34,DABUR,EQ,50924
35,DEEPAKFERT,EQ,10
36,DEN,EQ,2
37,DLF,EQ,2
38,DOLATALGO,EQ,75
39,DPSCLTD,EQ,2288
40,DREDGECORP,EQ,675
41,EBBETF0430,EQ,2
42,ECLERX,EQ,1
43,EICHERMOT,EQ,998
44,EMKAY,EQ,356
45,ENGINERSIN,EQ,1000
46,FEDERALBNK,EQ,100
47,GAEL,EQ,70
48,GEPIL,EQ,143
49,GMDCLTD,EQ,8250
50,GODHA,EQ,994900
51,GREENPANEL,EQ,1
52,GREENPOWER,EQ,5444
53,GRSE,EQ,195
54,GRWRHITECH,EQ,20
55,GSEC5IETF,EQ,2
56,GVPTECH,EQ,1824
57,HAL,EQ,535
58,HAPPYFORGE,EQ,7
59,HDFCAMC,EQ,204
60,HDFCBANK,EQ,272
61,HEROMOTOCO,EQ,2
62,HINDALCO,EQ,19
63,HONASA,EQ,48
64,HUDCO,EQ,100
65,IBREALEST,EQ,10
66,ICEMAKE,EQ,9455
67,ICICIPRULI,EQ,100
68,IDEA,EQ,55623
69,IDFCFIRSTB,EQ,6
70,IDFNIFTYET,EQ,5
71,IEL,EQ,10
72,IEX,EQ,100
73,IIFLSEC,EQ,36
74,INCREDIBLE,EQ,414
75,INDOSTAR,EQ,50
76,INDOWIND,EQ,2174
77,INDUSTOWER,EQ,6
78,INFY,EQ,18
79,INOXWIND,EQ,334932
80,INVENTURE,EQ,1
81,IREDA,EQ,7
82,IRFC,EQ,350
83,ISMTLTD,EQ,500
84,ITC,EQ,1
85,JETFREIGHT,EQ,5000
86,JIOFIN,EQ,50
87,JKLAKSHMI,EQ,6
88,JSWINFRA,EQ,501
89,JUBLFOOD,EQ,65
90,JUBLINDS,EQ,2
91,JYOTICNC,EQ,194
92,KAMDHENU,EQ,17
93,KARNIKA,SM,400
94,KAUSHALYA,EQ,1
95,KEC,EQ,1000
96,KECL,EQ,1
97,KIOCL,EQ,1983
98,KIRLPNU,EQ,400
99,KOTAKBANK,EQ,1
100,KRISHANA,EQ,1
101,KRISHNADEF,SM,500
102,LFIC,EQ,425
103,LOVABLE,EQ,2
104,M&M,EQ,18018
105,MAHLOG,EQ,828
106,MANAKALUCO,EQ,948
107,MANUGRAPH,EQ,139
108,MARICO,EQ,143
109,MAYURUNIQ,EQ,1
110,MAZDOCK,EQ,3
111,MIDCAPIETF,EQ,938
112,MIRCELECTR,EQ,62
113,MOIL,EQ,100
114,MOQUALITY,EQ,169
115,MPSLTD,EQ,626
116,NATHBIOGEN,EQ,1
117,NATIONALUM,EQ,400
118,NBCC,EQ,1
119,NESTLEIND,EQ,2274
120,NETWEB,EQ,1152
121,NIPPOBATRY,EQ,6
122,NIRAJ,EQ,681
123,NMDC,EQ,5101
124,OSWALGREEN,EQ,206
125,PAKKA,EQ,1
126,PATELENG,EQ,3
127,PAYTM,EQ,31821
128,PENINLAND,EQ,100
129,POLYCAB,EQ,32
130,PRAJIND,EQ,5
131,PRSMJOHNSN,EQ,10
132,PSB,EQ,3
133,QUAL30IETF,EQ,1
134,RACE,EQ,37
135,RCF,EQ,54
136,RECLTD,EQ,18
137,RELINFRA,EQ,940
138,REMSONSIND,EQ,2
139,RHIM,EQ,120
140,RVNL,EQ,50
141,SAKHTISUG,EQ,1
142,SALASAR,EQ,592
143,SAMHI,EQ,14
144,SAREGAMA,EQ,2
145,SATIA,EQ,100
146,SBC,EQ,42600
147,SDBL,EQ,50
148,SDL24BEES,EQ,16
149,SELAN,EQ,50
150,SHANKARA,EQ,10
151,SHILPAMED,EQ,2
152,SHIVATEX,EQ,21
153,SIGIND,EQ,3
154,SILVERIETF,EQ,66
155,SJVN,EQ,1
156,SMSLIFE,EQ,20
157,SNOWMAN,EQ,50
158,SPCENET,EQ,106
159,SRF,EQ,26
160,SUDARSCHEM,EQ,1
161,SVLL,EQ,4
162,SVPGLOB,EQ,76578
163,TATAMOTORS,EQ,13
164,TATAPOWER,EQ,1
165,TATASTEEL,EQ,1
166,TCS,EQ,1
167,TECHLABS,SM,1000
168,TEXRAIL,EQ,1944
169,THOMASCOOK,EQ,1
170,TORNTPHARM,EQ,1
171,TRIDENT,EQ,50
172,ULTRACEMCO,EQ,10
173,UNICHEMLAB,EQ,99
174,UNIVCABLES,EQ,1
175,UNOMINDA,EQ,5
176,UPL,EQ,9164
177,VEDL,EQ,271
178,VIMTALABS,EQ,2
179,VIPCLOTHNG,EQ,18
180,WIPL,EQ,1
181,XCHANGING,EQ,95
182,YUKEN,EQ,1
183,ZENITHSTL,EQ,3
