Sr. No,Symbol,Series,Security Name,From,To
1,KONTOR,SM,KONTOR SPACE LIMITED,10,5
2,TRUST,SM,TRUST FINTECH LIMITED,10,5
3,JCHAC,EQ,JOHNSON CONTROLS - HITACHI AIR CONDITIONING INDIA LIMITED,20,10
4,KRISHNADEF,SM,KRISHNA DEFENCE AND ALLIED INDUSTRIES LIMITED,20,10
5,TAINWALCHM,BE,TAINWALA CHEMICAL AND PLASTIC (I) LIMITED,20,5
6,SILKFLEX,SM,SILKFLEX POLYMERS (INDIA) LIMITED,5,20
