Confirmed list of securities to be auctioned in A 2024101 to be held on May 31 2024.

Sr No,Symbol,Series,Total Qty
1,63MOONS,EQ,1
2,925IBHFL25,AC,10
3,AARTIIND,EQ,1103
4,ABB,EQ,5329
5,ABBOTINDIA,EQ,189
6,ABCAPITAL,EQ,5400
7,ABFRL,EQ,5453
8,ACC,EQ,900
9,ADANIENT,EQ,2500
10,ADANIGREEN,EQ,1
11,ADANIPORTS,EQ,1300
12,ADORWELD,EQ,50
13,AGI,EQ,1
14,AIRAN,EQ,1122
15,ALKEM,EQ,1586
16,AMBUJACEM,EQ,1497
17,AMDIND,EQ,3
18,ANMOL,EQ,6
19,APLAPOLLO,EQ,5
20,APOLLOHOSP,EQ,5
21,APOLLOTYRE,EQ,1600
22,ARIES,EQ,869
23,ASHOKLEY,EQ,30525
24,ASIANPAINT,EQ,1250
25,ASTRAL,EQ,1101
26,ATUL,EQ,100
27,AUBANK,EQ,5000
28,AUROPHARMA,EQ,3994
29,AURUMPP1,E1,4
30,AWFIS,EQ,103
31,AXISBANK,EQ,4647
32,AZAD,EQ,271
33,BAHETI,SM,1500
34,BAJAJ-AUTO,EQ,375
35,BAJAJFINSV,EQ,1891
36,BAJAJHIND,EQ,3203
37,BAJFINANCE,EQ,500
38,BALKRISIND,EQ,614
39,BALPHARMA,EQ,941
40,BANDHANBNK,EQ,7650
41,BANKBARODA,EQ,3025
42,BATAINDIA,EQ,100
43,BEL,EQ,39200
44,BFINVEST,EQ,83
45,BFUTILITIE,EQ,160
46,BHARATFORG,EQ,6129
47,BHARTIARTL,EQ,4275
48,BHEL,EQ,22245
49,BIOCON,EQ,7500
50,BLS,EQ,400
51,BOSCHLTD,EQ,150
52,BPCL,EQ,10790
53,BRIGADE,EQ,100
54,BRITANNIA,EQ,548
55,BSOFT,EQ,9000
56,CANBK,EQ,4478
57,CAPACITE,EQ,50
58,CHEMPLASTS,EQ,200
59,CHOLAFIN,EQ,66
60,CIPLA,EQ,675
61,COALINDIA,EQ,6303
62,COFORGE,EQ,11
63,CONCOR,EQ,3912
64,COROMANDEL,EQ,3500
65,CROMPTON,EQ,5700
66,CUB,EQ,5
67,CUMMINSIND,EQ,2700
68,CYIENT,EQ,2
69,DALBHARAT,EQ,2721
70,DATAMATICS,EQ,804
71,DCAL,EQ,250
72,DEEPAKNTR,EQ,3
73,DEVYANI,EQ,10
74,DIVISLAB,EQ,1082
75,DIXON,EQ,1765
76,DMCC,EQ,1
77,DODLA,EQ,38
78,DOMS,EQ,9
79,DPABHUSHAN,EQ,1
80,DRREDDY,EQ,125
81,DSSL,EQ,29
82,EDELWEISS,EQ,2800
83,EICHERMOT,EQ,1750
84,EIDPARRY,EQ,250
85,ELDEHSG,EQ,1
86,EMAMILTD,EQ,503
87,EMBASSY,RR,342
88,ESCORTS,EQ,1451
89,ESSARSHPNG,EQ,21
90,EXCEL,EQ,1964496
91,EXICOM,EQ,1
92,EXIDEIND,EQ,17202
93,FEDERALBNK,EQ,29997
94,FOCUS,EQ,1
95,GAEL,EQ,10
96,GANESHHOUC,EQ,2
97,GILT5YBEES,EQ,446
98,GLENMARK,EQ,3685
99,GMDCLTD,EQ,50
100,GMRINFRA,EQ,100
101,GMRP&UI,EQ,26
102,GNFC,EQ,1300
103,GODHA,EQ,2878
104,GODIGIT,EQ,2857
105,GODREJCP,EQ,1000
106,GODREJPROP,EQ,2031
107,GOLDSHARE,EQ,40
108,GOODLUCK,EQ,20
109,GPPL,EQ,218
110,GPTHEALTH,EQ,10
111,GRANULES,EQ,4000
112,GROBTEA,EQ,6
113,GRWRHITECH,EQ,2
114,GUJGASLTD,EQ,18556
115,HAL,EQ,865
116,HAPPYFORGE,EQ,10
117,HCLTECH,EQ,2100
118,HDFCBANK,EQ,8345
119,HDFCLIFE,EQ,1100
120,HERCULES,EQ,6
121,HEROMOTOCO,EQ,6563
122,HINDALCO,EQ,10151
123,HINDCOPPER,EQ,2650
124,HINDMOTORS,EQ,2498
125,HINDPETRO,EQ,1102
126,HINDUNILVR,EQ,2400
127,HINDZINC,EQ,31
128,HISARMETAL,EQ,51
129,HMAAGRO,EQ,1
130,ICEMAKE,EQ,100
131,ICICIBANK,EQ,16100
132,ICICIPRULI,EQ,88
133,IDBI,EQ,9
134,IDEA,EQ,1382311
135,IDFC,EQ,5000
136,IDFCFIRSTB,EQ,231758
137,IGL,EQ,5255
138,INDHOTEL,EQ,7369
139,INDIANB,EQ,975
140,INDIGO,EQ,3490
141,INDUSINDBK,EQ,500
142,INOXGREEN,EQ,31
143,INOXWIND,EQ,3771
144,INTENTECH,EQ,181
145,INTLCONV,EQ,64
