Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31052024,3586006267,0002486
Trade Date <31-MAY-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,117,107,91.45
20,2,1013DLSL24,NF,8,8,100.00
20,3,1015ECL29,NR,1325,1124,84.83
20,4,1015IHF28A,AL,3,3,100.00
20,5,1015IHF28B,AZ,20,10,50.00
20,6,1015UCL24,N3,10,10,100.00
20,7,1018GS2026,GS,5502,5502,100.00
20,8,1025IHF34,Z8,753,743,98.67
20,9,1025NFL25,N5,1,1,100.00
20,10,1035UCL26,NA,5,5,100.00
20,11,1049DLS25A,Y5,390,390,100.00
20,12,105UCL2026,NB,5,5,100.00
20,13,1060ECL29,NS,315,305,96.83
20,14,1061DLSL24,NG,1,1,100.00
20,15,1065NFL27,NC,33,33,100.00
20,16,1075NFL25,N6,3,3,100.00
20,17,10CAGL27,N5,480,265,55.21
20,18,10IHFL30A,BV,4,4,100.00
20,19,10IIFL28,N4,2,1,50.00
20,20,10IIFL29,N6,72,72,100.00
20,21,10ISFL26,N3,2,2,100.00
20,22,10NFL25,N9,12,12,100.00
20,23,1102NFL26,N8,2,2,100.00
20,24,1119NFL27,ND,1,1,100.00
20,25,182D040724,TB,200,200,100.00
20,26,182D050924,TB,400,400,100.00
20,27,182D060624,TB,1700,1700,100.00
20,28,182D080824,TB,100,100,100.00
20,29,182D130624,TB,100,100,100.00
20,30,182D150824,TB,200,200,100.00
20,31,182D181024,TB,100,100,100.00
20,32,182D200624,TB,100,100,100.00
20,33,182D220824,TB,1200,1200,100.00
20,34,182D241024,TB,100,100,100.00
20,35,182D281124,TB,1100,1100,100.00
20,36,20MICRONS,EQ,137614,68947,50.10
20,37,360ONE,EQ,594583,412251,69.33
20,38,364D030425,TB,100,100,100.00
20,39,364D080525,TB,100,100,100.00
20,40,364D121224,TB,3100,3100,100.00
20,41,364D160125,TB,100,100,100.00
20,42,364D191224,TB,500,500,100.00
20,43,364D200225,TB,100,100,100.00
20,44,3IINFOLTD,EQ,1260653,731654,58.04
20,45,3MINDIA,EQ,16302,4859,29.81
20,46,3PLAND,EQ,19327,8904,46.07
20,47,574GS2026,GS,16,16,100.00
20,48,577GS2030,GS,200,200,100.00
20,49,5PAISA,EQ,40791,14268,34.98
20,50,618GS2024,GS,100,100,100.00
20,51,622GS2035,GS,70,70,100.00
20,52,63MOONS,EQ,184910,111667,60.39
20,53,654GS2032,GS,3006,3003,99.90
20,54,667GS2035,GS,3,1,33.33
20,55,667GS2050,GS,6,6,100.00
20,56,669GS2024,GS,2760045,2760045,100.00
20,57,676GS2061,GS,3,3,100.00
20,58,68GS2060,GS,1818,1818,100.00
20,59,695GS2061,GS,110,110,100.00
20,60,699GS2026,GS,12550,10300,82.07
20,61,699GS2051,GS,7143,7143,100.00
20,62,702GS2027,GS,6180,6180,100.00
20,63,706GS2028,GS,30475,26100,85.64
20,64,710GS2029,GS,148854,148854,100.00
20,65,717GS2030,GS,3306,3300,99.82
20,66,718GS2033,GS,750,750,100.00
20,67,718GS2037,GS,181005,141905,78.40
20,68,719PN37,SG,200,200,100.00
20,69,71GS2034,GS,500,300,60.00
20,70,725GS2063,GS,1085,1085,100.00
20,71,726GS2032,GS,5244,5244,100.00
20,72,726GS2033,GS,10000,10000,100.00
20,73,727GS2026,GS,5,5,100.00
20,74,733GS2026,GS,300,300,100.00
20,75,734GS2064,GS,6299,6299,100.00
20,76,734IRFC28,N4,901,901,100.00
20,77,736GS2052,GS,62534,62534,100.00
20,78,737GS2028,GS,2500523,2500523,100.00
20,79,737NTPC35C,NA,67,67,100.00
20,80,738GS2027,GS,109667,109666,100.00
20,81,738REC27TF,N2,950,950,100.00
20,82,739NHAI26,N8,300,300,100.00
20,83,739NHAI31A,ND,40,40,100.00
20,84,73GS2053,GS,200026,200026,100.00
20,85,741GS2036,GS,3101,2601,83.88
20,86,743REC35,NH,50,50,100.00
20,87,746GS2073,GS,1248,1247,99.92
20,88,749MH30,SG,100,100,100.00
20,89,74GS2062,GS,645,645,100.00
20,90,750IRFC35,NK,125,125,100.00
20,91,751HUDCO28,N5,992,792,79.84
20,92,753IRFC30,NJ,92,92,100.00
20,93,754GS2036,GS,890587,863175,96.92
20,94,762NTPC35F,ND,406,406,100.00
20,95,764HUDCO31,N8,55,55,100.00
20,96,764IRFC31,NO,1000,1000,100.00
20,97,764NABAR31,N2,4902,4409,89.94
20,98,769NHAI31,NE,10,10,100.00
20,99,76NHAI31,NA,633,510,80.57
20,100,772GS2025,GS,2,2,100.00
20,101,772GS2049,GS,1,1,100.00
20,102,772GS2055,GS,11059,11059,100.00
20,103,774IREDA31,N7,558,558,100.00
20,104,785AP37,SG,100,100,100.00
20,105,78ABFL33,N4,70,70,100.00
20,106,797IGT31,NL,5,5,100.00
20,107,79NHIT35,N1,547,547,100.00
20,108,79NHIT40,N2,4261,4161,97.65
20,109,79NHIT47,N3,833,796,95.56
20,110,801TCH25,N4,175,175,100.00
20,111,810IRFC27,N2,11773,10366,88.05
20,112,812REC27,NI,195,195,100.00
20,113,81ABFL33,N5,40,40,100.00
20,114,824GS2027,GS,877,877,100.00
20,115,825IIFL25,N7,40,40,100.00
20,116,826GS2027,GS,1,1,100.00
20,117,828GS2027,GS,923,923,100.00
20,118,829LTF24,NL,255,255,100.00
20,119,82HUDCO27,N2,202,101,50.00
20,120,82IGT31,NJ,609,600,98.52
20,121,830NHAI27,N2,2074,1984,95.66
20,122,830PFCL27,N5,156,156,100.00
20,123,835IHFL23B,YM,25,25,100.00
20,124,83TCHF25,N6,39,39,100.00
20,125,840CIFCL28,N4,220,220,100.00
20,126,842IIFL26,NL,235,235,100.00
20,127,843IHFL29,NC,65,65,100.00
20,128,849NTPC25,N7,114408,107863,94.28
20,129,84CIFCL28,NA,10,10,100.00
20,130,84TCHF28,NA,1083,1083,100.00
20,131,85IIFL25,NO,184,184,100.00
20,132,85PCHFL24,N6,95,95,100.00
20,133,85TCAPS24,N6,1012,1011,99.90
20,134,865IBHFL26,N8,125,75,60.00
20,135,865IRFC29,NA,1,1,100.00
20,136,865LTF26,NN,100,100,100.00
20,137,865TCAPS27,N8,205,205,100.00
20,138,86LTF24,NJ,11,11,100.00
20,139,871REC28,N9,5,5,100.00
20,140,875NHAI29,N6,560,391,69.82
20,141,87LTF27,NH,50,50,100.00
20,142,880IREDA29,N5,25,25,100.00
20,143,880IREDA34,N6,110,110,100.00
20,144,885IBHFL26,N9,3,2,66.67
20,145,885MOFSL26,N0,51,51,100.00
20,146,885TCAPS29,NC,4,4,100.00
20,147,888ERFL28,N5,460,345,75.00
20,148,888IRFC29,NE,29,29,100.00
20,149,888REC29,NF,1170,1000,85.47
20,150,889IHFL26,NS,100,100,100.00
20,151,891IIFCL34,N4,100,100,100.00
20,152,891NTPC33,N6,862,747,86.66
20,153,894IHFL25,Z3,5,5,100.00
20,154,897MOFSL29,N4,57,57,100.00
20,155,898LTF29,N7,100,100,100.00
20,156,901HUDCO34,NE,574,574,100.00
20,157,901NHB34,N6,19,19,100.00
20,158,903SFL28,YI,12,12,100.00
20,159,905LTF27,NF,577,577,100.00
20,160,905PEL26,N1,100,100,100.00
20,161,910CAGL25,N7,60,60,100.00
20,162,91D020824,TB,500,500,100.00
