Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05062024,2641651855,0002513
Trade Date <05-JUN-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0IHFL26,YR,20,20,100.00
20,2,0MOFSL26,N1,21,20,95.24
20,3,0MOFSL27,N3,50,50,100.00
20,4,1003ISFL28,N4,210,210,100.00
20,5,1004DLSL24,NO,10,10,100.00
20,6,1015ECL29,NR,46,46,100.00
20,7,1018GS2026,GS,4801,4801,100.00
20,8,1025IHF34,Z8,216,216,100.00
20,9,1025IHF34A,ZT,219,219,100.00
20,10,1030ICCL28,NM,20,20,100.00
20,11,1035UCL26,NA,200,200,100.00
20,12,1040UCL25,N4,90,90,100.00
20,13,1049DLS25A,Y5,20,20,100.00
20,14,1049DLSL25,NX,105,105,100.00
20,15,1050NFL26,N7,490,488,99.59
20,16,1050UCL25,N7,35,35,100.00
20,17,105IIFL29,N7,31,31,100.00
20,18,105UCL2026,NB,107,107,100.00
20,19,1060ECL29,NS,30,30,100.00
20,20,1065NFL27,NC,179,179,100.00
20,21,1075UCL25,N9,19,19,100.00
20,22,10IIFL28,N4,102,102,100.00
20,23,10IIFL28A,NE,228,210,92.11
20,24,10NIDO26,N6,60,60,100.00
20,25,1102NFL26,N8,8,8,100.00
20,26,182D010824,TB,100,100,100.00
20,27,182D031024,TB,6300,6300,100.00
20,28,182D040724,TB,2200,1600,72.73
20,29,182D050924,TB,1200,1200,100.00
20,30,182D110724,TB,1900,1000,52.63
20,31,182D111024,TB,1000,1000,100.00
20,32,182D120924,TB,100,100,100.00
20,33,182D130624,TB,1200,1200,100.00
20,34,182D141124,TB,1100,1100,100.00
20,35,182D150824,TB,800,800,100.00
20,36,182D180724,TB,200,200,100.00
20,37,182D190924,TB,4700,4700,100.00
20,38,182D200624,TB,300,300,100.00
20,39,182D220824,TB,300,300,100.00
20,40,182D241024,TB,300,300,100.00
20,41,182D250724,TB,100,100,100.00
20,42,182D270624,TB,100,100,100.00
20,43,182D281124,TB,100,100,100.00
20,44,182D290824,TB,3000,3000,100.00
20,45,20MICRONS,EQ,139071,73333,52.73
20,46,360ONE,EQ,564044,359013,63.65
20,47,364D020125,TB,400,400,100.00
20,48,364D050924,TB,10000,10000,100.00
20,49,364D080525,TB,100,100,100.00
20,50,364D110425,TB,1000,1000,100.00
20,51,364D141124,TB,100,100,100.00
20,52,364D150525,TB,500,500,100.00
20,53,364D200325,TB,400,400,100.00
20,54,364D200624,TB,100,100,100.00
20,55,364D211124,TB,3100,3100,100.00
20,56,364D241024,TB,8000,8000,100.00
20,57,364D290525,TB,6100,6100,100.00
20,58,3IINFOLTD,EQ,1363143,898142,65.89
20,59,3MINDIA,EQ,4946,1520,30.73
20,60,3PLAND,EQ,16184,6027,37.24
20,61,563GS2026,GS,20,20,100.00
20,62,574GS2026,GS,8,8,100.00
20,63,585GS2030,GS,20,20,100.00
20,64,5PAISA,EQ,51430,21230,41.28
20,65,63MOONS,EQ,241135,102592,42.55
20,66,654GS2032,GS,6,6,100.00
20,67,667GS2035,GS,100,100,100.00
20,68,669GS2024,GS,403,403,100.00
20,69,676GS2061,GS,2,2,100.00
20,70,689GS2025,GS,15619,15618,99.99
20,71,68GS2060,GS,2010,2010,100.00
20,72,695GS2061,GS,2273,2273,100.00
20,73,699GS2026,GS,40100,40100,100.00
20,74,702GS2027,GS,3301,3300,99.97
20,75,704GS2029,GS,1900,1900,100.00
20,76,706GS2028,GS,8113,4203,51.81
20,77,710GS2029,GS,14354,10604,73.87
20,78,716GS2050,GS,1200,1200,100.00
20,79,717GS2030,GS,27833,27432,98.56
20,80,718GS2033,GS,50,50,100.00
20,81,718GS2037,GS,36201,36200,100.00
20,82,719GS2060,GS,800,800,100.00
20,83,71GS2034,GS,10100,10100,100.00
20,84,723GS2039,GS,300,300,100.00
20,85,725GS2063,GS,6861,6860,99.99
20,86,726GS2032,GS,74592,72592,97.32
20,87,729NHAI26,NC,22,22,100.00
20,88,732GS2030,GS,3239,3239,100.00
20,89,733GS2026,GS,2715,2715,100.00
20,90,734GS2064,GS,2500,2500,100.00
20,91,734IRFC28,N4,212,106,50.00
20,92,735PFCL35,N1,45,45,100.00
20,93,736GS2052,GS,35500,35000,98.59
20,94,737GS2028,GS,14201,14201,100.00
20,95,738GS2027,GS,32900,30999,94.22
20,96,739NHAI26,N8,173,173,100.00
20,97,73GS2053,GS,6900,6900,100.00
20,98,741GS2036,GS,41839,41838,100.00
20,99,743REC35,NH,5,5,100.00
20,100,746GS2073,GS,602,600,99.67
20,101,74GS2062,GS,1355,1354,99.93
20,102,750IRFC35,NK,18,15,83.33
20,103,751HUDCO28,N5,100,100,100.00
20,104,752TN33,SG,1200,1200,100.00
20,105,753IRFC30,NJ,31,31,100.00
20,106,754GS2036,GS,786924,767577,97.54
20,107,758GJ32,SG,100,100,100.00
20,108,760PFCL35,N3,101,90,89.11
20,109,762NTPC35F,ND,50,50,100.00
20,110,764HUDCO31,N8,1,1,100.00
20,111,764IRFC31,NO,60,30,50.00
20,112,764NABAR31,N2,424,324,76.42
20,113,769HUDCO31,N9,114,57,50.00
20,114,769NHAI31,NE,1000,1000,100.00
20,115,76NHAI31,NA,402,362,90.05
20,116,774AP32A,SG,100,100,100.00
20,117,797IGT31,NL,340,340,100.00
20,118,79NHIT35,N1,99,99,100.00
20,119,79NHIT40,N2,354,354,100.00
20,120,79NHIT47,N3,1893,1893,100.00
20,121,801TCH25,N4,271,270,99.63
20,122,812REC27,NI,2,1,50.00
20,123,820IIFL27,N9,243,128,52.67
20,124,824GS2033,GS,40,20,50.00
20,125,825IIFL25,N7,130,130,100.00
20,126,829LTF24,NL,51,51,100.00
20,127,82IGT31,NJ,30,30,100.00
20,128,830NHAI27,N2,4000,4000,100.00
20,129,830PFCL27,N5,23,23,100.00
20,130,832GS2032,GS,1,1,100.00
20,131,833GS2026,GS,1700,1700,100.00
20,132,835PCHF23,NN,6,6,100.00
20,133,83TCHF25,N6,13,12,92.31
20,134,840CIFCL28,N4,62,62,100.00
20,135,842IIFL26,NL,590,390,66.10
20,136,843IHFL29,NC,15,15,100.00
20,137,846REC28,N6,422,422,100.00
20,138,849NTPC25,N7,17368,15076,86.80
20,139,84CIFCL28,NA,25,25,100.00
20,140,850IHFL25A,NW,10,10,100.00
20,141,85CIFC27,NL,150,150,100.00
20,142,85IFL26,NX,48,48,100.00
20,143,85IIFL24,NJ,84,84,100.00
20,144,85IIFL25,NO,324,324,100.00
20,145,85PCHFL24,N6,10,10,100.00
20,146,85TCAPS24,N6,480,470,97.92
20,147,865IFL28,NZ,421,335,79.57
20,148,865IIFL28,NS,724,617,85.22
20,149,865IRFC29,NA,270,270,100.00
20,150,865LTF26,NN,611,609,99.67
20,151,865TCAPS27,N8,143,143,100.00
20,152,866IBHL25,YP,6,6,100.00
20,153,86LTF24,NJ,530,380,71.70
20,154,871REC28,N9,266,161,60.53
20,155,875IIFL26,NM,100,100,100.00
20,156,875IIFL26A,NQ,812,500,61.58
20,157,875NHAI29,N6,896,793,88.50
20,158,875PCHFL26,N8,200,200,100.00
20,159,876HUDCO28,ND,260,250,96.15
20,160,885IBHFL26,N9,6,4,66.67
20,161,885MOFSL26,N0,150,100,66.67
20,162,888REC29,NF,1500,1250,83.33
20,163,889IHFL26,NS,25,25,100.00
20,164,890ICCL23A,NZ,408,408,100.00
20,165,891NTPC33,N6,163,153,93.87
20,166,892PFCL33,N8,102,100,98.04
20,167,893NHB29,N6,6,3,50.00
20,168,894IHFL24,ZR,13,13,100.00
20,169,897MOFSL29,N4,100,100,100.00
20,170,898LTF29,N7,90,90,100.00
20,171,8ABFL26,N0,5,5,100.00
20,172,901HUDCO34,NE,673,673,100.00
20,173,901NHB34,N6,27,27,100.00
20,174,905IHF24,YV,30,30,100.00
20,175,905PEL26,N1,100,100,100.00
20,176,915GS2024,GS,46,44,95.65
20,177,915IBHFL26,NE,29,29,100.00
20,178,91D020824,TB,2000,2000,100.00
20,179,91D040724,TB,1500,1500,100.00
20,180,91D080824,TB,600,600,100.00
20,181,91D120724,TB,3200,2400,75.00
20,182,91D130624,TB,1200,1200,100.00
20,183,91D150824,TB,700,700,100.00
20,184,91D190724,TB,3900,3900,100.00
20,185,91D200624,TB,700,600,85.71
20,186,91D230824,TB,100,100,100.00
20,187,91D250724,TB,400,400,100.00
20,188,91D270624,TB,100,100,100.00
20,189,91MOFSL27,N2,3,3,100.00
20,190,91SFL27,ZI,24,24,100.00
20,191,925IHFL25,N5,10,10,100.00
20,192,925IHFL25D,N6,2,2,100.00
20,193,925IHFL27,YA,25,25,100.00
20,194,92GS2030,GS,25705,25705,100.00
20,195,92ICCL28,ND,10,10,100.00
20,196,931SFL26,Z5,52,52,100.00
20,197,935LTF29,N5,38,38,100.00
20,198,935PEL33,N3,175,175,100.00
20,199,93MOFSL34,N6,240,230,95.83
20,200,940CAGL27,NB,20,10,50.00
20,201,943ECL28,NJ,388,387,99.74
20,202,945IFSL25,N4,261,245,93.87
20,203,94IFCI25,NL,30,30,100.00
20,204,957NIDO26,N5,16,16,100.00
20,205,960ISFL25,N1,1000,500,50.00
20,206,965IBHFL25,AG,15,15,100.00
20,207,965IHFL25A,NF,30,30,100.00
20,208,965IHFL25B,Y1,20,20,100.00
20,209,965IHFL25C,N0,70,70,100.00
20,210,96IIFL28,N5,467,467,100.00
