MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AB,965IHFL25,SEC RE NCD 9.65% SR.I,       999.00,       981.02,       981.02,       981.02,       981.02,                    19620.40,20, ,1,      1063.80,       930.20
N,AG,965IBHFL25,SEC RE NCD SR.III,      1080.01,      1030.10,      1054.96,      1030.10,      1054.96,                    11355.96,11, ,3,      1099.80,       935.10
N,BI,IBHF25B,SEC RE NCD SR III,      1015.00,      1015.00,      1026.85,      1015.00,      1026.85,                    10209.25,10, ,3,      1080.00,       930.00
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,      1003.00,      1003.00,      1003.00,       993.10,      1000.25,                   553040.90,553, ,14,      1003.00,       950.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       970.00,       969.00,       969.00,       969.00,       969.00,                     9690.00,10, ,2,      1050.00,       933.01
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       880.00,       901.05,       901.05,       901.05,       901.05,                      901.05,1, ,1,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       998.00,       984.30,       985.15,       984.30,       984.31,                   320108.53,325, ,10,      1010.00,       960.49
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1040.01,      1040.01,      1050.00,      1040.01,      1050.00,                    20900.10,20, ,2,      1050.00,       985.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       252.39,       252.00,       252.00,       252.00,       252.00,                     2520.00,10, ,1,       261.99,       241.00
N,N1,735NABAR31,7.35% TAX FREE TRI SRIIA,      1146.60,      1224.00,      1224.00,      1188.00,      1188.00,                   241200.00,200, ,7,      1443.89,      1005.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       306.50,       306.50,       306.50,       305.00,       305.62,                  2020620.98,6616, ,59,       316.90,       295.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,       975.00,      1010.00,      1010.00,      1010.00,      1010.00,                   121200.00,120, ,3,      1032.00,       901.00
N,N2,1075IHF33A,SEC RE NCD 10.75% SR XI,      1025.00,       995.00,       995.20,       995.00,       995.20,                   462698.00,465, ,15,      1200.00,       912.20
N,N2,736PFCL28,7.36% TAX FREE NCD,      1122.00,      1084.00,      1084.00,      1084.00,      1084.00,                   216800.00,200, ,1,      1179.95,      1010.60
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1140.00,      1140.00,      1140.00,      1140.00,      1140.00,                    57000.00,50, ,1,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       308.30,       305.50,       308.29,       304.00,       305.75,                   260582.74,854, ,15,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1123.50,      1117.55,      1123.00,      1114.15,      1123.00,                   822112.10,734, ,9,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1092.00,      1086.00,      1086.70,      1086.00,      1086.70,                    97758.00,90, ,3,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1132.55,      1134.90,      1134.90,      1131.00,      1132.55,                   234130.20,207, ,4,      1177.00,      1062.20
N,N2,920PEL28,SEC RE NCD 9.20% SR III,      1042.00,      1023.25,      1023.25,      1023.25,      1023.25,                    10232.50,10, ,1,      1070.00,       991.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1020.00,      1012.12,      1014.00,      1012.12,      1013.80,                   557536.00,550, ,11,      1131.00,       996.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       252.04,       247.51,       254.50,       247.51,       254.50,                     8646.01,34, ,2,       262.00,       240.00
N,N3,0MOFSL27,SEC RE NCD SR IV,      1002.00,      1002.00,      1002.00,      1001.00,      1001.98,                   202402.00,202, ,4,      1002.40,       860.15
N,N3,760PFCL35,7.60% TAX FREE NCD,      1221.30,      1221.00,      1221.00,      1215.25,      1215.66,                   440619.65,362, ,8,      1277.00,      1119.01
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       439.00,       409.00,       412.45,       408.00,       411.00,                  1127565.50,2753, ,9,       439.00,       392.00
N,N3,960CAGL25,SEC RE NCD 9.60% SR. III,       991.10,       991.10,       991.10,       991.10,       991.10,                    19822.00,20, ,1,      1025.00,       990.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       974.38,       990.00,       991.00,       990.00,       990.00,                    59420.00,60, ,3,      1018.99,       951.00
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       936.46,       936.50,       940.00,       936.50,       938.27,                   490728.00,523, ,16,      1040.00,       936.00
N,N4,891IIFCL34,8.91% TAX FREE NCD,      1280.04,      1282.03,      1290.00,      1282.03,      1290.00,                   282206.00,220, ,4,      1359.90,      1241.02
N,N4,897MOFSL29,SEC RE NCD 8.97% SR V,      1012.65,      1014.00,      1014.00,      1014.00,      1014.00,                   101400.00,100, ,2,      1018.00,       990.00
N,N4,945IFSL25,SEC RE NCD 9.45% SR.I,       975.00,       975.00,       975.00,       975.00,       975.00,                    29250.00,30, ,2,      1170.00,       941.00
N,N5,1025NFL25,SEC RE NCD 10.25% SR.II,      1000.00,       988.00,      1000.00,       988.00,      1000.00,                    28874.00,29, ,6,      1180.00,       931.35
N,N5,10CAGL27,SEC RE NCD 10% SR. V,      1011.00,      1017.00,      1017.00,      1017.00,      1017.00,                    10170.00,10, ,1,      1060.00,       888.00
N,N5,751HUDCO28,7.51 NCD 16FEB28 TR1 SR2,      1086.61,      1082.00,      1088.76,      1082.00,      1088.47,                   997869.09,918, ,12,      1154.98,      1065.00
N,N5,830PFCL27,8.30% TAX FREE NCD,      1127.19,      1127.50,      1127.50,      1120.00,      1125.00,                   247144.50,220, ,6,      1179.90,      1054.00
N,N5,880IREDA29,IREDA 8.80NCDTR I SR II B,      1158.00,      1156.00,      1156.00,      1150.00,      1150.00,                    57532.20,50, ,6,      1288.00,      1130.01
N,N5,888ERFL28,SEC RED NCD 8.88% SR. V,       901.20,       918.05,       918.05,       903.05,       909.00,                   146179.55,161, ,3,       955.00,       825.80
N,N5,888NHB29,BOND 8.88%PA TF TR-I S 2B,      5880.00,      5870.00,      5870.00,      5870.00,      5870.00,                   176100.00,30, ,3,      6150.00,      5009.00
N,N5,935LTF29,SE RE NCD 9.35% SR.V OP2,      1060.00,      1060.00,      1060.00,      1060.00,      1060.00,                    41340.00,39, ,2,      1150.00,      1032.00
N,N5,935MOFSL29,SEC RE NCD 9.35% SR VI,       980.00,      1015.00,      1015.00,      1015.00,      1015.00,                   101500.00,100, ,1,      1015.00,       980.00
N,N5,96IIFL28,UNSEC RE NCD 9.60% SR.II,       939.85,       932.05,       937.49,       930.00,       934.25,                  1503729.42,1614, ,36,       997.00,       910.00
N,N6,10IIFL29,UNSEC RED NCD 10.0% SR. V,       965.00,       950.00,       960.00,       948.99,       960.00,                   200493.51,211, ,6,      1050.00,       875.20
N,N6,10NIDO26,SEC RED NCD 10% SR. VI,       960.00,       965.05,       965.05,       965.05,       965.05,                   199765.35,207, ,3,      1070.00,       955.00
N,N6,83TCHF25,SEC RED NCD 8.30% SR.III,      1039.00,      1027.40,      1027.40,      1027.40,      1027.40,                    17465.80,17, ,2,      1160.00,       977.44
N,N6,846REC28,BOND 8.46% TAX FREE S2A,      1165.00,      1165.00,      1165.00,      1165.00,      1165.00,                   244650.00,210, ,2,      1259.00,      1070.00
N,N6,85TCAPS24,SERENCD8.50%SR.IICIII&IV,      1070.00,      1070.00,      1073.00,      1070.00,      1073.00,                   130745.00,122, ,9,      1080.00,       985.00
N,N6,880IREDA34,IREDA 8.80NCDTR I SR IIIB,      1290.00,      1266.00,      1266.00,      1266.00,      1266.00,                   253200.00,200, ,2,      1399.80,      1230.10
N,N6,891NTPC33,8.91%S-R-NCD SERIES 3B,      1325.00,      1311.05,      1314.99,      1310.00,      1312.26,                  1090777.13,832, ,34,      1379.90,      1258.00
N,N6,892NHPC33,8.92% SEC RED BOND S3B,      1293.01,      1290.00,      1290.00,      1275.00,      1275.00,                   127800.00,100, ,2,      1400.00,      1203.11
N,N6,893NHB29,NHB 8.93 NCD TR II SR 2 B,      5800.00,      5825.00,      5825.00,      5825.00,      5825.00,                     5825.00,1, ,1,      6300.99,      5400.01
N,N6,93MOFSL34,SEC RE NCD 9.30% SR VII,      1012.00,      1015.00,      1015.00,      1015.00,      1015.00,                   187775.00,185, ,2,      1043.45,       980.00
N,N6,CAGL27A,SEC RE NCD SR. VI,      1150.00,      1150.00,      1150.00,      1150.00,      1150.00,                    11500.00,10, ,1,      1180.00,      1000.00
N,N6,IIFLZC28C,UNSEC RE NCD 0% SR.III,      1136.32,      1136.32,      1136.32,      1136.32,      1136.32,                    17044.80,15, ,1,      1299.90,      1046.60
N,N7,1050NFL26,SEC RE NCD 10.50% SR.IV,      1000.00,      1002.00,      1002.00,       997.00,       997.00,                   344355.40,345, ,16,      1050.00,       950.00
N,N7,1050UCL25,SEC RED NCD 10.50% SR.III,       981.00,       991.50,       992.00,       985.00,       990.00,                   699280.30,708, ,24,      1025.00,       950.00
N,N7,719HUDCO28,BOND 7.19% PA TAX FREE S2,      1066.10,      1070.00,      1070.00,      1070.00,      1070.00,                    26750.00,25, ,1,      1197.00,      1012.23
N,N7,774IREDA31,7.74% TAX FREE NCD,      1155.00,      1140.11,      1140.11,      1138.00,      1138.00,                   323334.00,284, ,4,      1199.70,      1112.25
N,N7,849NTPC25,8.49% SEC NON-CUM RED NCD,         5.21,         5.20,         5.24,         5.16,         5.20,                   121057.57,23268, ,83,        11.51,         5.00
N,N7,97MOFSL34,SEC RE NCD 9.70% SR VIII,      1050.00,      1035.00,      1049.80,      1035.00,      1049.80,                   108749.00,105, ,2,      1095.00,       995.00
N,N7,990IHFL26,SEC RE NCD 9.90% SR IV,      1000.20,      1020.00,      1020.00,      1020.00,      1020.00,                     5100.00,5, ,1,      1060.00,       954.00
N,N8,739NHAI26,TAX FREE7.39% SR.IB,      1044.74,      1050.00,      1050.00,      1040.25,      1046.00,                    77451.26,74, ,4,      1109.90,      1010.10
N,N8,764HUDCO31,7.64% TAX FREETRI SR2B,      1145.00,      1135.21,      1138.00,      1135.20,      1137.40,                   908662.53,800, ,10,      1198.40,      1106.00
N,N8,865TCAPS27,SERENCD8.65%SR.IIICIII&IV,      1080.40,      1080.40,      1082.00,      1080.40,      1081.74,                  1514594.10,1401, ,19,      1170.10,      1020.00
N,N8,892PFCL33,8.92% TAX FREE NCD,      1306.00,      1318.00,      1318.00,      1308.20,      1309.50,                   657190.85,502, ,8,      1374.80,      1257.50
N,N9,1075UCL25,SEC RE NCD 10.75% SR II,      1012.00,      1087.48,      1087.48,      1087.48,      1087.48,                    10874.80,10, ,1,      1087.48,       975.00
N,N9,10NFL25,SEC RE NCD 10.00% SR. I,       990.00,       990.00,       990.00,       990.00,       990.00,                      990.00,1, ,1,      1015.00,       950.00
N,N9,769HUDCO31,7.69% TAX FREETRII SR2B,      1148.50,      1160.00,      1160.11,      1148.60,      1160.10,                    79541.00,69, ,5,      1209.90,      1120.02
N,N9,820IIFL27,SEC RE NCD 8.20% SR.III,       930.00,       913.27,       938.00,       913.27,       930.34,                   103848.81,111, ,6,       959.80,       900.00
N,N9,871REC28,BOND 8.71% TAX FREE S2B,      1159.03,      1160.00,      1160.00,      1159.05,      1159.05,                   115952.50,100, ,2,      1227.50,      1133.05
N,N9,948IHFL26,SEC RE NCD 9.48% SR V,       952.00,      1008.00,      1008.00,      1008.00,      1008.00,                     7056.00,7, ,1,      1008.00,       930.20
