MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AC,925IBHFL25,SEC RE NCD 9.25% SR.II,       965.00,       965.00,       965.00,       965.00,       965.00,                    48250.00,50, ,2,       995.00,       915.00
N,AN,971IHFL28,SEC RE NCD 9.71% SR.VIII,       899.10,       850.00,       850.00,       850.00,       850.00,                      850.00,1, ,1,       994.00,       800.00
N,AR,925IHFL25C,SEC RE NCD 9.25% SR II,       980.00,       980.00,       980.00,       980.00,       980.00,                     3920.00,4, ,1,      1110.00,       900.10
N,AT,IBHFZC25B,SEC RE NCD SR III,       920.10,      1051.00,      1051.00,      1051.00,      1051.00,                     9459.00,9, ,1,      1060.00,       830.10
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                    29000.00,29, ,2,      1065.00,       900.31
N,BF,965IHFL25E,SEC RE NCD 9.65% SR I,      1014.57,      1014.57,      1014.57,      1014.57,      1014.57,                    10145.70,10, ,1,      1047.76,       910.20
N,BV,10IHFL30A,SEC RE NCD 9.71% SR VIII,       950.00,       940.00,       969.00,       940.00,       950.00,                   207622.00,218, ,8,       990.00,       810.85
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       991.00,       990.00,       992.00,       990.00,       992.00,                   222800.00,225, ,3,      1002.00,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1021.01,      1021.01,      1025.01,      1011.00,      1025.00,                    32582.12,32, ,4,      1184.40,       901.00
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       880.00,       915.00,       915.00,       915.00,       915.00,                    36600.00,40, ,1,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       990.92,       990.00,       990.00,       986.11,       986.11,                   170233.32,172, ,4,      1007.00,       960.49
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1037.00,      1040.00,      1040.00,      1040.00,      1040.00,                   520000.00,500, ,2,      1040.00,       985.00
N,N1,0MOFSL26,SEC RE NCD SR II,       958.01,       990.00,       990.00,       990.00,       990.00,                    99000.00,100, ,3,      1000.00,       860.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       305.00,       301.81,       306.39,       301.81,       304.01,                     6971.08,23, ,5,       316.90,       295.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1014.00,      1016.50,      1016.50,      1016.50,      1016.50,                   213465.00,210, ,5,      1145.00,       972.00
N,N1,945CAGL24,SEC RE NCD 9.45% SR. I,       996.00,      1000.00,      1000.00,      1000.00,      1000.00,                    20000.00,20, ,1,      1020.00,       876.00
N,N1,960ISFL25,SEC RE NCD 9.60% SR 2,       997.10,      1010.00,      1010.00,      1010.00,      1010.00,                    10100.00,10, ,1,      1032.00,       901.00
N,N2,736PFCL28,7.36% TAX FREE NCD,      1069.00,      1122.00,      1122.00,      1090.40,      1108.00,                   220540.00,200, ,3,      1179.95,      1010.60
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1129.46,      1132.00,      1132.00,      1129.50,      1131.13,                    55425.50,49, ,4,      1330.00,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       307.00,       303.11,       306.00,       303.11,       306.00,                    21666.20,71, ,5,       320.00,       298.45
N,N2,805ABFL28,SEC RE NCD 8.05% SR III,       921.01,      1090.00,      1090.00,      1090.00,      1090.00,                     5450.00,5, ,1,      1099.00,       840.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1089.89,      1088.75,      1088.75,      1088.75,      1088.75,                   217750.00,200, ,1,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1126.00,      1127.00,      1130.00,      1127.00,      1127.25,                   945464.90,838, ,13,      1177.00,      1062.20
