Confirmed list of securities to be auctioned in A 2024106 to be held on Jun 07 2024.

Sr No,Symbol,Series,Total Qty
1,63MOONS,EQ,184
2,AAKASH,EQ,177
3,AARTIIND,EQ,13
4,AARTIPHARM,EQ,5
5,ABB,EQ,4
6,ABCAPITAL,EQ,125
7,ABFRL,EQ,657
8,ABSLBANETF,EQ,252
9,ABSMARINE,SM,7000
10,ACCURACY,EQ,1821
11,ADANIENSOL,EQ,676
12,ADANIENT,EQ,267
13,ADANIGREEN,EQ,25
14,ADANIPORTS,EQ,317
15,ADANIPOWER,EQ,31
16,AGI,EQ,1
17,AGSTRA,EQ,119
18,AIIL,EQ,1
19,AKI,EQ,612
20,ALANKIT,EQ,1110
21,ALEMBICLTD,EQ,25000
22,ALKEM,EQ,22
23,ALLCARGO,EQ,500
24,ALOKINDS,EQ,98216
25,AMBICAAGAR,EQ,10
26,AMBUJACEM,EQ,287
27,AMDIND,EQ,126
28,AMIORG,EQ,10
29,ANANTRAJ,EQ,1
30,ANDHRSUGAR,EQ,4
31,ANGELONE,EQ,10
32,APOLLOHOSP,EQ,1
33,APOLLOTYRE,EQ,21
34,ARE&M,EQ,594
35,ARIES,EQ,7
36,ARTNIRMAN,EQ,96
37,ARVINDFASN,EQ,3
38,ASAHISONG,EQ,60
39,ASHOKA,EQ,186
40,ASHOKLEY,EQ,975
41,ASTRAL,EQ,1
42,ATFL,EQ,205
43,ATGL,EQ,1
44,AUBANK,EQ,6738
45,AVANTIFEED,EQ,1000
46,AWFIS,EQ,1
47,AWL,EQ,225
48,AXISBPSETF,EQ,506
49,BAJAJHIND,EQ,2000
50,BAJEL,EQ,1320
51,BAJFINANCE,EQ,2
52,BALAJITELE,EQ,368
53,BALAXI,EQ,7727
54,BALKRISHNA,EQ,1921
55,BALRAMCHIN,EQ,50
56,BANDHANBNK,EQ,1000
57,BANKBARODA,EQ,630
58,BAYERCROP,EQ,20
59,BBOX,EQ,33
60,BDL,EQ,149
61,BEDMUTHA,EQ,1
62,BEL,EQ,410
63,BFUTILITIE,EQ,9
64,BHANDARI,EQ,1000
65,BHARATWIRE,EQ,150
66,BHARTIARTL,EQ,50
67,BHEL,EQ,236
68,BIKAJI,EQ,55
69,BIOCON,EQ,5083
70,BIRLAMONEY,EQ,7630
71,BLAL,EQ,14
72,BLKASHYAP,EQ,2000
73,BOMDYEING,EQ,1
74,BORORENEW,EQ,50
75,BPCL,EQ,1448
76,BSOFT,EQ,1
77,CANBK,EQ,9325
78,CAPACITE,EQ,110
79,CAREERP,EQ,4
80,CENTEXT,EQ,581
81,CENTRALBK,EQ,59
82,CENTURYTEX,EQ,10
83,CESC,EQ,35
84,CGPOWER,EQ,1
85,CHOLAHLDNG,EQ,15
86,CIEINDIA,EQ,2
87,CINELINE,EQ,10
88,CLEAN,EQ,1
89,COALINDIA,EQ,3
90,COCHINSHIP,EQ,42883
91,CONCOR,EQ,104
92,CONFIPET,EQ,28
93,CORDSCABLE,EQ,621
94,CUMMINSIND,EQ,10
95,DABUR,EQ,118
96,DALMIASUG,EQ,40
97,DEEPAKFERT,EQ,117
98,DHANBANK,EQ,1000
99,DHANI,EQ,75
100,DIAMONDYD,EQ,5
101,DIXON,EQ,26
102,DLF,EQ,79
103,DODLA,EQ,4
104,DPSCLTD,EQ,6
105,DRREDDY,EQ,17
106,DVL,EQ,28
107,DYNPRO,EQ,1
108,EBBETF0431,EQ,1
109,EBBETF0433,EQ,4
110,EGOLD,EQ,2
111,EMAMILTD,EQ,6
112,EQUITASBNK,EQ,3900
113,EVERESTIND,EQ,10
114,EXICOM,EQ,18
115,EXIDEIND,EQ,101
116,FCSSOFT,EQ,4482
117,FEDERALBNK,EQ,5
118,FINPIPE,EQ,2
119,FLAIR,EQ,50
120,GAIL,EQ,20
121,GANECOS,EQ,50
122,GANESHHOUC,EQ,239
123,GEECEE,EQ,2
124,GENSOL,EQ,14
125,GENUSPOWER,EQ,635
126,GEPIL,EQ,15
127,GICHSGFIN,EQ,1
128,GINNIFILA,EQ,2952
129,GLAXO,EQ,2
130,GLENMARK,EQ,58
131,GLS,EQ,20
132,GMRINFRA,EQ,79
133,GMRP&UI,EQ,982
134,GODFRYPHLP,EQ,1
135,GODREJAGRO,EQ,1000
136,GOKEX,EQ,28
137,GOLDETFADD,EQ,57
