1,AARTIPHARM,INE0LRU01027,587.75,20
2,HEALTHIETF,INF109KC1Q72,123.6,20
3,JLHL,INE682M01012,1165.45,20
4,DPSCLTD,INE360C01024,16.9,22.67
5,PONNIERODE,INE838E01017,418.6,20
6,DEEPAKNTR,INE288B01029,2278.45,20
7,THANGAMAYL,INE085J01014,1337.45,20
8,NAVNETEDUL,INE060A01024,145.95,20
9,TVSSCS,INE395N01027,169.6,20
10,RELINFRA,INE036A01016,157.65,26.34
11,NFL,INE870D01012,102.2,21.06
12,PROZONER,INE195N01013,29.65,23.45
13,JAYAGROGN,INE785A01026,251.65,20
14,MARUTI,INE585B01010,12673.5,9
15,SWANENERGY,INE665A01038,573.75,22.75
16,ALBERTDAVD,INE155C01010,1083.2,20
17,ASAHISONG,INE228I01012,381.8,20
18,KMSUGAR,INE157H01023,36.05,22.78
19,ASHIMASYN,INE440A01010,31.3,28.5
20,SIGIND,INE529F01035,88.15,23.41
21,ESG,INF769K01GS9,38.36,20
22,YUKEN,INE384C01016,1243.45,20.92
23,RAJESHEXPO,INE343B01030,270.4,20
24,IGPL,INE204A01010,486.15,20
25,BLUESTARCO,INE472A01039,1525.2,20
26,SGBJAN29IX,IN0020200377,7340.21,10
27,ITI,INE248A01017,293.45,25.55
28,RUSTOMJEE,INE263M01029,691.45,20
29,BECTORFOOD,INE495P01012,1500.65,20
30,SGBMAR25,IN0020160126,7369.98,10
31,MOVALUE,INF247L01BE5,100.06,20
32,INDIAGLYCO,INE560A01015,836.75,20
33,MIDQ50ADD,INF740KA1QL0,235.52,20
34,TRIGYN,INE948A01012,115.75,20.39
35,VSTTILLERS,INE764D01017,3650.2,20
36,SGBSEP27,IN0020190115,7300,10
37,SGBNOV25VI,IN0020170083,7300,10
38,RECLTD,INE020B01018,490.1,22.87
39,AXISCETF,INF846K016C7,111.55,20
40,IDFNIFTYET,INF194KA1U07,245.93,8.39
41,SGBAUG27,IN0020190107,7500,10
42,VERANDA,INE0IQ001011,155.35,22.4
43,JUBLINDS,INE645L01011,1308.65,22.59
44,PASUPTAC,INE818B01023,36.4,20.48
45,CENTRUM,INE660C01027,37.4,24.63
46,UCAL,INE139B01016,155.8,20
47,SGBMAY26,IN0020180033,7497,10
48,BLUEJET,INE0KBH01020,372.8,20
49,FLUOROCHEM,INE09N301011,2906.9,20
50,DHUNINV,INE320L01011,1085.3,21.44
51,GSEC10IETF,INF109KC18O0,230.75,10
52,STARPAPER,INE733A01018,221,20
53,GOLDCASE,INF0R8F01042,11.65,20
54,CHEMPLASTS,INE488A01050,484.4,20
55,PAGEIND,INE761H01022,38793.4,20
56,GOKULAGRO,INE314T01025,150.6,20
57,RUSHIL,INE573K01017,310.65,20
58,EICHERMOT,INE066A01021,4719.75,10.23
59,VISHNU,INE270I01022,352.15,20
60,GUJALKALI,INE186A01019,722.8,20
61,NMDC,INE584A01023,252.2,20
62,KIRLOSENG,INE146L01010,1215.1,20
63,DHANI,INE274G01010,42.1,24.38
64,PNC,INE392B01011,61.25,24.5
65,MOIL,INE490G01020,496.75,22.61
66,NIFMID150,INF789F1AYX9,197.57,10.22
67,ANANTRAJ,INE242C01024,378.15,20
68,CREATIVE,INE985W01018,677.65,20
69,TIINDIA,INE974X01010,3861.5,20
70,SENSEXIETF,INF346A01034,840.88,7.97
71,CHAMBLFERT,INE085A01013,402.35,20
72,PLASTIBLEN,INE083C01022,250.2,20
73,KIRLPNU,INE811A01020,1194.45,20
74,INFRAIETF,INF109KC16E5,87.33,20
75,SGBNOV25,IN0020170091,7300,10
76,RUCHIRA,INE803H01014,124.1,20
77,TRU,INE615R01029,55.9,23.67
78,JSWHL,INE824G01012,6601.65,20
79,HSCL,INE019C01026,337.5,20
80,RCF,INE027A01015,150.35,20
81,COMMOIETF,INF109KC19O8,88.44,20
82,NATHBIOGEN,INE448G01010,187.85,20
83,SANDHAR,INE278H01035,531.2,20
84,NCC,INE868B01028,312.5,22.1
85,KECL,INE134B01017,182.1,27.15
86,LORDSCHLO,INE846D01012,117.2,100
87,STOVEKRAFT,INE00IN01015,482.35,20
88,MEDICAMEQ,INE646B01010,483.85,20.41
89,AXISHCETF,INF846K01Z12,122.79,20
90,VENUSPIPES,INE0JA001018,2138.4,20
91,TITAN,INE280A01028,3321.65,9
92,IFGLEXPOR,INE133Y01011,580.2,22.2
93,BASF,INE373A01013,4339.35,20
94,TV18BRDCST,INE886H01027,42.4,20
95,SIL,INE173A01025,23.4,20
96,DJML,INE0B1K01014,335.1,100
97,NIFTYIETF,INF109K012R6,251.84,6
98,NAHARCAP,INE049I01012,271.85,20
99,HDFCBANK,INE040A01034,1559.7,9
100,HINDALCO,INE038A01020,677.5,13.45
101,LIQUIDBEES,INF732E01037,1000,10
102,JPOLYINVST,INE147P01019,754.05,21.75
103,ATAM,INE09KD01013,199.65,100
104,POWERINDIA,INE07Y701011,10447.65,20
105,TATACONSUM,INE192A01025,1139.9,9.16
106,SUBEXLTD,INE754A01055,27.25,22.68
107,VHL,INE701A01023,2963.3,20
108,MEDICO,INE630Y01024,36.85,100
109,MIDSELIETF,INF109KC10W0,16.26,9.68
110,MOMOMENTUM,INF247L01BK2,69.16,20
111,SGBMAR30X,IN0020210319,7339.48,10
112,YATRA,INE0JR601024,127.05,20
113,TATVA,INE0GK401011,1016.35,20
114,TANLA,INE483C01032,897.95,20
115,NPBET,INF277K010X4,250.39,20
116,TORNTPHARM,INE685A01028,2782,20
117,ARMANFIN,INE109C01017,2287.75,20
