MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AI,IBULHSGFIN,SEC RE NCD 9.48% SR.V,       925.00,       925.00,       925.00,       925.00,       925.00,                    10175.00,11, ,3,      1150.00,       800.00
N,AR,IBULHSGFIN,SEC RE NCD 9.25% SR II,       950.20,       950.20,       950.20,       950.20,       950.20,                     9502.00,10, ,2,      1110.00,       900.10
N,N0,ABFL,SEC RE NCD 8% SR I,      1005.00,       902.00,      1019.90,       901.00,      1019.90,                  2535955.01,2790, ,12,      1184.40,       901.00
N,N0,CHOLAFIN,SEC RE NCD 8.25% SR.I,       995.64,      1000.00,      1000.00,       978.00,       978.00,                    89208.00,90, ,9,      1075.00,       978.00
N,N0,IBULHSGFIN,SEC RE NCD 9.39% SR.VIII,       920.00,       897.00,       915.00,       897.00,       910.00,                   102790.00,114, ,10,      1038.00,       815.00
N,N0,IIFLSAMFIN,SEC RE NCD 9.21% SR 1,       975.00,       975.00,       975.00,       975.00,       975.00,                      975.00,1, ,1,      1050.00,       934.01
N,N0,NAVIFIN,SEC RE NCD 9.75% SR. I,       999.00,       990.00,       995.00,       990.00,       995.00,                    45570.00,46, ,4,      1007.00,       960.49
N,N1,M&MFIN,8.72% UNSECURED NCD,      1023.00,      1014.00,      1014.00,      1010.00,      1010.00,                  1010405.00,1000, ,11,      1145.00,       972.00
N,N1,NHIT,SEC RE NCD 7.90% STRPP A,       304.00,       304.00,       304.00,       302.60,       302.65,                   385663.30,1272, ,17,       316.90,       295.00
N,N2,CHOLAFIN,SEC RE NCD 8.30% SR.III,      1012.24,      1024.00,      1024.00,      1024.00,      1024.00,                     5120.00,5, ,1,      1224.00,       990.00
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1081.11,      1084.00,      1094.00,      1084.00,      1093.99,                   452087.98,416, ,12,      1209.99,      1060.00
N,N2,IBULHSG,SEC RE NCD 10.75% SR XI,      1008.33,      1000.00,      1000.00,      1000.00,      1000.00,                    48000.00,48, ,3,      1200.00,       927.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       255.00,       255.00,       255.00,       255.00,       255.00,                    16320.00,64, ,4,       262.98,       241.80
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1115.00,      1115.00,      1115.00,      1108.70,      1110.87,                   501907.29,452, ,21,      1180.00,      1065.00
N,N2,M&MFIN,9.00% UNSECURED NCD,      1080.63,      1080.63,      1080.63,      1080.22,      1080.25,                   875232.54,810, ,8,      1131.00,      1011.00
N,N2,NABARD,7.64% TAX FREE TRI SRIIB,      1127.62,      1144.99,      1145.00,      1125.00,      1132.00,                  1551852.10,1373, ,48,      1215.90,      1062.30
N,N2,NHAI,BOND 8.30% PA TAX FREE S2,      1122.20,      1122.20,      1129.90,      1121.10,      1124.99,                  3293581.50,2920, ,48,      1177.00,      1062.20
N,N2,NHIT,SEC RE NCD 7.90% STRPP B,       304.58,       304.58,       306.09,       302.60,       306.09,                   260817.89,859, ,19,       320.00,       299.00
N,N2,PFC,7.36% TAX FREE NCD,      1076.01,      1076.01,      1076.01,      1076.01,      1076.01,                  1076010.00,1000, ,1,      1179.95,      1010.60
N,N2,RECLTD,TAXFREE SEC NCD TR1 S2,      1099.99,      1086.40,      1099.74,      1086.40,      1093.07,                   414033.50,380, ,4,      1155.00,      1041.47
N,N3,BRITANNIA,UNSEC RED NCD 5.50%,        30.27,        30.27,        30.47,        30.26,        30.27,                    53738.99,1775, ,75,        30.69,        25.00
N,N3,NHIT,SEC RE NCD 7.90% STRPP C,       409.00,       408.00,       409.50,       406.10,       406.60,                   420217.20,1031, ,12,       428.46,       392.00
N,N3,PFC,7.60% TAX FREE NCD,      1206.54,      1207.10,      1207.10,      1207.10,      1207.10,                   167786.90,139, ,2,      1279.84,      1119.01
N,N4,ABFL,SEC RE NCD 7.80% SR V,      1005.00,      1003.00,      1003.00,      1003.00,      1003.00,                     1003.00,1, ,1,      1010.00,       960.00
N,N4,CHOLAFIN,SEC RE NCD 8.40% SR.V,      1024.00,      1024.00,      1024.00,      1022.00,      1022.00,                   255700.00,250, ,2,      1070.00,       995.00
N,N4,CREDITACC,SEC RE NCD SR. IV,      1100.00,      1100.00,      1100.00,      1100.00,      1100.00,                   225500.00,205, ,1,      1135.00,       863.65
N,N4,IIFCL,8.91% TAX FREE NCD,      1293.00,      1294.79,      1294.79,      1294.30,      1294.30,                   271856.95,210, ,4,      1359.90,      1241.02
N,N4,IIFLSAMFIN,SEC RE NCD 10.03% SR 5,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                   118000.00,118, ,6,      1018.99,       960.00
