Confirmed list of securities to be auctioned in A 2024079 to be held on Apr 29 2024.

Sr No,Symbol,Series,Total Qty
1,ABMINTLLTD,EQ,15
2,ACE,EQ,1
3,ACL,EQ,443
4,ACLGATI,EQ,5
5,ADANIPORTS,EQ,26
6,AEGISCHEM,EQ,100
7,AHLADA,EQ,4
8,AIRAN,EQ,4
9,AJANTPHARM,EQ,51
10,AKI,EQ,3
11,APOLLO,EQ,400
12,APTECHT,EQ,11
13,ARVSMART,EQ,101
14,ASHIMASYN,EQ,199
15,AUROPHARMA,EQ,1
16,AVONMORE,EQ,3
17,BAJAJ-AUTO,EQ,5
18,BAJAJCON,EQ,9
19,BAJAJFINSV,EQ,1
20,BAJEL,EQ,100
21,BALAJITELE,EQ,1340
22,BALKRISIND,EQ,738
23,BANKBARODA,EQ,8
24,BASF,EQ,1
25,BBETF0432,EQ,1
26,BBL,EQ,3
27,BDL,EQ,100
28,BERGEPAINT,EQ,60
29,BHARATFORG,EQ,2
30,BHARATGEAR,EQ,100
31,BINANIIND,EQ,210
32,BIOCON,EQ,1
33,BLUEDART,EQ,5
34,BODALCHEM,EQ,50
35,BPCL,EQ,11
36,BSE,EQ,2
37,BTML,EQ,2
38,BUTTERFLY,EQ,487
39,CENTURYTEX,EQ,53
40,CHAMBLFERT,EQ,25
41,COLPAL,EQ,375
42,COMSYN,EQ,500
43,CONCOR,EQ,1
44,CPSEETF,EQ,150
45,CSBBANK,EQ,90
46,CUB,EQ,25
47,DIVISLAB,EQ,25
48,DYNAMATECH,EQ,4
49,EIHOTEL,EQ,15
50,EKC,EQ,1
51,ELGIRUBCO,EQ,703
52,ENGINERSIN,EQ,10
53,ENIL,EQ,500
54,EPACK,EQ,1000
55,EPL,EQ,2
56,EXCELINDUS,EQ,5
57,FORCEMOT,EQ,5
58,FOSECOIND,EQ,23
59,GAIL,EQ,25
60,GFLLIMITED,EQ,4
61,GHCL,EQ,75
62,GICRE,EQ,200
63,GINNIFILA,EQ,677
64,GLS,EQ,304
65,GODFRYPHLP,EQ,242
66,GODREJAGRO,EQ,10
67,GODREJPROP,EQ,359
68,GOLDBEES,EQ,1
69,GRASIMPP,E1,157
70,HAPPYFORGE,EQ,5
71,HATHWAY,EQ,1000
72,HAVELLS,EQ,47
73,HDFCLIQUID,EQ,8
74,HEALTHIETF,EQ,92
75,HEROMOTOCO,EQ,5
76,HFCL,EQ,350
77,HIKAL,EQ,1
78,HILTON,EQ,5000
79,HINDCOPPER,EQ,1
80,HINDUNILVR,EQ,42
81,HINDZINC,EQ,200
82,HUDCO,EQ,40
83,IBULHSGFIN,EQ,8162
84,IBULHSGFIN,ZY,1
85,ICICIGI,EQ,162
86,IDEA,EQ,5073
87,IDFC,EQ,10000
88,IEL,EQ,6
89,INDIACEM,EQ,2084
90,INDIGO,EQ,71
91,INDOTHAI,EQ,1
92,INDUSINDBK,EQ,5
93,INDUSTOWER,EQ,225
94,INOXWIND,EQ,1
95,IRCON,EQ,150
96,ISGEC,EQ,125
97,ITBEES,EQ,1
98,JAGRAN,EQ,289
99,JINDALSAW,EQ,170
100,JKCEMENT,EQ,3
101,JKPAPER,EQ,5
102,JKTYRE,EQ,69
103,KAMOPAINTS,EQ,10
104,KFINTECH,EQ,90
105,KIRLPNU,EQ,8580
106,KMSUGAR,EQ,3066
107,KRSNAA,EQ,1
108,LAURUSLABS,EQ,101
109,LICI,EQ,50
110,LICNETFSEN,EQ,2
111,LIQUIDETF,EQ,500
112,LTF,EQ,1806
113,LTIM,EQ,5
114,LTTS,EQ,3
115,LYPSAGEMS,EQ,151
116,MANAPPURAM,EQ,50
117,MARICO,EQ,108
118,MARINE,EQ,3137
119,MASFIN,EQ,100
120,MAXIND,EQ,848
121,MAZDA,EQ,70
122,MAZDOCK,EQ,16
123,MEDANTA,EQ,75
124,MGEL,EQ,514
125,MGL,EQ,111
126,MOGSEC,EQ,7
127,MOTILALOFS,EQ,31
128,MTNL,EQ,8
129,MUTHOOTFIN,EQ,10
130,MVGJL,EQ,2
131,NAHARCAP,EQ,19
132,NATIONALUM,EQ,200
133,NETWORK18,EQ,147
134,NIACL,EQ,200
135,NLCINDIA,EQ,1
136,NMDC,EQ,5
137,OFSS,EQ,12
138,ONGC,EQ,50
139,ORIENTCEM,EQ,20
140,ORIENTPPR,EQ,50
141,OWAIS,SM,3200
142,PCBL,EQ,50
143,PERSISTENT,EQ,89
144,PPLPHARMA,EQ,1000
145,PREMEXPLN,EQ,40
146,PRIVISCL,EQ,50
147,PUNJABCHEM,EQ,1
148,RAMANEWS,EQ,100
149,RAMRAT,EQ,1
150,RECLTD,EQ,1186
151,REFEX,EQ,785
152,RELINFRA,EQ,200
153,REPCOHOME,EQ,200
154,ROSSELLIND,EQ,7729
155,RVNL,EQ,300
156,SAIL,EQ,499
157,SAMHI,EQ,437
158,SATIA,EQ,1
159,SAURASHCEM,EQ,2
160,SBIN,EQ,200
161,SEQUENT,EQ,35000
162,SHAH,EQ,2297
163,SHEMAROO,EQ,10
164,SHREYAS,EQ,1
165,SHRIRAMFIN,EQ,87
166,SJVN,EQ,50
167,SMSLIFE,EQ,3
168,SOBHA,EQ,10
169,SOFTTECH,EQ,12
170,SONACOMS,EQ,200
171,SUNPHARMA,EQ,16
172,SUPRIYA,EQ,75
173,SURAJEST,EQ,500
174,SUVEN,EQ,456
175,TATAMOTORS,EQ,10
176,TATATECH,EQ,1
177,TCLCONS,EQ,1998
178,TDPOWERSYS,EQ,25
179,TECHM,EQ,11
180,TEXINFRA,EQ,7003
181,TIDEWATER,EQ,5
182,TIMKEN,EQ,2
183,TTML,EQ,100
184,UBL,EQ,105
185,UGROCAP,NA,25
186,UJJIVANSFB,EQ,31031
187,UNIONBANK,EQ,434
188,UNITEDPOLY,EQ,47
189,UTIAMC,EQ,6
190,VEDL,EQ,500
191,VIKASECO,EQ,4656
192,VIKASLIFE,EQ,5
193,VISAKAIND,EQ,250
194,VITAL,SM,1200
195,VMARCIND,SM,1000
196,VOLTAS,EQ,250
197,VSSL,EQ,1
198,WINDMACHIN,EQ,3
