MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AC,925IBHFL25,SEC RE NCD 9.25% SR.II,       976.00,       970.00,       970.00,       970.00,       970.00,                     8730.00,9, ,1,      1000.00,       915.00
N,AG,965IBHFL25,SEC RE NCD SR.III,      1055.00,      1028.63,      1028.63,      1028.63,      1028.63,                     6171.78,6, ,1,      1099.00,       900.00
N,AN,971IHFL28,SEC RE NCD 9.71% SR.VIII,       880.00,       810.21,       890.00,       810.21,       890.00,                    25104.20,30, ,3,       994.00,       800.00
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,       975.20,       970.20,       970.20,       970.20,       970.20,                      970.20,1, ,1,      1065.00,       900.31
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       972.00,       972.00,       972.00,       972.00,       972.00,                     9720.00,10, ,1,      1050.00,       934.01
N,N0,9PEL25,SEC RE NCD 9.00% SR I,      1032.00,      1032.00,      1032.00,      1032.00,      1032.00,                   103200.00,100, ,1,      1036.00,       985.00
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       253.98,       250.00,       250.01,       250.00,       250.01,                    57501.70,230, ,5,       265.98,       242.78
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       302.01,       302.61,       304.90,       302.61,       304.71,                  1602643.21,5279, ,18,       316.90,       295.00
N,N1,905PEL26,SEC RE NCD 9.05% SR II,      1033.00,      1020.10,      1030.00,      1020.10,      1030.00,                   102505.00,100, ,2,      1039.00,       983.87
N,N1,945CAGL24,SEC RE NCD 9.45% SR. I,       991.40,       991.40,       991.40,       991.40,       991.40,                    99140.00,100, ,2,      1033.92,       876.00
N,N1,IMC1,SEC RE NCGB 8.25% STRPP B,       252.00,       251.02,       251.02,       251.02,       251.02,                    57734.60,230, ,4,       263.74,       240.00
N,N2,738REC27TF,TAXFREE SEC NCD TR1 S2,      1097.33,      1097.33,      1097.66,      1097.33,      1097.59,                    38411.87,35, ,3,      1155.00,      1041.47
N,N2,764NABAR31,7.64% TAX FREE TRI SRIIB,      1126.24,      1145.93,      1145.93,      1145.00,      1145.46,                    11454.65,10, ,2,      1215.90,      1062.30
N,N2,79NHIT40,SEC RE NCD 7.90% STRPP B,       303.49,       304.48,       304.99,       302.62,       303.00,                   161880.59,531, ,6,       320.00,       298.45
N,N2,810IRFC27,BOND 8.10% PA TAX FREE S2,      1117.02,      1115.35,      1118.75,      1115.30,      1118.00,                   541444.47,485, ,8,      1180.00,      1065.00
N,N2,82HUDCO27,8.20 NCD05MAR27 FV 1000,      1093.00,      1091.99,      1091.99,      1091.99,      1091.99,                     1091.99,1, ,1,      1209.99,      1060.00
N,N2,830NHAI27,BOND 8.30% PA TAX FREE S2,      1122.70,      1122.75,      1123.30,      1122.65,      1123.02,                  5179260.76,4612, ,13,      1177.00,      1062.20
N,N2,920PEL28,SEC RE NCD 9.20% SR III,      1045.94,      1009.50,      1009.50,      1009.50,      1009.50,                   201900.00,200, ,1,      1070.00,       991.00
N,N2,9MMFSML,9.00% UNSECURED NCD,      1089.00,      1070.10,      1085.00,      1070.10,      1085.00,                   619723.00,572, ,9,      1131.00,      1011.00
N,N2,IMC1,SEC RE NCGB 8.25% STRPP C,       255.00,       250.00,       250.00,       248.54,       248.58,                    57259.80,230, ,4,       262.98,       241.80
N,N3,79NHIT47,SEC RE NCD 7.90% STRPP C,       407.94,       407.00,       409.19,       406.50,       407.99,                   483899.23,1187, ,12,       428.46,       392.00
N,N3,960CAGL25,SEC RE NCD 9.60% SR. III,      1007.00,      1015.00,      1020.00,      1015.00,      1019.75,                   102995.00,101, ,3,      1025.00,       990.00
N,N3,BILNCD2021,UNSEC RED NCD 5.50%,        30.26,        30.25,        30.46,        30.21,        30.22,                    70435.26,2328, ,62,        30.69,        25.00
N,N3,IMC1,SEC RE NCGB 8.25% STRPP D,       255.00,       248.02,       248.64,       248.02,       248.64,                    28553.52,115, ,3,       268.55,       218.00
N,N4,1003ISFL28,SEC RE NCD 10.03% SR 5,       991.00,       990.95,       991.00,       989.10,       989.39,                   216993.98,219, ,17,      1018.99,       960.00
N,N4,1040UCL25,SEC RED NCD 10.40% SR.III,       993.49,       996.00,       996.00,       993.00,       993.00,                   134385.60,135, ,9,      1014.80,       951.00
N,N4,10IIFL28,UNSEC RE NCD 10% SR.I,       971.00,       990.00,      1000.00,       990.00,      1000.00,                   374244.00,375, ,14,      1089.99,       937.00
N,N4,734IRFC28,7.34 NCD 19FEB28 TR1 SR2,      1109.90,      1108.00,      1108.00,      1099.00,      1099.00,                     4406.00,4, ,3,      1169.90,      1050.50
N,N4,78ABFL33,SEC RE NCD 7.80% SR V,       986.22,      1000.00,      1000.00,       986.44,       986.44,                    98915.20,100, ,2,      1040.00,       960.00
N,N4,801TCH25,SEC RED NCD 8.01% SR.II,      1000.00,      1000.00,      1000.03,      1000.00,      1000.03,                    50000.75,50, ,2,      1100.01,       951.00
N,N4,840CIFCL28,SEC RE NCD 8.40% SR.V,       999.00,       999.00,       999.00,       999.00,       999.00,                    99900.00,100, ,1,      1070.00,       995.00
N,N4,888IHFL25E,SEC RE NCD 10.25% SR XII,       990.00,       997.00,       997.00,       997.00,       997.00,                    29910.00,30, ,1,      1010.00,       900.00
