Confirmed list of securities to be auctioned in A 2024085 to be held on May 08 2024.

Sr No,Symbol,Series,Total Qty
1,866SFL25,ZE,250
2,AARTISURF,EQ,2
3,ABMINTLLTD,EQ,425
4,ADROITINFO,EQ,1810
5,AJANTPHARM,EQ,500
6,AJOONI,EQ,65800
7,ANGELONE,EQ,100
8,APOLLOHOSP,EQ,4
9,ARROWGREEN,EQ,10
10,ARVIND,EQ,70
11,ASTRAL,EQ,50
12,AUROPHARMA,EQ,22
13,AURUMPP1,E1,25
14,AVANTIFEED,EQ,100
15,AVG,EQ,1
16,BAIDFIN,EQ,297
17,BALKRISIND,EQ,1487
18,BALUFORGE,EQ,2709
19,BANKBARODA,EQ,1
20,BASF,EQ,1
21,BBETF0432,EQ,2
22,BDL,EQ,10
23,BEML,EQ,18
24,BFUTILITIE,EQ,250
25,BHAGCHEM,EQ,352
26,BHANDARI,EQ,2500
27,BHARATFORG,EQ,1
28,BHARTIARTL,EQ,20
29,BHARTIHEXA,EQ,377465
30,BIKAJI,EQ,10
31,BIOCON,EQ,2500
32,BIRET,RR,32
33,BLKASHYAP,EQ,1500
34,BSE,EQ,1
35,CGRAPHICS,SM,4800
36,CHENNPETRO,EQ,65
37,COLPAL,EQ,71
38,DCBBANK,EQ,800
39,DEEPAKNTR,EQ,5
40,DGCONTENT,EQ,5
41,DRREDDY,EQ,13
42,EBBETF0430,EQ,7
43,EIHOTEL,EQ,16
44,ELGIRUBCO,EQ,100
45,EMIL,EQ,10
46,ENTERO,EQ,57
47,EPL,EQ,200
48,EQUAL50ADD,EQ,86
49,ESSARSHPNG,EQ,100
50,ESTER,EQ,2
51,FCSSOFT,EQ,3185
52,FINCABLES,EQ,39
53,GABRIEL,EQ,6
54,GANESHHOUC,EQ,5
55,GLAXO,EQ,1011
56,GNA,EQ,1
57,GODREJCP,EQ,50
58,GOKULAGRO,EQ,203
59,GPPL,EQ,1
60,GRANULES,EQ,94
61,GUJAPOLLO,EQ,9
62,GUJGASLTD,EQ,1
63,GULFOILLUB,EQ,2
64,HAVELLS,EQ,114
65,HBLPOWER,EQ,10
66,HFCL,EQ,501
67,HINDCOPPER,EQ,1422
68,HINDMOTORS,EQ,45621
69,HINDUNILVR,EQ,5
70,HONAUT,EQ,1
71,ICICIBANK,EQ,84
72,ICICIPRULI,EQ,3
73,IDEA,EQ,3
74,IFBIND,EQ,1
75,IIFL,EQ,538
76,INDIAMART,EQ,28
77,INDIANHUME,EQ,10
78,INDOCO,EQ,1
79,INDOTHAI,EQ,10
80,INDOWIND,EQ,775
81,INDUSINDBK,EQ,199
82,INFOBEAN,EQ,50
83,IRIS,EQ,68
84,ITDCEM,EQ,100
85,ITI,EQ,11
86,JAICORPLTD,EQ,1299
87,JGCHEM,EQ,75
88,JINDALSTEL,EQ,18
89,JNKINDIA,EQ,1
90,JSFB,EQ,50
91,JSWSTEEL,EQ,4
92,KANPRPLA,EQ,102
93,KBCGLOBAL,EQ,4702
94,KOKUYOCMLN,EQ,1
95,KOTAKBANK,EQ,125
96,KPIGREEN,EQ,1566
97,LALPATHLAB,EQ,35
98,LAXMIMACH,EQ,2
99,LICHSGFIN,EQ,259
100,LIQUIDBEES,EQ,388
101,LLOYDSME,EQ,575
102,LTF,EQ,100
103,M&M,EQ,75
104,MAHKTECH,EQ,849
105,MARICO,EQ,57
106,MENONBE,EQ,1
107,MINDTECK,EQ,1
108,MSPL,EQ,190
109,NBCC,EQ,292
110,NECLIFE,EQ,10
111,NHPC,EQ,9002
112,NIPPOBATRY,EQ,1
113,NMDC,EQ,70
114,OFSS,EQ,1
115,OIL,EQ,10
116,OMAXE,EQ,10
117,ORIENTHOT,EQ,1
118,ORIENTPPR,EQ,4500
119,PATELENG,EQ,1
120,PFC,EQ,1193
121,PLATIND,EQ,250
122,POLYMED,EQ,3
123,PRATHAM,SM,16000
124,PRECWIRE,EQ,500
125,PSB,EQ,205
126,RBL,EQ,10
127,RELIANCE,EQ,185
128,RELINFRA,EQ,299
129,RUSHIL,EQ,3
130,SAKUMA,EQ,1500
131,SARLAPOLY,EQ,4
132,SARTELE,SM,500
133,SAURASHCEM,EQ,10
134,SBC,EQ,300
135,SDL24BEES,EQ,6
136,SDL26BEES,EQ,5
137,SENCO,EQ,1
138,SHIVALIK,EQ,1
139,SIGIND,EQ,500
140,SPMLINFRA,EQ,2
141,SUPRAJIT,EQ,87
142,SURYAROSNI,EQ,45
143,SWSOLAR,EQ,16
144,TATACOMM,EQ,39
145,TATAMOTORS,EQ,44
146,TATASTEEL,EQ,1
147,TCS,EQ,36
148,TECHM,EQ,10
149,TFCILTD,EQ,4
150,TIPSINDLTD,EQ,21
151,TITAGARH,EQ,25
152,TITAN,EQ,5
153,TVSSCS,EQ,500
154,UJJIVANSFB,EQ,44487
155,UNIPARTS,EQ,200
156,UNOMINDA,EQ,50
157,VSTIND,EQ,73
158,WSTCSTPAPR,EQ,2
159,YESBANK,EQ,2
160,ZENTEC,EQ,200
161,ZYDUSLIFE,EQ,120
