Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08072024,2407959204,0002503
Trade Date <08-JUL-2024>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,10,10,100.00
20,2,1003IIFL29,NC,198,198,100.00
20,3,1003ISFL28,N4,16,16,100.00
20,4,1015ECL29,NR,7,7,100.00
20,5,1018GS2026,GS,5430,5430,100.00
20,6,1025IHF34,Z8,3545,3545,100.00
20,7,1025NFL25,N5,10,5,50.00
20,8,1035UCL24,N6,200,200,100.00
20,9,1035UCL26,NA,122,122,100.00
20,10,1050NFL26,N7,282,282,100.00
20,11,1050UCL25,N7,2,2,100.00
20,12,1060ECL29,NS,20,20,100.00
20,13,1065NFL27,NC,826,826,100.00
20,14,1075IHF34,ZR,1,1,100.00
20,15,10IIFL28,N4,15,15,100.00
20,16,10IIFL28A,NE,403,356,88.34
20,17,10IIFL29,N6,39,39,100.00
20,18,10NIDO26,N6,373,373,100.00
20,19,182D010824,TB,200,200,100.00
20,20,182D071124,TB,200,200,100.00
20,21,182D120924,TB,100,100,100.00
20,22,182D180724,TB,500,500,100.00
20,23,182D181024,TB,300,300,100.00
20,24,182D190924,TB,200,200,100.00
20,25,182D241024,TB,100,100,100.00
20,26,20MICRONS,EQ,223960,83468,37.27
20,27,360ONE,EQ,776000,373030,48.07
20,28,364D080824,TB,5000,5000,100.00
20,29,364D171024,TB,100,100,100.00
20,30,364D190625,TB,100,100,100.00
20,31,364D211124,TB,1000,1000,100.00
20,32,364D240425,TB,100,100,100.00
20,33,364D270325,TB,2500,2500,100.00
20,34,364D270924,TB,20000,20000,100.00
20,35,364D290525,TB,100,100,100.00
20,36,3IINFOLTD,EQ,4011960,1478818,36.86
20,37,3MINDIA,EQ,7139,2798,39.19
20,38,3PLAND,EQ,27985,6827,24.40
20,39,515GS2025,GS,8,8,100.00
20,40,522GS2025,GS,850,850,100.00
20,41,563GS2026,GS,601,595,99.00
20,42,574GS2026,GS,23,23,100.00
20,43,5PAISA,EQ,42082,22729,54.01
20,44,613GS2028,GS,1,1,100.00
20,45,622GS2035,GS,1,1,100.00
20,46,63MOONS,EQ,90667,56043,61.81
20,47,654GS2032,GS,4,2,50.00
20,48,667GS2050,GS,100,100,100.00
20,49,676GS2061,GS,10862,10862,100.00
20,50,695GS2061,GS,50,50,100.00
20,51,699GS2026,GS,1002,1000,99.80
20,52,699GS2051,GS,1100,1100,100.00
20,53,702GS2031,GS,29,29,100.00
20,54,704GS2029,GS,5010,5010,100.00
20,55,706GS2028,GS,11306,11306,100.00
20,56,710GS2029,GS,71894,71393,99.30
20,57,717GS2030,GS,5001,5001,100.00
20,58,718GJ28,SG,200,200,100.00
20,59,718GS2033,GS,3700,3700,100.00
20,60,718GS2037,GS,4751,4751,100.00
20,61,71GS2034,GS,100,100,100.00
20,62,725GS2063,GS,24879,24790,99.64
20,63,726GS2032,GS,1,1,100.00
20,64,726GS2033,GS,100,100,100.00
20,65,729IRFC26,NN,105,105,100.00
20,66,729NHAI26,NC,14,14,100.00
20,67,732GS2030,GS,11330,11330,100.00
20,68,732IRFC25,NI,419,419,100.00
20,69,733GS2026,GS,3300,3300,100.00
20,70,734GS2064,GS,1901,1901,100.00
20,71,736GS2052,GS,662,330,49.85
20,72,736NTPC25D,NB,281,281,100.00
20,73,736PFCL28,N2,32800,32800,100.00
20,74,737GS2028,GS,12265,12265,100.00
20,75,738GS2027,GS,153010,153010,100.00
20,76,739NHAI26,N8,1570,1085,69.11
20,77,73GS2053,GS,5260,5260,100.00
20,78,741GS2036,GS,15300,14300,93.46
20,79,744AP33,SG,100,100,100.00
20,80,74GS2035,GS,331,331,100.00
20,81,74GS2062,GS,183,183,100.00
20,82,751HUDCO28,N5,300,250,83.33
20,83,753IRFC30,NJ,1856,1356,73.06
20,84,753NTPC30E,NC,25,25,100.00
20,85,754AS28,SG,100,100,100.00
20,86,754GS2036,GS,337849,332460,98.40
20,87,757HR30,SG,500,500,100.00
20,88,759TS37,SG,400,400,100.00
20,89,75AP28,SG,400,400,100.00
20,90,760PFCL35,N3,3,3,100.00
20,91,762NTPC35F,ND,211,211,100.00
20,92,764HUDCO31,N8,315,250,79.37
20,93,764IRFC31,NO,7,5,71.43
20,94,764NABAR31,N2,2966,2678,90.29
20,95,769HUDCO31,N9,508,508,100.00
20,96,769NHAI31,NE,222,222,100.00
20,97,76NHAI31,NA,1426,1426,100.00
20,98,772GS2049,GS,1,1,100.00
20,99,777GJ32,SG,400,400,100.00
20,100,78ABFL33,N4,274,274,100.00
20,101,79NHIT35,N1,74,74,100.00
20,102,79NHIT40,N2,322,322,100.00
20,103,79NHIT47,N3,364,364,100.00
20,104,801TCH25,N4,63,58,92.06
20,105,810IRFC27,N2,509,509,100.00
20,106,812REC27,NI,1885,1385,73.47
20,107,820IIFL27,N9,1989,1789,89.94
20,108,825IIFL25,N7,24,24,100.00
20,109,829PFL29,N6,24,12,50.00
20,110,82HUDCO27,N2,13743,10090,73.42
20,111,82IHFL24,NO,20,20,100.00
20,112,830NHAI27,N2,2535,2416,95.31
20,113,830PFCL27,N5,700,700,100.00
20,114,832GS2032,GS,2000,2000,100.00
20,115,835IFL25,NV,5,5,100.00
20,116,835PCHF23,NN,6,6,100.00
20,117,842IIFL26,NL,914,864,94.53
20,118,843IHFL29,NC,2054,1952,95.03
20,119,846REC28,N6,300,300,100.00
20,120,847IHFL25,Z2,10,10,100.00
20,121,849NTPC25,N7,15976,14952,93.59
20,122,84TCHF28,NA,732,487,66.53
20,123,850NHAI29,N5,130,122,93.85
20,124,85IIFL25,NO,40,40,100.00
20,125,85PFL26A,N7,75,75,100.00
20,126,85TCAPS24,N6,99,99,100.00
20,127,860CIFCL28,NG,10,10,100.00
20,128,865IFL28,NZ,4669,4123,88.31
20,129,865IIFL28,NS,1130,1080,95.58
20,130,865IRFC29,NA,1091,1021,93.58
20,131,865LTF26,NN,1145,1145,100.00
20,132,865TCAPS27,N8,260,260,100.00
20,133,86LTF24,NJ,79,79,100.00
20,134,871REC28,N9,400,400,100.00
20,135,872MMFSL26,N1,30,30,100.00
20,136,875NHAI29,N6,20,10,50.00
20,137,875PCHFL26,N8,300,300,100.00
20,138,875SFL27,ZF,709,709,100.00
20,139,876HUDCO28,ND,133,133,100.00
20,140,87LTF27,NH,99,50,50.51
20,141,880IREDA29,N5,1010,950,94.06
20,142,885MOFSL26,N0,20,20,100.00
20,143,888IRFC29,NE,350,350,100.00
