Confirmed list of securities to be auctioned in A 2024126 to be held on Jul 08 2024.

Sr No,Symbol,Series,Total Qty
1,ABB,EQ,5
2,ABDL,EQ,1
3,AGARIND,EQ,1
4,AGRITECH,EQ,283
5,ALLCARGO,EQ,500
6,AMBUJACEM,EQ,1000
7,APARINDS,EQ,12
8,APEX,EQ,179
9,APOLLOHOSP,EQ,51
10,APOLLOTYRE,EQ,55
11,ASHIMASYN,EQ,5481
12,ASHOKLEY,EQ,50
13,ASMS,EQ,9
14,AUROPHARMA,EQ,12
15,AURUMPP1,E1,30
16,AWFIS,EQ,94
17,AWHCL,EQ,20
18,AXISBANK,EQ,273
19,AXISCADES,EQ,50
20,BANDHANBNK,EQ,153
21,BANKBARODA,EQ,2
22,BBETF0432,EQ,8
23,BCONCEPTS,EQ,1
24,BDL,EQ,250
25,BEL,EQ,3
26,BEML,EQ,2
27,BEPL,EQ,300
28,BHARATFORG,EQ,6
29,BHARTIARTL,EQ,88
30,BHEL,EQ,500
31,BOMDYEING,EQ,465
32,BPCL,EQ,96
33,BPL,EQ,10
34,BRITANNIA,EQ,9
35,BSL,EQ,250
36,CANBK,EQ,35
37,CARERATING,EQ,4
38,CASTROLIND,EQ,596
39,CCHHL,EQ,1193
40,CENTEXT,EQ,3569
41,CHEMFAB,EQ,50
42,CHOLAFIN,EQ,260
43,CLEAN,EQ,207
44,CLEDUCATE,EQ,116
45,COCHINSHIP,EQ,469
46,COFFEEDAY,EQ,500
47,COMSYN,EQ,10
48,COUNCODOS,EQ,2496
49,CSBBANK,EQ,2
50,DALMIASUG,EQ,1
51,DATAPATTNS,EQ,30
52,DBREALTY,EQ,1085
53,DCBBANK,EQ,10
54,DCXINDIA,EQ,410
55,DREDGECORP,EQ,146
56,DYNPRO,EQ,10929
57,EKC,EQ,50
58,EMBDL,EQ,10
59,EPL,EQ,14
60,EUROTEXIND,EQ,2
61,EXICOM,EQ,100
62,FINEORG,EQ,150
63,FSL,EQ,25
64,GEPIL,EQ,149
65,GICL,SM,3000
66,GLENMARK,EQ,5
67,GLOBE,EQ,11016
68,GLOBUSSPR,EQ,200
69,GMRINFRA,EQ,1000
70,GODREJCP,EQ,4
71,GOLDBEES,EQ,5286
72,GOLDIETF,EQ,316
73,GOODLUCK,EQ,40
74,GPIL,EQ,2
75,GREAVESCOT,EQ,300
76,GRINFRA,EQ,20
77,GRSE,EQ,4
78,GTLINFRA,EQ,5401
79,HATSUN,EQ,4
80,HBSL,EQ,37
81,HEIDELBERG,EQ,10
82,HEXATRADEX,EQ,2
83,HFCL,EQ,2075
84,HILTON,EQ,26132
