MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AB,965IHFL25,SEC RE NCD 9.65% SR.I,       961.17,       961.17,       961.17,       961.17,       961.17,                     9611.70,10, ,1,      1063.80,       930.20
N,AT,IBHFZC25B,SEC RE NCD SR III,      1045.00,      1044.00,      1050.60,      1044.00,      1047.79,                    62832.38,60, ,3,      1060.00,       830.10
N,AV,990IHFL26I,SEC RE NCD 9.90% SR IV,      1060.00,      1062.00,      1184.00,      1062.00,      1123.00,                     6738.00,6, ,2,      1184.00,       820.30
N,AX,948IHFL26I,SEC RE NCD 9.48% SR V,       975.00,       980.10,       980.10,       980.10,       980.10,                    44104.50,45, ,4,      1065.00,       900.31
N,AY,IBHFZC26B,SEC RE NCD SR VI,      1018.03,      1018.03,      1027.00,      1018.03,      1027.00,                   239551.00,235, ,6,      1027.00,       982.00
N,BC,971IHFL28I,SEC RE NCD 9.71% SR VIII,       961.00,       975.00,       975.00,       975.00,       975.00,                     2925.00,3, ,1,      1020.00,       820.00
N,BF,965IHFL25E,SEC RE NCD 9.65% SR I,      1029.74,      1020.01,      1027.36,      1020.01,      1027.36,                    15336.90,15, ,4,      1060.00,       910.20
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       981.00,       981.00,       981.00,       981.00,       981.00,                    19620.00,20, ,1,      1002.00,       950.00
N,N0,921ISFL25,SEC RE NCD 9.21% SR 1,       980.00,       941.10,       970.00,       941.10,       970.00,                    14261.00,15, ,3,      1050.00,       933.01
N,N0,965IHFL25C,SEC RE NCD 9.39% SR.VIII,       907.00,       907.00,       965.00,       903.00,       935.50,                   253225.00,275, ,10,      1038.00,       815.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       993.00,       993.00,       995.00,       985.00,       995.00,                   229325.00,231, ,11,      1010.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       254.00,       253.99,       254.25,       253.99,       254.25,                     9404.39,37, ,2,       265.98,       241.00
N,N1,0MOFSL26,SEC RE NCD SR II,       989.00,      1006.65,      1006.65,      1006.65,      1006.65,                    10066.50,10, ,1,      1006.65,       860.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       306.00,       306.00,       307.98,       306.00,       307.98,                    22662.38,74, ,3,       316.90,       295.00
