Confirmed list of securities to be auctioned in A 2024159 to be held on Aug 26 2024.

Sr No,Symbol,Series,Total Qty
1,AARTECH,EQ,144
2,AARTIIND,EQ,50
3,ABSLAMC,EQ,100
4,ADANIPOWER,EQ,7
5,AEROFLEX,EQ,810
6,AKSHAR,EQ,288081
7,AKSHARCHEM,EQ,1
8,AKUMS,EQ,111
9,AMRUTANJAN,EQ,1
10,APOLLOTYRE,EQ,195
11,ARVIND,EQ,100
12,ASALCBR,EQ,50
13,ASHOKLEY,EQ,1
14,ASIANENE,EQ,1474
15,ASIANPAINT,EQ,205
16,ASMS,EQ,35711
17,ASTRAL,EQ,3
18,AURIONPRO,EQ,2
19,AUTOIND,EQ,6
20,AVROIND,EQ,8
21,AVTNPL,EQ,550
22,AWHCL,EQ,50
23,AXISBPSETF,EQ,12
24,BAJAJ-AUTO,EQ,4
25,BAJAJFINSV,EQ,7
26,BAJAJHIND,EQ,1000
27,BALMLAWRIE,EQ,50
28,BALRAMCHIN,EQ,500
29,BALUFORGE,EQ,609
30,BEDMUTHA,EQ,21
31,BHARATGEAR,EQ,100
32,BIOFILCHEM,EQ,5
33,BIRET,RR,2
34,BLKASHYAP,EQ,60
35,BODALCHEM,EQ,2
36,BORORENEW,EQ,22
37,BOSCHLTD,EQ,50
38,BPCL,EQ,100
39,BROOKS,EQ,1000
40,BSOFT,EQ,1
41,CALSOFT,EQ,1745
42,CARTRADE,EQ,40
43,CDSL,EQ,10
44,CEIGALL,EQ,1
45,CENTEXT,EQ,1
46,CGPOWER,EQ,100
47,CHALET,EQ,2
48,CHEMCON,EQ,1
49,CIEINDIA,EQ,20
50,CONFIPET,EQ,7318
51,DANGEE,EQ,194
52,DHAMPURSUG,EQ,500
53,DIXON,EQ,1
54,DOLATALGO,EQ,50
55,DOMS,EQ,11
56,DUCON,EQ,8886
57,EDELWEISS,EQ,10
58,EICHERMOT,EQ,3
59,ELGIEQUIP,EQ,302
60,EMBDL,EQ,100
61,ENGINERSIN,EQ,150
62,ESCORTS,EQ,20
63,FEDFINA,EQ,1
64,FIRSTCRY,EQ,1
65,FLAIR,EQ,50
66,FMNL,EQ,26888
67,GEEKAYWIRE,EQ,2
68,GENUSPOWER,EQ,28
69,GLAXO,EQ,35
70,GLENMARK,EQ,10
71,GMRINFRA,EQ,400
72,GMRP&UI,EQ,23037
