MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,AG,965SCL25,SEC RE NCD SR.III,      1125.00,      1124.80,      1124.80,      1124.80,      1124.80,                     3374.40,3, ,1,      1125.00,       950.20
N,AT,SCLZC25B,SEC RE NCD SR III,      1060.82,      1041.73,      1058.30,      1041.73,      1058.30,                    10500.15,10, ,2,      1060.82,       830.10
N,BC,971SCL28I,SEC RE NCD 9.71% SR VIII,       860.00,       950.00,       950.00,       855.00,       858.00,                   105164.00,122, ,9,      1020.00,       820.00
N,BV,10SCL30A,SEC RE NCD 9.71% SR VIII,      1029.00,      1038.00,      1038.00,      1038.00,      1038.00,                     5190.00,5, ,1,      1240.00,       810.85
N,N0,1190VCCL26,VCCL 11.90% 2026,     99598.33,     99599.00,     99599.00,     99599.00,     99599.00,                    99599.00,1, ,1,     99599.00,     99250.00
N,N0,885MOFSL26,SEC RE NCD 8.85% SR I,       999.90,      1010.00,      1010.00,       999.50,       999.50,                   168156.40,167, ,8,      1010.00,       950.00
N,N0,8ABFL26,SEC RE NCD 8% SR I,      1080.00,      1036.00,      1038.00,      1036.00,      1036.60,                    31106.00,30, ,3,      1184.40,       901.00
N,N0,975NFL25,SEC RE NCD 9.75% SR. I,       995.00,       994.00,       995.00,       992.00,       992.00,                    99360.00,100, ,5,      1010.00,       960.49
N,N0,IMC1,SEC RE NCGB 8.25% STRPP A,       249.80,       250.00,       250.00,       248.00,       248.05,                    91042.15,366, ,12,       260.00,       241.00
N,N1,0MOFSL26,SEC RE NCD SR II,      1000.00,      1009.90,      1009.90,      1009.90,      1009.90,                    20198.00,20, ,2,      1011.00,       860.00
N,N1,740IIFCL33,7.40% TAX FREETRI SRIII,      1394.90,      1118.10,      1118.10,      1118.10,      1118.10,                     5590.50,5, ,1,      1394.90,      1015.00
N,N1,79NHIT35,SEC RE NCD 7.90% STRPP A,       307.40,       308.00,       318.00,       307.00,       310.43,                  1258835.19,4082, ,50,       318.00,       295.00
N,N1,872MMFSL26,8.72% UNSECURED NCD,      1025.75,      1015.10,      1015.10,      1015.00,      1015.00,                    11165.10,11, ,2,      1145.00,       972.00
