Confirmed list of securities to be auctioned in A 2024117 to be held on Jun 25 2024.

Sr No,Symbol,Series,Total Qty
1,20MICRONS,EQ,1
2,ACCURACY,EQ,3384
3,ACE,EQ,20
4,ADANIPORTS,EQ,400
5,ADSL,EQ,25
6,AIMTRON,SM,1600
7,AMBER,EQ,3
8,APOLLOHOSP,EQ,1
9,APOLLOTYRE,EQ,1
10,ASHOKA,EQ,230
11,ASIANENE,EQ,1
12,ASTERDM,EQ,4
13,ASTRAL,EQ,12
14,AWFIS,EQ,42
15,AXISCADES,EQ,50
16,AXITA,EQ,351
17,AYMSYNTEX,EQ,1
18,BALRAMCHIN,EQ,2
19,BANCOINDIA,EQ,1
20,BANDHANBNK,EQ,207
21,BBTC,EQ,40507
22,BCONCEPTS,EQ,1
23,BEL,EQ,500
24,BHAGCHEM,EQ,1
25,BHARTIARTL,EQ,4
26,BHARTIHEXA,EQ,3
27,BLKASHYAP,EQ,95
28,BOMDYEING,EQ,475
29,BOROSCI,EQ,25
30,BPCL,EQ,67184
31,CAMS,EQ,9
32,CARTRADE,EQ,200
33,CASTROLIND,EQ,500
34,CELLECOR,SM,1800
35,CENTRUM,EQ,5000
36,CENTURYTEX,EQ,5
37,CHOLAFIN,EQ,18
38,CINELINE,EQ,1
39,CMSINFO,EQ,1
40,COLPAL,EQ,40
41,COROMANDEL,EQ,32
42,COUNCODOS,EQ,62
43,CTE,EQ,3654
44,CYBERTECH,EQ,200
45,DAVANGERE,EQ,210
46,DCMSRIND,EQ,50
47,DCW,EQ,500
48,DELTACORP,EQ,400
49,DEN,EQ,1
50,DRREDDY,EQ,127
51,DYCL,EQ,1
52,EDELWEISS,EQ,12
53,EIHAHOTELS,EQ,128
54,EIMCOELECO,EQ,33
55,ELGIEQUIP,EQ,5
56,EMBASSY,RR,1
57,EMSLIMITED,EQ,441
58,ENTERO,EQ,6
59,EQUAL50ADD,EQ,48
60,FINOPB,EQ,5
61,FINPIPE,EQ,700
62,GLAXO,EQ,3
63,GMRINFRA,EQ,1000
64,GODREJCP,EQ,2
65,GOKULAGRO,EQ,1
66,GOLDTECH,EQ,6652
67,GPPL,EQ,50
68,GRANULES,EQ,82
69,GRMOVER,EQ,25
70,GTLINFRA,EQ,29936
71,HARRMALAYA,EQ,110
72,HCLTECH,EQ,100
73,HDFCAMC,EQ,16
74,HDFCBANK,EQ,1555
75,HEG,EQ,8
76,HEMIPROP,EQ,300
77,HEUBACHIND,EQ,50
78,HFCL,EQ,1000
79,HIMATSEIDE,EQ,100
80,HINDOILEXP,EQ,491
81,HUHTAMAKI,EQ,1
82,ICEMAKE,EQ,83
83,IDEA,EQ,44020
84,IDFCFIRSTB,EQ,2000
85,INDGN,EQ,1
86,INDIGO,EQ,300
87,INDOBORAX,EQ,19
88,INFY,EQ,3
89,INVENTURE,EQ,10
90,IREDA,EQ,4296
91,IVP,EQ,89
92,IXIGO,EQ,151
93,JGCHEM,EQ,1
94,JINDALPHOT,EQ,8
95,JINDALSTEL,EQ,64
96,JISLJALEQS,EQ,2
97,JKPAPER,EQ,2065
98,JPPOWER,EQ,183966
99,JSL,EQ,60
100,JSWSTEEL,EQ,10
101,JUBLFOOD,EQ,155
102,JUBLINDS,EQ,69
103,JUSTDIAL,EQ,10
104,KALYANKJIL,EQ,3
105,KAYNES,EQ,120
106,KICL,EQ,1171
107,KODYTECH,SM,200
108,KPIGREEN,EQ,32
109,KREBSBIO,EQ,6
110,LALPATHLAB,EQ,32
111,LAURUSLABS,EQ,509
112,LFIC,EQ,94
113,LGBFORGE,EQ,2000
114,LIBERTSHOE,EQ,161
115,LICHSGFIN,EQ,3
116,LIKHITHA,EQ,20
117,LIQUIDBETF,EQ,10
118,LLOYDSENGG,EQ,135
119,LOTUSEYE,EQ,30
120,MADRASFERT,EQ,3
121,MANAPPURAM,EQ,100
122,MANGCHEFER,EQ,1
123,MAPMYINDIA,EQ,56
124,MARINE,EQ,762
125,MCX,EQ,201
126,MGL,EQ,15
127,MICEL,EQ,4706
128,MIDCAPIETF,EQ,101
129,MIDQ50ADD,EQ,1
130,MOREPENLAB,EQ,100
131,MOTHERSON,EQ,200
132,NATCOPHARM,EQ,60
133,NAVINFLUOR,EQ,21
134,NAVKARCORP,EQ,500
135,NDGL,EQ,1
136,NELCAST,EQ,2
137,NIACL,EQ,1
138,NILAINFRA,EQ,14467
139,NMDC,EQ,140
140,NOCIL,EQ,1
141,NRBBEARING,EQ,50
142,NSIL,EQ,362
143,NSLNISP,EQ,1
144,NTPC,EQ,14
145,NUCLEUS,EQ,2
146,OBEROIRLTY,EQ,81
147,OMAXE,EQ,6
148,ONGC,EQ,8
149,ORIENTBELL,EQ,1
150,PAGEIND,EQ,45
151,PANACEABIO,EQ,1
152,PANAMAPET,EQ,59
153,PENINLAND,EQ,100
154,PILANIINVS,EQ,617
155,PIXTRANS,EQ,2
156,PKTEA,EQ,166
157,POWERGRID,EQ,50
158,PPLPHARMA,EQ,1
159,PRESTIGE,EQ,9
160,PSUBANKADD,EQ,20
161,PTC,EQ,6440
162,PVTBANKADD,EQ,384
163,RATNAVEER,EQ,50
164,RELIANCE,EQ,2
165,REMSONSIND,EQ,501
166,RENUKA,EQ,350
167,ROSSELLIND,EQ,95
168,RRKABEL,EQ,19
169,RUCHIRA,EQ,1
170,SAAKSHI,SM,1200
171,SAMPANN,EQ,356
172,SANDUMA,EQ,28
173,SAREGAMA,EQ,300
174,SARLAPOLY,EQ,500
175,SBIN,EQ,301
176,SCI,EQ,165
177,SHAHALLOYS,EQ,60
178,SHARDAMOTR,EQ,1
179,SHRADHA,EQ,6813
180,SHRIRAMFIN,EQ,302
181,SIEMENS,EQ,1
182,SILGO,EQ,4
183,SOTL,EQ,50
184,SOUTHBANK,EQ,600
185,SPAL,EQ,143
186,SPCENET,EQ,300
187,STLTECH,EQ,600
188,SUMMITSEC,EQ,73
189,SUNTV,EQ,5
190,SUPRAJIT,EQ,1
191,SURAJEST,EQ,92
192,SURANAT&P,EQ,1958
193,SVPGLOB,EQ,4345
194,SYNGENE,EQ,7
195,TATACHEM,EQ,96
196,TATACONSUM,EQ,200
197,TATASTEEL,EQ,420
198,TCLCONS,EQ,598
199,TCNSBRANDS,EQ,1
200,TECHLABS,SM,1000
201,TFCILTD,EQ,250
202,THOMASCOOK,EQ,1
203,TIINDIA,EQ,14
204,TIMESGTY,EQ,14
205,TIRUMALCHM,EQ,1000
